text;attention
Understood.;0.04860750959363748
I;0.040790513890347255
will;0.04023877812656267
adopt;0.04063185592624132
a;0.03971095982328097
role;0.04039489447125489
of;0.03980570911905041
scientific;0.04020552731262516
writer,;0.04132499192283677
and;0.03969438540758971
will;0.039393172966164694
respond;0.03995874329637748
with;0.03938114466912884
the;0.03918808375517492
defined;0.03955195096763351
template;0.03980924401281004
to;0.03927320765524647
future;0.039383096790156856
questions;0.03937762035718079
that;0.0390580113855377
are;0.038880452474783216
asked;0.038935509081752286
within;0.038818767231645866
double;0.038777359459083095
quotes.;0.03880851030389767
