text;attention
Yes!;0.010339848915975614
I;0.005204629497325095
love;0.008143062812303396
word;0.004722046967527965
problems;0.005642708722364332
and;0.006254663651226982
data;0.0044957352749691
structures.;0.011316904957300361
Let's;0.12319602401589366
think;0.004579774926261415
through;0.004683315386012973
this;0.006507136058126586
step;0.005212357848542906
by;0.005272999688488763
step.;0.011385597302183444
A;0.005259391634954448
is;0.005384470744344375
the;0.004898724134859757
sister;0.0045575605618554576
of;0.0053412053847359895
B;0.006104367158751417
B;0.005727516811891884
is;0.005426044609444547
the;0.004346510404757892
sister;0.004001891665313286
of;0.004687431686285565
C;0.005436155963345342
C;0.0062176098316680025
is;0.005292920327377975
the;0.004557567217328886
mother;0.005066244871402746
of;0.005713756029845843
D;0.0061259143741849
Calculating...;0.05778924104772675
A;0.005199749232779906
is;0.005648549788240336
the;0.005179851051812604
sister;0.004089958391729378
of;0.0044863204898339965
C;0.005546940977751575
A;0.006329472421796563
is;0.006062337005978201
the;0.004983553066635085
aunt;0.004364695246835595
of;0.00500690617370866
D;0.0050686011005888956
Answer:;0.018506513024106216
D;0.004329987305953864
is;0.0057333708265315106
A's;0.00966392500697167
niece.;0.013300353649910616
Generalized;0.006324417191499649
algorithm:;0.013997970248075562
1.;0.010681628288001085
Use;0.006605029908969729
a;0.005147566466226313
directed;0.004670751794736168
graph;0.006912471298440792
to;0.005056196021325624
model;0.005403110039108239
the;0.005041511149940574
connections;0.004727711848871271
where;0.010213417453100478
person;0.004895761803757947
is;0.006301934741144025
a;0.004555035579151154
vertex;0.004388719811026817
and;0.005373630066680606
each;0.00526437823900688
relationship;0.004781005357829334
is;0.0066185189011745095
an;0.004922755140663283
edge.;0.010290388784829584
2.;0.012108686465253721
Add;0.009274503997924214
edges;0.005271865833066769
based;0.006686853279124135
on;0.004682172835727945
a;0.004657897065778846
set;0.004557371767779962
of;0.004418458832364554
rules.;0.011153145925196834
In;0.004590682908267371
this;0.004445105897212636
case;0.005832677804867113
the;0.008256156209885006
rules;0.0060407901759936
are:;0.014787955659194479
*;0.006237754028912807
'mother'/'sister’;0.046422757647287115
edges;0.006202329224761667
create;0.0076306647260804
an;0.005726560667828823
‘aunt’;0.021023344263973683
edge;0.005253286158769613
*;0.008748988704180616
two;0.010362895019793978
‘sister’;0.021930212451818584
edges;0.005643359898007084
create;0.00981630890549799
a;0.00656716231288302
direct;0.005408185521262232
'sister';0.010914668826115435
edge;0.005465162241712689
3.;0.019092948555370786
Repeatedly;0.005341594754002139
apply;0.0053708975386990935
rules;0.0046141226587609555
until;0.008462294651929025
there;0.003959258213234498
are;0.004187608353600718
no;0.004230813927885473
longer;0.004787288942625166
any;0.0040715679222291514
new;0.0051069733851866325
edges;0.004361875675478762
added.;0.01172846478517271
