text;attention
Blockbuster;1.0901364912034677e-19
LLC;1.9832805488776848e-20
was;9.66274479841982e-21
an;1.0106041543409712e-20
American-based;1.709971281756944e-20
provider;1.0140521891711298e-20
of;1.1324485416357053e-20
home;1.1764021736677767e-20
movie;1.206118240708969e-20
and;9.98210395513918e-21
video;1.001723134496219e-20
game;1.0160828721940775e-20
rental;3.0035250353111156e-20
services;1.0943404441141404e-20
through;1.0097397059416661e-20
video;1.0254385541388284e-20
rental;1.1294127706869692e-20
shops,;1.709103595958782e-20
DVD-by-mail,;3.1849546743468966e-20
streaming,;1.1025087252224406e-20
video;8.866839886406752e-21
on;8.303410165232948e-21
demand,;9.44584720873975e-21
and;8.466388003655875e-21
cinema;9.900794391641798e-21
theater.;1.0
It;1.2080877347122604e-20
was;9.27492908836421e-21
one;8.566877763587268e-21
of;9.1587316364897e-21
the;8.618703472087167e-21
largest;1.0399831481367892e-20
video;1.0776035454368507e-20
rental;1.2903015993713328e-20
chains;1.2303859352399864e-20
in;8.563075212179327e-21
the;8.14513243444446e-21
world,;1.0752133210634645e-20
with;8.96333821362605e-21
thousands;8.72757387542988e-21
of;8.33726427286818e-21
locations;1.1325648824705915e-20
worldwide,;1.0889581960433656e-20
operating;8.957813833707174e-21
from;8.686840242360309e-21
1985;1.4953393020323082e-20
until;9.982566562621994e-21
its;9.742869982083055e-21
decline;1.1458755162171568e-20
in;8.472902774023517e-21
the;8.541526654190847e-21
early-2010s.;3.2548563150174474e-19
Blockbuster;1.5673354371606702e-19
became;9.10656294404885e-21
widely;8.521543260711008e-21
known;9.878167428466897e-21
for;9.678242776656423e-21
its;9.826875280846741e-21
distinctive;1.0653474428323962e-20
blue-and-yellow;1.4179881552473392e-20
logo;1.0135005924368953e-20
and;9.017018270850532e-21
for;8.831471589284118e-21
its;8.844428470180452e-21
innovations;1.2451540205171698e-20
in;8.901680472834757e-21
the;8.4739364325503e-21
rental;1.1304890834992232e-20
industry,;1.0156287038639361e-20
such;8.610130949239884e-21
as;9.028824903433055e-21
the;8.378052459478484e-21
establishment;8.544855257862359e-21
of;8.470660257655358e-21
late;9.188161088519313e-21
fees;1.194880503173647e-20
for;9.333013782213437e-21
rental;9.778804276806646e-21
movies.;1.0242341717297171e-20
The;8.580029439168013e-21
company;9.657751642484968e-21
filed;1.1135844818502212e-20
for;9.176864533424167e-21
bankruptcy;1.510781621279697e-20
in;8.953381064968885e-21
2010;1.4179321627271735e-20
and;8.996072306154006e-21
was;8.658877738555786e-21
ultimately;8.580540544366344e-21
acquired;9.523988421036912e-21
by;9.374532011062052e-21
Dish;1.465550476575997e-20
Network;9.738771249485076e-21
in;8.696447966867688e-21
2011.;1.3111232559077072e-20
Today,;1.0714284254031832e-20
the;8.714960705115785e-21
Blockbuster;1.5203482837905093e-20
brand;1.0069183220868738e-20
is;8.612589289706627e-21
primarily;8.557433334039442e-21
used;8.868487256885705e-21
by;8.829906816255327e-21
Dish;1.1148480784912002e-20
for;9.024910235428008e-21
its;8.892711402051624e-21
digital;8.957412329367229e-21
video;8.376113876506517e-21
streaming;8.317759134824899e-21
services.;8.44039139535106e-21
