text;attention
Here;0.04186942768441925
are;0.0076583740262835265
10;0.01138280949351805
things;0.00938318287046631
you;0.006241792434146649
can;0.0063445440618233925
do;0.008209485426425111
to;0.008456606469250822
make;0.006633060198988629
your;0.0064666193046664395
wife;0.053346443247349724
happy;0.025610718343095414
on;0.008777951793012375
Valentine's;0.20927998608309017
Day:;0.09385999574435366
1.;0.02497568820615626
Make;0.008328647173441282
her;0.009922123033717718
breakfast;0.012107157138372935
in;0.007027894037019553
bed.;0.01899106952108118
2.;0.012594609747363683
Give;0.007354274927192797
her;0.007331503834388258
a;0.0061935558735433495
massage.;0.013688798146894937
3.;0.010390304413512708
Make;0.006514067585645293
her;0.00628968426918438
a;0.0062212987149257255
romantic;0.00793923294353081
dinner.;0.010594238147648649
4.;0.008337418300592231
Write;0.006777879381500903
her;0.006490315946560081
a;0.005996459831099089
love;0.007088190417232512
letter.;0.008446705989112055
5.;0.008071785245595375
Buy;0.007466368974342208
her;0.0066159269506093415
a;0.006009643191968018
bouquet;0.007524267229416696
of;0.0059773132175586505
flowers.;0.007599246008252103
6.;0.007850573645749403
Buy;0.0065468972969312
her;0.006148446588369111
a;0.005899829471241462
special;0.006123296621540192
gift.;0.00764753746002995
7.;0.007428131895855551
Take;0.00643419962939269
her;0.00627853009737746
on;0.006314656175293316
a;0.005936508335769581
surprise;0.006651772103546254
date.;0.008257173837562337
8.;0.007711671624977364
Spend;0.006735299250986408
the;0.005857179536523636
day;0.00747395591976122
doing;0.006169716224151419
her;0.006283071377356537
favorite;0.00636762143050461
activities.;0.007331763357416471
9.;0.007283170834379597
Take;0.0060429141436565345
her;0.005941844148569596
on;0.005918017335899772
a;0.005868056376393355
romantic;0.0060811212281889435
getaway.;0.00707353697536432
10.;0.0066723059663975825
Give;0.005907518319633185
her;0.005874153119603194
some;0.005972963740127892
special;0.005789840678664946
alone;0.005889900968154161
time.;0.005850158706282367
