text;attention
This;0.018021736192170814
is;0.014876630536642677
an;0.014040415518137088
example;0.014929878259856401
of;0.014593980475768443
Appeal;0.01531340841656655
to;0.015306082154111696
Ignorance,;0.024536271991623462
which;0.0151273204290925
is;0.013974490057635822
a;0.014306999631523114
logical;0.01386510655410701
fallacy;0.01685492250427219
in;0.013795487566212907
which;0.015415497642078788
one;0.014924009253745776
assumes;0.016259813877194357
that;0.014790281849548222
because;0.014633517943267015
something;0.015339598881625952
is;0.013684934102710586
not;0.01374924381572188
proven;0.01566550893081912
false,;0.017479098727369587
it;0.01404753598235275
is;0.013660447028532035
therefore;0.013714849395856231
proven;0.013955373428918524
true.;0.02174019457772684
This;0.014348600351077998
is;0.01346931804333168
incorrect;0.01486407970975738
because;0.014961339164644186
absence;0.01683560309019732
of;0.01412186592397053
evidence;0.015459050740116286
is;0.013530595270610174
not;0.013680477106659013
evidence;0.013876825764970341
of;0.013445286652776516
absence.;0.018031332777739592
Just;0.013509545079879145
because;0.01476665616380808
someone;0.01661118374040401
is;0.014310868823428623
personally;0.016608471572737808
healthy;0.01745990902259884
does;0.014289701447319293
not;0.013906305206423913
prove;0.01429545158590258
that;0.014780124369049956
vaccines;0.019744587653900803
are;0.014265953710983457
unnecessary,;0.0178225833820804
as;0.014907943025668335
there;0.014235065311096915
are;0.01404927882239961
many;0.014101058790970171
other;0.014755827331123943
factors;0.015212214475214012
that;0.013613787266878532
contribute;0.014495744688552477
to;0.015177460720541179
a;0.013536145639482655
person's;0.01458739938934514
health.;0.013729722459170582
