text;attention
As;4.831839320623983e-10
an;4.076338690814248e-10
Al;3.737189209900514e-10
language;5.267037209543856e-10
model,;9.271785608766184e-10
it;3.9622879681834197e-10
is;3.6075574907651534e-10
designed;4.404462705711991e-10
to;3.891636187761077e-10
be;3.868949309801085e-10
neutral;5.150120851207921e-10
and;3.674281060812409e-10
unbiased;5.210999362575854e-10
towards;3.879127616093362e-10
any;3.600313036449545e-10
political;3.9271381024183757e-10
party;4.0549492499110314e-10
or;3.5291334565624946e-10
ideology.;0.9999999754896164
But;4.291974366456513e-10
as;3.683532805563624e-10
the;3.4993746879454296e-10
design;4.767404541445162e-10
is;3.8398605752063805e-10
not;3.71362816382159e-10
full;3.619854302737591e-10
open;3.6274780589032076e-10
source;3.980342192562832e-10
we;3.965357073506315e-10
never;3.800921978193584e-10
know;3.988393230579535e-10
if;3.7312966752184905e-10
it;3.3507472925763036e-10
have;3.582642125301336e-10
bias.;4.3962008814153756e-10
For;3.401528945383755e-10
example;3.6828906063444244e-10
if;3.671302880318828e-10
you;3.5981857910033834e-10
feed;4.504042222401795e-10
a;3.6318292814599714e-10
language;3.73274718892155e-10
model;4.024111688344826e-10
with;3.5835837027936264e-10
inputs;4.2722462429402216e-10
that;3.5984304007396925e-10
have;3.446112126516746e-10
a;3.3713880685184014e-10
biases,;4.1852820659988845e-10
the;3.3976666060490784e-10
result;3.8986236832101123e-10
will;3.451025481592604e-10
be;3.379719702051965e-10
biases.;3.8777974314938964e-10
Could;3.7087109889913006e-10
be;3.764076294140828e-10
biases;3.7911013836233805e-10
to;3.67475134771274e-10
Democrats,;4.2315089368807375e-10
Republicans;3.416935750372436e-10
or;3.3573024935096417e-10
perfect;3.3633591012014646e-10
balance.;3.3034190419103533e-10
