text;attention
Of;1.1169593381077801e-08
course!;1.824381501774723e-08
As;1.3806891047715355e-08
I;1.223315314398067e-08
am;1.2444724907570051e-08
a;1.207072515221847e-08
language;1.46728501708172e-08
model;1.2449523929249399e-08
trained;1.3664263006980796e-08
on;1.6503403569770405e-08
numerous;1.8284966776670212e-08
text;1.5197910330993334e-08
and;1.6708447903644775e-08
human;1.311925587687279e-08
interactions;1.3871999494839066e-08
and;1.5182630169239485e-08
can;1.4251681036470448e-08
even;1.2670073256254162e-08
pretend;1.2312740917976244e-08
to;1.2827727146320495e-08
have;1.3441945656705285e-08
emotions.;0.9999994552492043
Is;1.2269220521488178e-08
there;1.244119016526121e-08
a;1.3074854374980754e-08
specific;1.2446919979059522e-08
human;1.4412745305336173e-08
you;1.171872151481094e-08
want;1.2513157947311432e-08
me;1.1111935632794146e-08
to;1.1935279243457843e-08
roleplay;1.7832798657507426e-08
as;1.4148349927174891e-08
or;1.3467498625846819e-08
should;1.1508500207651446e-08
I;1.17079894148445e-08
just;1.1828397380934171e-08
be;1.2798181830567286e-08
your;1.3637315320017739e-08
average;1.3154702613246454e-08
human?;1.7614715483168763e-08
