text;attention
There;1.4463387081815916e-06
are;6.151489405959419e-19
many;6.180988194583167e-19
ways;6.111672244385573e-19
to;6.471775993917099e-19
scale;7.63062823196909e-19
down;7.477719125790689e-19
images;1.1850045122669107e-18
in;7.850996892323711e-19
large;7.02280697665727e-19
groups.;0.9999985536612919
You;1.1421403450702864e-18
will;6.760315190992884e-19
may;6.639125481513361e-19
be;5.942252305453841e-19
able;7.474763575981999e-18
to;7.144997257367702e-19
find;6.356589182497224e-19
a;6.015564056036334e-19
free;8.106817476819102e-19
service;8.383093592261857e-19
online;6.774356712977651e-19
that;6.996968692294504e-19
will;6.6481358649504595e-19
convert;6.867468653658738e-19
large;6.385838253542658e-19
batches;6.577456953540533e-19
of;6.1722432265996065e-19
images,;1.0438483459515754e-18
but;8.83942773967377e-19
upload;6.272230712869014e-19
and;6.006667795868995e-19
download;6.332848253087474e-19
times;6.9129672846155735e-19
will;5.962235703228472e-19
slow;5.972531946196092e-19
you;5.99865177156924e-19
down.;9.427046801491758e-19
I;6.915326232349312e-19
would;6.177143776448315e-19
instead,;9.697128552852172e-19
recommend;6.670949156047777e-19
using;6.842210657741678e-19
a;6.383879854459385e-19
free;7.100323313801631e-19
offline;7.496446623190331e-19
software;7.316781030388962e-19
such;1.4638309961068963e-18
as;7.376429667154894e-19
GIMP;1.5431505039769466e-18
which;8.334365162537903e-19
works;6.371506012271914e-19
on;6.12735189297904e-19
Windows,;8.722759315702126e-19
Linux;6.078496106197266e-19
and;5.874974262057978e-19
Mac.;9.032511005544474e-19
You;6.108755298646775e-19
can;5.881595962499185e-19
download;7.436123996635442e-19
GIMP;8.239136483388268e-19
here:;8.87664487069915e-19
https://www.gimp.org/downloads/;2.5112782998408842e-18
Would;7.294253417101983e-19
you;5.942538405951542e-19
like;6.204713340627885e-19
help;6.560298306386461e-19
installing;6.819462823605603e-19
GIMP;6.013685148639451e-19
on;5.706450493049217e-19
your;5.463621547575086e-19
computer?;5.545157596222269e-19
