text;attention
Scriveners;9.31813739509927e-05
errors;4.491983370664264e-05
(more;3.7472772225048876e-05
commonly;2.548877114041249e-05
called;2.7034854739103645e-05
"""typos"")";5.297947530437281e-05
are;2.7370191003321897e-05
quite;2.3277602214713607e-05
common;2.7995072403658466e-05
in;2.5090028792431034e-05
legal;2.700853481866406e-05
documents;3.2682674536472525e-05
and;2.5319942548942656e-05
are;2.4355669126622203e-05
unlikely;2.5044365840619313e-05
to;2.40796955659197e-05
cause;2.7908055878374825e-05
any;2.364900727444204e-05
legal;2.3442336834598842e-05
troubles;2.8921404851693846e-05
except;3.1290378343446924e-05
in;2.4890299912610592e-05
very;2.2826497261588752e-05
specific;2.4429739673673744e-05
cases;2.4468682733884984e-05
where;2.4759920492026407e-05
they;2.287349323864251e-05
fundamentally;3.241039219317642e-05
change;2.5950197346086935e-05
the;2.2778831564207058e-05
meaning;2.474452745420056e-05
or;2.353158589132749e-05
make;2.2212787094889855e-05
the;2.151712826371878e-05
document;2.3553980152700972e-05
ambiguous.;0.9984633140778381
These;2.565908638505529e-05
errors;2.3861359769592766e-05
do;2.1810472778978005e-05
NOT;2.3697024326346893e-05
invalidate;2.7894767040004586e-05
contracts.;3.5002512367317466e-05
Any;2.225730961667706e-05
conclusions;2.547370824961635e-05
about;2.533831336492017e-05
the;2.1333752238086963e-05
diligence;2.5074515391708692e-05
of;2.2158770728330384e-05
the;2.095953284644603e-05
company;2.1716501616660874e-05
involved;2.1720506225750363e-05
would;2.2507298506566253e-05
need;2.2671592074207255e-05
more;2.1937135171650647e-05
information;2.2162754515621906e-05
to;2.1920227157502695e-05
be;2.0893496600852604e-05
accurate.;2.1175180816914565e-05
