text;attention
Do;0.025716908794872678
you;0.04129185844159799
have;0.028955392751752827
a;0.028227529119956993
particular;0.04484073768368166
level;0.033480036182970366
of;0.027031327927094013
education;0.04038987301771215
in;0.02837237505749681
mind?;0.10846499419070854
For;0.03725357064133437
example,;0.08515125722942207
middle;0.04507638804723276
school,;0.06389272689362178
high;0.03754662680882506
school,;0.0642513789485438
university,;0.09111723937441973
or;0.03321863512979975
graduate;0.05058058989739731
school?;0.08514055386155944
