text;attention
The;0.035107732221859825
Kernel;0.13479151136534365
Trick,;0.6991155502050292
in;0.004571355943115491
the;0.002276060713724249
context;0.003155675223575932
of;0.0024046455409662865
Support;0.0029278063715237196
Vector;0.003212304255025356
Machines;0.007348479266884773
(SVM),;0.032386110500025725
is;0.0026371833823385224
a;0.0015500996672303364
mathematical;0.0015764313949359085
technique;0.0017432804129925766
that;0.0014823919908315507
allows;0.0014292624839565287
us;0.0024069236720452173
to;0.0013969845758552916
transform;0.001547429590322021
a;0.0012626458441721694
linear;0.001683807051539828
classification;0.0015079187457471253
problem;0.001558840402747843
into;0.0013748077331689312
a;0.0011515717284325204
high-dimensional;0.002798099741106194
nonlinear;0.001823074932102439
space,;0.002153233805144568
where;0.0012589435828836
the;0.0010945756731059833
separator;0.0012384068516914427
can;0.0011833512815487574
be;0.001071712801706734
calculated;0.0011940008014110185
more;0.0010742119450801294
easily.;0.0027303208026701726
This;0.001474039808662706
is;0.001162058394554151
achieved;0.0011558068028249316
by;0.001127752490064739
defining;0.001132342075635658
a;0.001066592660565742
function;0.0012075185679955168
called;0.0010933958081290737
a;0.0010835510172197667
kernel;0.0013033541936622883
which;0.0011261871999360723
maps;0.0011349005614775083
the;0.0010375110647391072
input;0.0010866450925822505
data;0.0010883449092397913
into;0.001042044835753489
a;0.000993472954076277
higher-dimensional;0.0015974846957559732
space,;0.0011882118776588982
where;0.0010082241483972403
it;0.0009710686387076489
can;0.000971824204010169
be;0.0009591380861898882
separated;0.000974903584741305
using;0.0009632794758819897
a;0.0009383173884623896
linear;0.0009336163272487416
separator.;0.0009516706339849191
