;number;text;x1;y1;x2;y2;fixations;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;y;diff_y;line;distance;pupil;fix_duration_avg;fix_distance
0;0;I'm;27;305;69;323;[];0.0;0.0;0;;;314.0;;1;1171.689238618773;;;[]
1;1;sorry,;87;309;169;328;[];0.0;0.0;0;;;318.5;4.5;1;1078.5582153481748;;;[]
2;2;I;192;305;202;323;[635.0];0.356;0.356;1;17.1837;15.6945;314.0;4.5;1;1051.0455822156525;16.44;0.356;[17.952319999999986]
3;3;don't;221;304;292;323;[];0.0;0.0;0;;;313.5;0.5;1;971.2393813551013;;;[]
4;4;have;312;304;368;323;[636.0];0.2749;0.2749;1;17.8273;17.1838;313.5;0.0;1;905.3376739620637;17.51;0.2749;[1.1827200000000175]
5;5;real-time;389;304;518;323;[634.0];0.1943;0.1943;1;16.4809;16.2646;313.5;0.0;1;780.6737499718048;16.37;0.1943;[10.281279999999981]
6;6;access;537;309;622;323;[637.0];0.3877;0.3877;1;16.1277;15.65;316.0;2.5;1;700.0995471324345;15.89;0.3877;[12.282522887680674]
7;7;to;642;306;668;323;[];0.0;0.0;0;;;314.5;1.5;1;666.533347924198;;;[]
8;8;the;687;304;728;323;[];0.0;0.0;0;;;313.5;1.0;1;625.1342127055917;;;[]
9;9;current;747;306;847;323;[];0.0;0.0;0;;;314.5;1.0;1;553.2062688500916;;;[]
10;10;weather;865;304;968;323;[638.0];0.291;0.291;1;18.4049;18.0253;313.5;1.0;1;498.8958848247197;18.22;0.291;[14.300160000000005]
11;11;or;986;309;1013;323;[];0.0;0.0;0;;;316.0;2.5;1;484.88830043118173;;;[]
12;12;events;1031;306;1117;323;[639.0, 640.0];0.4375;0.2271;2;16.9712;17.0544;314.5;1.5;1;467.7227126140444;17.01;0.2188;[25.35232000000002, 14.062955956696975]
13;13;in;1137;304;1162;323;[];0.0;0.0;0;;;313.5;1.0;1;466.96479999999997;;;[]
14;14;your;1181;309;1238;328;[];0.0;0.0;0;;;318.5;5.0;1;463.47496145427317;;;[]
15;15;area.;101;408;168;422;[];0.0;0.0;0;;;415.0;96.5;2;1042.700663419296;;;[]
16;16;However,;190;404;303;425;[641.0];0.5015;0.5015;1;17.6752;18.1794;414.5;0.5;2;916.4248821889549;17.93;0.5015;[4.17919999999998]
17;17;there;326;403;397;422;[642.0];0.2422;0.2422;1;18.5447;17.7481;412.5;2.0;2;832.3662327936183;18.15;0.2422;[27.325120000000027]
18;18;are;416;408;457;422;[];0.0;0.0;0;;;415.0;2.5;2;778.999117775521;;;[]
19;19;many;474;408;532;427;[];0.0;0.0;0;;;417.5;2.5;2;711.208533058371;;;[]
20;20;websites;549;403;666;422;[643.0];0.291;0.291;1;19.4683;17.2091;412.5;5.0;2;602.9221653704896;18.34;0.291;[40.7088]
21;21;and;686;403;727;422;[644.0, 645.0, 649.0];0.791;0.1938;3;18.2545;16.8196;412.5;0.0;2;555.8479877583799;17.54;0.2637;[14.791359999999997, 16.184000000000026, 24.359831920077003]
22;22;apps;746;408;801;427;[646.0, 647.0];0.647;0.3882;2;16.61;16.0949;417.5;5.0;2;499.1284098256079;16.35;0.3235;[24.952319999999986, 28.075519999999983]
23;23;that;821;403;876;422;[];0.0;0.0;0;;;412.5;5.0;2;454.990568578119;;;[]
24;24;provide;896;403;997;427;[648.0];0.2749;0.2749;1;16.4004;15.8794;415.0;2.5;2;391.45842371194414;16.14;0.2749;[21.754560000000026]
25;25;up-to-date;1016;403;1162;427;[];0.0;0.0;0;;;415.0;0.0;2;362.96479999999997;;;[]
26;26;information;19;502;179;521;[650.0];0.2588;0.2588;1;18.0315;17.3146;511.5;96.5;3;1001.4120486068858;17.67;0.2588;[0.0]
27;27;about;198;502;269;521;[];0.0;0.0;0;;;511.5;0.0;3;915.0383659142605;;;[]
28;28;the;288;502;329;521;[];0.0;0.0;0;;;511.5;0.0;3;857.8702064386197;;;[]
29;29;weather;346;502;449;521;[651.0];0.2266;0.2266;1;17.1657;15.5964;511.5;0.0;3;744.8714325942699;16.38;0.2266;[15.200640000000021]
30;30;and;468;502;509;521;[];0.0;0.0;0;;;511.5;0.0;3;689.2601331101632;;;[]
31;31;local;528;502;598;521;[];0.0;0.0;0;;;511.5;0.0;3;608.308213897396;;;[]
32;32;events.;618;504;715;521;[652.0];0.2432;0.2432;1;18.0822;16.8854;512.5;1.0;3;506.0175284464363;17.48;0.2432;[23.938559999999995]
33;33;You;737;503;779;521;[];0.0;0.0;0;;;512.0;0.5;3;453.085964354492;;;[]
34;34;can;798;507;839;521;[];0.0;0.0;0;;;514.0;2.0;3;406.3655633724885;;;[]
35;35;try;858;504;900;526;[653.0];0.2261;0.2261;1;18.1988;16.9978;515.0;1.0;3;359.20213125069284;17.6;0.2261;[27.140146769949524]
36;36;searching;919;502;1050;526;[654.0];0.1938;0.1938;1;15.0464;16.6499;514.0;1.0;3;280.0738672119196;15.85;0.1938;[3.930240000000026]
37;37;for;1069;503;1109;521;[];0.0;0.0;0;;;512.0;2.0;3;271.18320577616896;;;[]
38;38;"""weather";1130;502;1244;521;[];0.0;0.0;0;;;511.5;0.5;3;268.96479999999997;;;[]
39;39;near;56;606;112;620;[];0.0;0.0;0;;;613.0;101.5;4;1045.5236031267013;;;[]
40;40;Times;130;601;202;620;[655.0];0.2588;0.2588;1;17.974;6.847;610.5;2.5;4;956.8326523980251;12.41;0.2588;[0.0]
41;41;"Square""";221;602;320;625;[656.0];0.2749;0.2749;1;16.823;16.0642;613.5;3.0;4;839.9742262087807;16.44;0.2749;[0.0]
42;42;or;341;606;367;620;[];0.0;0.0;0;;;613.0;0.5;4;794.9971350231647;;;[]
43;43;“events;388;602;487;620;[657.0];0.4688;0.4688;1;15.7925;14.8174;611.0;2.0;4;678.2570343866992;15.3;0.4688;[22.32384000000002]
44;44;near;506;606;562;620;[658.0];0.3398;0.3398;1;16.0064;15.2648;613.0;2.0;4;605.941585216793;15.64;0.3398;[22.39167999999995]
45;45;Times;580;601;652;620;[659.0];0.2588;0.2588;1;17.1668;15.9664;610.5;2.5;4;520.1675928919832;16.57;0.2588;[14.575680000000034]
46;46;"Square""";671;602;770;625;[];0.0;0.0;0;;;613.5;3.0;4;408.41437376155113;;;[]
47;47;in;792;601;817;620;[660.0];0.2104;0.2104;1;16.2477;15.2875;610.5;3.0;4;368.1929449283894;15.77;0.2104;[31.483109138863682]
48;48;a;836;606;847;620;[];0.0;0.0;0;;;613.0;2.5;4;341.861206771169;;;[]
49;49;search;867;601;952;620;[661.0];0.3555;0.3555;1;16.5501;16.6619;610.5;2.5;4;256.134192748723;16.61;0.3555;[19.618655937652857]
50;50;engine,;971;601;1068;625;[662.0];0.1943;0.1943;1;16.2933;14.4366;613.0;2.5;4;181.46945940030787;15.36;0.1943;[2.7017600000000357]
51;51;or;1091;606;1117;620;[];0.0;0.0;0;;;613.0;0.0;4;172.03617263540824;;;[]
52;52;use;1136;606;1177;620;[];0.0;0.0;0;;;613.0;0.0;4;169.96479999999997;;;[]
53;53;a;1196;606;1207;620;[];0.0;0.0;0;;;613.0;0.0;4;177.85420066740056;;;[]
54;54;local;49;700;119;719;[];0.0;0.0;0;;;709.5;96.5;5;1027.0705673394793;;;[]
55;55;events;139;702;225;719;[663.0];0.4854;0.4854;1;18.7828;18.6764;710.5;1.0;5;921.3530041710615;18.73;0.4854;[0.0]
56;56;app;244;705;286;724;[];0.0;0.0;0;;;714.5;4.0;5;860.1491488660789;;;[]
57;57;to;304;702;330;719;[];0.0;0.0;0;;;710.5;4.0;5;816.7049640445686;;;[]
58;58;find;350;700;405;719;[];0.0;0.0;0;;;709.5;1.0;5;742.0172493244614;;;[]
59;59;activities;424;700;570;719;[664.0];0.2754;0.2754;1;19.3307;18.3034;709.5;0.0;5;577.9890295628802;18.82;0.2754;[2.952959999999962]
60;60;happening;589;700;721;724;[];0.0;0.0;0;;;712.0;2.5;5;427.73313911250784;;;[]
61;61;near;739;705;795;719;[];0.0;0.0;0;;;712.0;0.0;5;355.76553837469976;;;[]
62;62;you;814;705;855;724;[665.0];0.2427;0.2427;1;20.185;18.4306;714.5;2.5;5;296.05835623241575;19.31;0.2427;[6.642957537001135]
63;63;during;874;700;961;724;[];0.0;0.0;0;;;712.0;2.5;5;194.16477099371036;;;[]
64;64;your;979;705;1035;724;[666.0];0.2427;0.2427;1;17.214;18.1029;714.5;2.5;5;127.0778906617512;17.66;0.2427;[1.5529599999999846]
65;65;lunch;1054;700;1125;719;[];0.0;0.0;0;;;709.5;5.0;5;73.36592052881225;;;[]
66;66;break.;1144;700;1226;719;[667.0];0.1616;0.1616;1;11.8669;17.0555;709.5;0.0;5;70.9658389300091;14.46;0.1616;[70.9658389300091]
