;number;text;x1;y1;x2;y2;fixations;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;y;diff_y;line;distance;pupil;fix_duration_avg;fix_distance
0;0;Hmm.;212;399;263;417;[729.0, 737.0];0.9222;0.5504;2;15.2752;18.9821;408.0;;1;347.9540743457366;17.13;0.4611;[50.973119999999994, 25.92095999999998]
1;1;I;273;399;278;417;[];0.0;0.0;0;;;408.0;0.0;1;333.3377834176594;;;[]
2;2;don’t;287;398;331;418;[730.0, 738.0];0.6792;0.3074;2;14.7096;17.9322;408.0;0.0;1;281.74671478794284;16.32;0.3396;[85.05536000000001, 13.81056000000001]
3;3;think;338;398;382;418;[];0.0;0.0;0;;;408.0;0.0;1;233.015337035566;;;[]
4;4;there’s;390;398;450;418;[731.0];0.3392;0.3392;1;12.7734;19.2091;408.0;0.0;1;170.1217072974475;15.99;0.3392;[40.71616]
5;5;a;458;403;467;418;[];0.0;0.0;0;;;410.5;2.5;1;155.07323203505626;;;[]
6;6;way;475;403;510;422;[];0.0;0.0;0;;;412.5;2.0;1;116.88138026990615;;;[]
7;7;of;518;398;535;418;[739.0];0.2262;0.2262;1;17.3831;17.3009;408.0;4.5;1;101.25687776046823;17.34;0.2262;[2.3775999999999726]
8;8;calculating;541;398;635;422;[732.0, 740.0, 741.0, 742.0, 743.0, 744.0];1.9894;0.4201;6;17.7808;18.2382;410.0;2.0;1;71.53728000000001;18.01;0.3316;[59.01504, 5.746559999999988, 0.0, 29.92320000000001, 5.26400000000001, 44.46271999999999]
9;9;that.;643;398;683;418;[];0.0;0.0;0;;;408.0;2.0;1;85.74172434584227;;;[]
10;10;Some;693;398;743;418;[745.0];0.275;0.275;1;6.4558;12.078;408.0;0.0;1;117.93406333116144;9.27;0.275;[78.67072000000002]
11;11;people;751;398;809;422;[733.0, 746.0];0.6791;0.4041;2;20.7903;19.0455;410.0;2.0;1;164.89400551202095;19.92;0.3396;[46.49562661928541, 57.28320000000002]
12;12;estimate;817;399;893;418;[734.0];0.4043;0.4043;1;20.6298;18.6443;408.5;1.5;1;227.4759488249217;19.64;0.4043;[34.056640000000016]
13;13;a;901;403;910;418;[];0.0;0.0;0;;;410.5;2.0;1;307.97521214181893;;;[]
14;14;couple;918;398;975;422;[747.0];0.3556;0.3556;1;20.3251;18.345;410.0;0.5;1;323.5749450340653;19.34;0.3556;[37.55072000000001]
15;15;of;983;398;1000;418;[735.0, 748.0];1.181;0.7116;2;19.2524;16.9521;408.0;2.0;1;387.99211756657945;18.1;0.5905;[42.16308940483373, 52.6816]
16;16;trillion;1007;398;1062;418;[736.0];0.4042;0.4042;1;19.6098;17.5281;408.0;0.0;1;411.5594091911864;18.57;0.4042;[4.824959999999976]
17;17;dollars,;219;503;283;527;[];0.0;0.0;0;;;515.0;107.0;2;319.57212909419746;;;[]
18;18;but;292;503;320;522;[];0.0;0.0;0;;;512.5;2.5;2;282.59047700479647;;;[]
19;19;it's;328;503;352;522;[];0.0;0.0;0;;;512.5;0.0;2;250.61071344577113;;;[]
20;20;a;360;508;369;522;[];0.0;0.0;0;;;515.0;2.5;2;233.87960341551465;;;[]
21;21;complex;377;503;451;527;[];0.0;0.0;0;;;515.0;0.0;2;151.72736633118762;;;[]
22;22;issue;460;504;503;522;[];0.0;0.0;0;;;513.0;2.0;2;99.98095385521387;;;[]
23;23;for;511;503;536;522;[];0.0;0.0;0;;;512.5;0.5;2;67.10256100774696;;;[]
24;24;which;543;503;592;522;[];0.0;0.0;0;;;512.5;0.0;2;14.084377650375615;;;[]
25;25;I;601;504;606;522;[754.0];0.372;0.372;1;14.4705;14.2505;513.0;0.5;2;10.46271999999999;14.36;0.372;[10.46271999999999]
26;26;have;615;503;656;522;[];0.0;0.0;0;;;512.5;0.5;2;15.732059426483216;;;[]
27;27;no;665;508;685;522;[];0.0;0.0;0;;;515.0;2.5;2;64.21779265747459;;;[]
28;28;clear;693;503;736;522;[];0.0;0.0;0;;;512.5;2.5;2;91.06099985064075;;;[]
29;29;answer.;743;508;811;522;[];0.0;0.0;0;;;515.0;2.5;2;141.31005942182034;;;[]
30;30;Remember,;821;503;923;527;[];0.0;0.0;0;;;515.0;0.0;2;218.77274440340688;;;[]
31;31;not;933;504;960;522;[];0.0;0.0;0;;;513.0;2.0;2;330.733534939834;;;[]
32;32;all;968;503;986;522;[];0.0;0.0;0;;;512.5;0.5;2;365.6904506461693;;;[]
33;33;land;995;503;1030;522;[];0.0;0.0;0;;;512.5;0.0;2;392.6820312845985;;;[]
34;34;in;1040;504;1053;522;[750.0];0.4532;0.4532;1;18.9574;15.6674;513.0;0.5;2;437.6930695519389;17.31;0.4532;[33.40733826930845]
35;35;the;527;608;554;627;[];0.0;0.0;0;;;617.5;104.5;3;124.2874607263275;;;[]
36;36;world;562;608;609;627;[749.0, 751.0];0.6634;0.3399;2;17.8988;15.5664;617.5;0.0;3;114.46271999999999;16.73;0.3317;[34.518404255492484, 10.90784619590872]
37;37;can;618;613;647;627;[];0.0;0.0;0;;;620.0;2.5;3;120.47283550161171;;;[]
38;38;be;657;608;676;627;[752.0];0.6149;0.6149;1;10.1956;14.1431;617.5;2.5;3;126.80449871277594;12.17;0.6149;[0.5939200000000255]
39;39;bought.;685;608;751;632;[753.0];0.4366;0.4366;1;15.1495;15.2478;620.0;2.5;3;141.13535663964007;15.2;0.4366;[24.795083323723677]
