;number;text;x1;y1;x2;y2;fixations;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;y;diff_y;line;distance;pupil;fix_duration_avg;fix_distance
0;0;Tam;209;451;249;470;[4349.0];0.3074;0.3074;1;7.015;19.6976;460.5;;1;359.2491931784399;13.36;0.3074;[16.701120000000003]
1;1;just;256;451;291;475;[];0.0;0.0;0;;;463.0;2.5;1;316.9567042978584;;;[]
2;2;trying;298;451;348;475;[4350.0];0.356;0.356;1;6.9546;19.3455;463.0;0.0;1;260.5723584714235;13.15;0.356;[37.078719999999976]
3;3;to;357;452;373;470;[];0.0;0.0;0;;;461.0;2.0;1;236.8794503526214;;;[]
4;4;predict;382;450;443;475;[4351.0];0.3396;0.3396;1;6.5759;19.1132;462.5;1.5;1;167.52698289935273;12.84;0.3396;[15.813760000000002]
5;5;the;450;450;478;470;[];0.0;0.0;0;;;460.0;2.5;1;135.59608401189178;;;[]
6;6;sequence;486;456;569;475;[4352.0];0.3237;0.3237;1;6.5759;18.5576;465.5;5.5;1;55.50314224762418;12.57;0.3237;[52.984320000000025]
7;7;of;577;450;594;470;[];0.0;0.0;0;;;460.0;5.5;1;48.420231302215;;;[]
8;8;text;600;452;635;470;[];0.0;0.0;0;;;461.0;1.0;1;47.120000000000005;;;[]
9;9;that;642;450;677;470;[];0.0;0.0;0;;;460.0;1.0;1;59.8209093825896;;;[]
10;10;will;684;450;711;470;[4353.0];0.356;0.356;1;6.5202;17.9898;460.0;0.0;1;91.86027868104904;12.26;0.356;[29.279359999999997]
11;11;result;721;450;770;470;[];0.0;0.0;0;;;460.0;0.0;1;125.07012592685749;;;[]
12;12;in;778;451;792;470;[];0.0;0.0;0;;;460.5;0.5;1;179.161764892401;;;[]
13;13;the;800;450;828;470;[4354.0];0.3235;0.3235;1;6.9546;19.0169;460.0;0.5;1;200.47077492582298;12.99;0.3235;[2.1638399999999933]
14;14;highest;836;450;901;475;[4360.0];0.2752;0.2752;1;7.1391;20.418;462.5;2.5;1;234.66539668080586;13.78;0.2752;[69.61471999999998]
15;15;reward;909;450;968;470;[4355.0, 4357.0];0.5662;0.2424;2;7.3349;19.1274;460.0;2.5;1;307.48624489456427;13.23;0.2831;[52.49344000000002, 82.29183999999998]
16;16;outputted;977;450;1062;475;[4356.0, 4361.0];0.6951;0.4688;2;7.1585;19.5927;462.5;2.5;1;374.23226637926336;13.38;0.3475;[42.65280000000001, 46.73856000000001]
17;17;by;535;555;555;580;[];0.0;0.0;0;;;567.5;105.0;2;62.84485340391849;;;[]
18;18;the;562;555;590;575;[];0.0;0.0;0;;;565.0;2.5;2;40.7956321112935;;;[]
19;19;reward;599;555;658;575;[4358.0, 4362.0];0.6792;0.3879;2;6.2572;17.2053;565.0;0.0;2;37.879999999999995;11.73;0.3396;[38.31007999999997, 37.879999999999995]
20;20;function.;667;555;743;575;[4359.0];0.2424;0.2424;1;6.9546;19.4718;565.0;0.0;2;72.53179440328215;13.21;0.2424;[61.70848000000001]
