;number;text;x1;y1;x2;y2;y;diff_y;line;fixations;fix_distance;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;distance;pupil;fix_duration_avg
0;0;The;231;188;263;208;198.0;;1;[3884.0, 3892.0, 3897.0];[24.47744, 39.18820175626332, 29.9264];1.0515;0.2747;3;7.264;19.9495;767.8360585837578;13.61;0.3505
1;1;film;271;188;302;208;198.0;0.0;1;[3885.0];[52.26911276997153];0.275;0.275;1;7.3903;19.5848;744.91214197477;13.49;0.275
2;2;"""Gato";312;188;360;208;198.0;0.0;1;[3893.0, 3898.0];[3.8656000000000006, 29.312000000000012];0.5822;0.3235;2;7.1403;19.767;713.4055789391052;13.45;0.2911
3;3;con;369;193;398;208;200.5;2.5;1;[3896.0];[14.86336];0.3556;0.3556;1;7.142;20.3018;694.6168647977387;13.72;0.3556
4;4;Botas:;407;189;461;208;198.5;2.0;1;[3894.0];[1.7254399999999919];0.2264;0.2264;1;7.142;19.4099;667.0802782734924;13.28;0.2264
5;5;El;472;188;485;208;198.0;0.5;1;[];[];0.0;0.0;0;;;657.8751553763373;;
6;6;Ultimo;495;182;551;208;195.0;3.0;1;[3886.0, 3888.0, 3895.0];[89.26656, 57.97292068013824, 11.893759999999986];0.7119;0.2914;3;7.1823;19.2798;636.5529684648717;13.23;0.2373
7;7;"Deseo""";560;188;621;208;198.0;3.0;1;[3887.0, 3899.0];[51.37791999999999, 42.03417131019001];0.6307;0.4042;2;6.9844;18.883;620.8437111394783;12.93;0.3154
8;8;is;631;189;643;208;198.5;0.5;1;[];[];0.0;0.0;0;;;617.4648984852823;;
9;9;a;651;193;659;208;200.5;2.0;1;[];[];0.0;0.0;0;;;615.4900344127758;;
10;10;fun;667;188;694;208;198.0;2.5;1;[3889.0];[40.472319999999996];0.3235;0.3235;1;7.2736;18.3609;612.6063976661034;12.82;0.3235
11;11;and;703;188;734;208;198.0;0.0;1;[3900.0];[20.93567999999999];0.3394;0.3394;1;7.3265;19.5844;611.712;13.46;0.3394
12;12;exciting;743;189;810;213;201.0;3.0;1;[3890.0, 3901.0];[14.510400000000004, 49.164480000000026];0.9865;0.3232;2;6.9542;17.7339;606.9205391659109;12.34;0.4932
13;13;animated;819;188;901;208;198.0;3.0;1;[3902.0];[62.31551999999999];0.42;0.42;1;7.4507;21.1294;618.5780455701931;14.29;0.42
14;14;adventure;910;188;1000;208;198.0;0.0;1;[3891.0, 3903.0];[30.479360000000014, 76.80511999999999];0.6952;0.2911;2;6.5119;16.959;638.4725523164171;11.74;0.3476
15;15;that;1007;188;1042;208;198.0;0.0;1;[];[];0.0;0.0;0;;;672.7113104901983;;
16;16;follows;216;293;277;313;303.0;105.0;2;[];[];0.0;0.0;0;;;677.745630204607;;
17;17;the;285;293;312;313;303.0;0.0;2;[];[];0.0;0.0;0;;;655.0250035391321;;
18;18;beloved;321;293;388;313;303.0;0.0;2;[];[];0.0;0.0;0;;;609.7047587656176;;
19;19;character,;397;293;486;317;305.0;2.0;2;[];[];0.0;0.0;0;;;557.5341439422701;;
20;20;Puss;496;294;534;313;303.5;1.5;2;[];[];0.0;0.0;0;;;542.2557168545482;;
21;21;in;543;294;556;312;303.0;0.5;2;[];[];0.0;0.0;0;;;535.7645692479487;;
22;22;Boots.;566;294;619;313;303.5;0.5;2;[];[];0.0;0.0;0;;;518.1126889600755;;
23;23;The;627;293;660;313;303.0;0.5;2;[];[];0.0;0.0;0;;;511.1343072632084;;
24;24;film;667;293;699;312;302.5;0.5;2;[];[];0.0;0.0;0;;;508.48853523107084;;
25;25;follows;708;293;769;313;303.0;0.5;2;[];[];0.0;0.0;0;;;506.712;;
26;26;Puss;778;294;816;313;303.5;0.5;2;[];[];0.0;0.0;0;;;509.26295453472756;;
27;27;as;824;298;842;313;305.5;2.0;2;[];[];0.0;0.0;0;;;515.8956933929959;;
28;28;he;851;293;871;313;303.0;2.5;2;[];[];0.0;0.0;0;;;521.6420627800638;;
29;29;embarks;879;293;955;313;303.0;0.0;2;[];[];0.0;0.0;0;;;528.9927546398344;;
30;30;on;963;298;983;313;305.5;2.5;2;[];[];0.0;0.0;0;;;558.9365016363129;;
31;31;a;992;298;1000;313;305.5;0.0;2;[];[];0.0;0.0;0;;;571.7811847738958;;
