;number;text;x1;y1;x2;y2;y;diff_y;line;fixations;fix_distance;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;distance;pupil;fix_duration_avg
0;0;Sure,;241;398;287;422;410.0;;1;[346.0, 356.0];[50.04480000000001, 30.959120791236934];0.9543;0.5658;2;20.1573;18.667;279.5592851118517;19.41;0.4772
1;1;but;296;398;324;418;408.0;2.0;1;[];[];0.0;0.0;0;;;254.35162742205833;;
2;2;I;332;399;337;417;408.0;0.0;1;[];[];0.0;0.0;0;;;245.92451584225915;;
3;3;would;346;398;396;418;408.0;0.0;1;[347.0];[55.80991999999998];0.5501;0.5501;1;22.0925;20.5383;208.86188731372124;21.32;0.5501
4;4;need;406;398;447;418;408.0;0.0;1;[357.0];[56.470399999999984];0.291;0.291;1;18.9517;17.6128;187.00446190465505;18.28;0.291
5;5;to;455;400;472;418;409.0;1.0;1;[];[];0.0;0.0;0;;;180.63551359643978;;
6;6;know;481;398;526;418;408.0;1.0;1;[348.0];[72.8288];0.5659;0.5659;1;20.149;18.4828;177.34335999999996;19.32;0.5659
7;7;a;534;403;542;418;410.5;2.5;1;[];[];0.0;0.0;0;;;179.48904805655857;;
8;8;few;551;398;581;418;408.0;2.5;1;[358.0];[62.32767999999999];0.2268;0.2268;1;18.1391;16.4633;182.88278205519947;17.3;0.2268
9;9;things;589;398;643;422;410.0;2.0;1;[349.0];[63.09055999999998];0.2589;0.2589;1;19.9444;17.6232;192.0476906714829;18.78;0.2589
10;10;about;651;398;701;418;408.0;2.0;1;[350.0];[42.54565390813029];0.3234;0.3234;1;20.0755;17.4446;228.86719287012195;18.76;0.3234
11;11;you;708;403;739;422;412.5;4.5;1;[];[];0.0;0.0;0;;;265.93019890988234;;
12;12;first:;747;398;787;418;408.0;4.5;1;[359.0];[87.53856000000002];0.2419;0.2419;1;18.0337;16.6834;298.95302101208074;17.36;0.2419
13;13;-;798;408;804;410;409.0;1.0;1;[];[];0.0;0.0;0;;;345.57746357690866;;
14;14;Your;812;399;852;418;408.5;0.5;1;[351.0];[50.880960000000016];0.2749;0.2749;1;20.2853;17.6706;353.3908045949266;18.98;0.2749
15;15;work;860;398;902;418;408.0;0.5;1;[352.0, 354.0];[46.64512000000002, 59.77280000000002];1.1806;0.5985;2;20.7325;18.6282;395.6430451458102;19.68;0.5903
16;16;and;910;398;941;418;408.0;0.0;1;[353.0, 355.0, 360.0, 362.0];[66.44927999999999, 61.103999999999985, 43.89568000000003, 32.923519999999996];1.3914;0.3722;4;19.9262;17.9919;440.90867441256995;18.96;0.3478
17;17;academic;950;398;1033;418;408.0;0.0;1;[];[];0.0;0.0;0;;;477.8013093036159;;
18;18;experience.;234;508;335;527;517.5;109.5;2;[363.0];[33.03835807096959];0.3073;0.3073;1;19.6837;17.8792;184.45770976635697;18.78;0.3073
19;19;-;345;513;351;515;514.0;3.5;2;[];[];0.0;0.0;0;;;174.87807218816653;;
20;20;Your;359;504;400;522;513.0;1.0;2;[];[];0.0;0.0;0;;;129.17132921917923;;
21;21;skills,;407;503;455;527;515.0;2.0;2;[];[];0.0;0.0;0;;;85.47246745151091;;
22;22;including;465;503;543;527;515.0;0.0;2;[361.0, 364.0];[37.65343999999999, 36.967359999999985];0.5503;0.3401;2;19.1617;17.5221;68.34335999999996;18.34;0.2751
23;23;the;551;503;579;522;512.5;2.5;2;[];[];0.0;0.0;0;;;85.87603328199083;;
24;24;programming;588;508;707;527;517.5;5.0;2;[];[];0.0;0.0;0;;;106.49351666768075;;
25;25;languages;717;503;806;527;515.0;2.5;2;[365.0];[38.09675112035673];0.2262;0.2262;1;19.1163;17.4208;221.47874004574257;18.27;0.2262
26;26;you;814;508;844;527;517.5;2.5;2;[];[];0.0;0.0;0;;;315.16962082702327;;
27;27;know.;854;503;904;522;512.5;5.0;2;[366.0];[45.25498494431749];0.2911;0.2911;1;20.1493;17.9383;355.3223261944704;19.04;0.2911
28;28;-;914;513;920;515;514.0;1.5;2;[];[];0.0;0.0;0;;;415.51198602717784;;
29;29;The;928;503;960;522;512.5;1.5;2;[367.0, 368.0];[39.29183999999998, 48.63614537252719];0.6309;0.324;2;19.4665;17.1769;428.00137230182986;18.32;0.3155
30;30;projects;969;504;1039;527;515.5;3.0;2;[];[];0.0;0.0;0;;;467.69083152468323;;
31;31;which;432;608;481;627;617.5;102.0;3;[];[];0.0;0.0;0;;;28.31570539911728;;
32;32;you;489;613;520;632;622.5;5.0;3;[375.0];[17.65664000000004];0.372;0.372;1;18.5742;16.9431;17.65664000000004;17.76;0.372
33;33;have;530;608;571;627;617.5;5.0;3;[369.0];[25.221107145753976];0.3071;0.3071;1;18.986;16.8158;26.841728190442627;17.9;0.3071
34;34;worked;579;608;642;627;617.5;0.0;3;[372.0];[28.54407066538338];0.4692;0.4692;1;17.8818;16.4173;73.76433807911249;17.15;0.4692
35;35;on;651;613;671;627;620.0;2.5;3;[];[];0.0;0.0;0;;;145.74389034278457;;
36;36;for;679;608;704;627;617.5;2.5;3;[373.0];[15.276421816852242];0.3073;0.3073;1;18.498;16.5142;173.13364078725317;17.51;0.3073
37;37;school;711;608;765;627;617.5;0.0;3;[370.0, 371.0];[16.558080000000018, 26.480639999999994];0.5491;0.2904;2;18.5697;16.7872;205.06136440648592;17.68;0.2745
38;38;or;774;613;792;627;620.0;2.5;3;[];[];0.0;0.0;0;;;268.2521201635685;;
39;39;work.;799;608;847;627;617.5;2.5;3;[374.0];[19.13168949177258];0.7604;0.7604;1;19.7817;17.3337;292.9439427130208;18.56;0.7604
