;number;text;x1;y1;x2;y2;y;diff_y;line;fixations;fix_distance;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;distance;pupil;fix_duration_avg
0;0;Understood.;216;450;323;470;460.0;;1;[3707.0];[55.71904000000001];0.3392;0.3392;1;6.954;19.0336;705.8846679376273;12.99;0.3392
1;1;I;333;451;338;470;460.5;0.5;1;[3706.0];[18.718399999999974];0.2269;0.2269;1;7.4505;20.5292;691.0048036514756;13.99;0.2269
2;2;will;347;450;374;470;460.0;0.5;1;[];[];0.0;0.0;0;;;655.0387723100172;;
3;3;adopt;383;450;433;475;462.5;2.5;1;[3708.0];[35.31072];0.372;0.372;1;6.954;18.9157;596.2498909261237;12.93;0.372
4;4;a;440;455;449;470;462.5;0.0;1;[];[];0.0;0.0;0;;;580.7909817046184;;
5;5;role;458;450;490;470;460.0;2.5;1;[];[];0.0;0.0;0;;;539.4976311620047;;
6;6;of;498;450;515;470;460.0;0.0;1;[3709.0];[26.831999999999994];0.2588;0.2588;1;7.266;19.9937;514.6235653654178;13.63;0.2588
7;7;scientific;522;450;599;470;460.0;0.0;1;[3710.0];[21.363839999999982];0.4044;0.4044;1;6.684;18.3761;431.1534219154644;12.53;0.4044
8;8;writer,;606;451;663;475;463.0;3.0;1;[3718.0];[29.811519999999973];0.3073;0.3073;1;6.9011;18.5837;367.8641035347353;12.74;0.3073
9;9;and;672;450;703;470;460.0;3.0;1;[3711.0];[50.73216000000002];0.2427;0.2427;1;6.954;19.1289;328.1842598745626;13.04;0.2427
10;10;will;712;450;739;470;460.0;0.0;1;[];[];0.0;0.0;0;;;292.7109585058517;;
11;11;respond;748;450;818;475;462.5;2.5;1;[3712.0];[44.64960000000002];0.3077;0.3077;1;7.4505;20.6041;215.47997686424236;14.03;0.3077
12;12;with;827;450;862;470;460.0;2.5;1;[];[];0.0;0.0;0;;;173.15867760356227;;
13;13;the;871;450;898;470;460.0;0.0;1;[];[];0.0;0.0;0;;;139.30801997521326;;
14;14;defined;906;450;970;470;460.0;0.0;1;[3713.0, 3714.0];[74.3652709998424, 63.49509233288508];0.5826;0.324;2;7.6286;19.3455;77.64224384582408;13.49;0.2913
15;15;template;979;450;1058;475;462.5;2.5;1;[3723.0];[52.82112000000001];0.4204;0.4204;1;7.6189;20.3085;52.82112000000001;13.96;0.4204
16;16;to;386;557;402;575;566.0;103.5;2;[];[];0.0;0.0;0;;;645.019223984382;;
17;17;future;410;555;463;575;565.0;1.0;2;[3715.0];[7.487679999999955];0.3558;0.3558;1;6.7925;18.0739;585.5741043022774;12.43;0.3558
18;18;questions;471;556;556;580;568.0;3.0;2;[];[];0.0;0.0;0;;;496.96703338291405;;
19;19;that;563;555;599;575;565.0;3.0;2;[3719.0];[41.390282931219474];0.5178;0.5178;1;6.6282;17.8538;456.0819097809235;12.24;0.5178
20;20;are;606;560;633;575;567.5;2.5;2;[];[];0.0;0.0;0;;;426.23038233966196;;
21;21;asked;641;555;691;575;565.0;2.5;2;[3716.0, 3720.0];[39.59563396893146, 21.557440000000042];0.6625;0.3226;2;6.7383;17.9578;371.13350432076925;12.35;0.3312
22;22;within;700;555;752;575;565.0;0.0;2;[3717.0];[40.78815999999995];0.3557;0.3557;1;7.4505;18.7404;316.98674235591375;13.1;0.3557
23;23;double;761;555;820;575;565.0;0.0;2;[3721.0, 3722.0];[28.991679999999974, 21.004479999999944];1.0353;0.4365;2;6.8322;18.6676;260.22573514050146;12.75;0.5176
24;24;quotes.;828;557;892;580;568.5;3.5;2;[];[];0.0;0.0;0;;;209.1466263400259;;
