;number;text;x1;y1;x2;y2;y;diff_y;line;fixations;fix_distance;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;distance;pupil;fix_duration_avg
0;0;The;211;188;243;208;198.0;;1;[];[];0.0;0.0;0;;;540.3132579899419;;
1;1;easiest;251;189;313;208;198.5;0.5;1;[1119.0, 1197.0];[14.627839999999992, 0.8912000000000262];0.5499;0.2266;2;21.9205;20.2501;509.8677326127881;21.09;0.275
2;2;way;320;193;355;213;203.0;4.5;1;[1121.0];[8.004160000000013];0.4044;0.4044;1;21.8444;19.0126;490.70601785560524;20.43;0.4044
3;3;to;362;190;379;208;199.0;4.0;1;[];[];0.0;0.0;0;;;488.666388407987;;
4;4;import;388;189;446;213;201.0;2.0;1;[1122.0, 1133.0, 1134.0];[0.0, 12.397799315426905, 0.0];0.9544;0.3721;3;21.0304;19.4153;470.66133297702027;20.22;0.3181
5;5;the;453;188;480;208;198.0;3.0;1;[1198.0];[13.549338113074024];0.2262;0.2262;1;20.7207;18.1262;472.50917193183204;19.42;0.2262
6;6;BERT;489;189;535;208;198.5;0.5;1;[1123.0, 1135.0];[3.8860799999999927, 3.7631999999999834];0.5834;0.292;2;20.7829;18.9911;471.77216;19.89;0.2917
7;7;language;543;188;623;213;200.5;2.0;1;[1124.0, 1199.0];[4.673280000000005, 24.047360000000026];0.6309;0.3236;2;20.4083;18.4933;468.20638094723313;19.45;0.3155
8;8;model;631;188;684;208;198.0;2.5;1;[1125.0, 1136.0];[27.089920000000006, 0.0];0.8254;0.5017;2;22.4617;20.4383;487.95380514932515;21.45;0.4127
9;9;into;693;189;725;208;198.5;0.5;1;[];[];0.0;0.0;0;;;507.34179480869267;;
10;10;python;734;188;794;213;200.5;2.0;1;[1126.0, 1132.0, 1137.0, 1200.0];[0.0, 9.740479999999991, 28.675839999999994, 0.10624000000001388];1.3265;0.3884;4;21.0247;19.2613;519.3137294157603;20.14;0.3316
11;11;for;802;188;827;208;198.0;2.5;1;[];[];0.0;0.0;0;;;556.7402287958951;;
12;12;use;834;193;863;208;200.5;2.5;1;[1127.0, 1138.0];[39.05024, 30.68415999999999];1.2939;0.6146;2;20.598;18.3911;574.3721016551079;19.49;0.647
13;13;with;871;188;907;208;198.0;2.5;1;[1128.0];[40.06919158823147];0.4854;0.4854;1;21.2707;18.6104;596.251735393454;19.94;0.4854
14;14;PyTorch;917;188;985;213;200.5;2.5;1;[1129.0, 1139.0, 1140.0, 1201.0];[67.38144, 39.29311999999999, 95.76674835316065, 31.719942732457756];1.8276;0.3236;4;19.8279;16.9468;621.6786764556957;18.39;0.4569
15;15;is;995;189;1007;208;198.5;2.0;1;[];[];0.0;0.0;0;;;679.2037202192768;;
16;16;using;1015;189;1060;213;201.0;2.5;1;[];[];0.0;0.0;0;;;690.340307355514;;
17;17;the;208;293;236;313;303.0;102.0;2;[];[];0.0;0.0;0;;;455.6617104384629;;
18;18;Hugging;245;294;317;318;306.0;3.0;2;[1120.0, 1142.0, 1203.0];[42.31104000000002, 0.0, 0.0];0.9219;0.1454;3;21.0336;16.6684;408.3432173548442;18.85;0.3073
19;19;Face;326;294;365;313;303.5;2.5;2;[];[];0.0;0.0;0;;;393.0780430903074;;
20;20;Transformer's;372;293;497;313;303.0;0.5;2;[1143.0];[17.472319999999968];0.3558;0.3558;1;22.2005;19.9196;366.89210506592474;21.06;0.3558
21;21;library,;505;293;567;318;305.5;2.5;2;[1204.0];[0.0];0.275;0.275;1;19.5836;19.6147;361.77216;19.6;0.275
22;22;which;576;293;625;313;303.0;2.5;2;[1144.0, 1147.0];[30.006079999999997, 36.72672];0.5171;0.3073;2;20.318;18.5999;373.3211089125628;19.46;0.2585
23;23;has;634;293;663;313;303.0;0.0;2;[1145.0, 1205.0];[7.9728000000000065, 0.8220800000000281];0.9702;0.6469;2;20.1521;19.5033;388.3406720390044;19.83;0.4851
24;24;built;672;293;710;313;303.0;0.0;2;[];[];0.0;0.0;0;;;402.4320275024163;;
25;25;in;718;294;731;312;303.0;0.0;2;[];[];0.0;0.0;0;;;424.3100841126753;;
26;26;methods;741;293;817;313;303.0;0.0;2;[1146.0, 1150.0, 1206.0, 1215.0];[15.690560000000005, 15.76224000000002, 36.18399999999997, 0.0];1.4397;0.5985;4;21.1197;19.7136;435.3940587096999;20.42;0.3599
27;27;for;824;293;849;313;303.0;0.0;2;[1162.0];[18.117439999999988];0.2427;0.2427;1;22.2005;19.6948;485.18426763416966;20.95;0.2427
28;28;pre-training,;857;294;967;318;306.0;3.0;2;[1130.0, 1141.0, 1151.0, 1152.0, 1202.0, 1207.0, 1216.0];[3.4832000000000107, 0.0, 0.0, 32.11583999999999, 9.628800000000012, 39.42719999999997, 3.7715200000000095];2.1671;0.5013;7;20.4522;18.2825;503.7984906286497;19.37;0.3096
29;29;inference,;977;293;1063;317;305.0;1.0;2;[1131.0, 1163.0];[8.396479999999997, 31.21120000000002];1.1814;0.7768;2;20.9449;18.5951;594.2104605943131;19.77;0.5907
30;30;and;225;398;256;418;408.0;103.0;3;[];[];0.0;0.0;0;;;362.2363989989211;;
31;31;deploying;265;398;350;422;410.0;2.0;3;[1153.0, 1164.0, 1209.0, 1211.0, 1212.0];[9.46368000000001, 35.452800000000025, 8.119250824946802, 16.947839999999985, 0.0];1.9419;0.4852;5;20.4895;19.6561;301.49865850399;20.07;0.3884
32;32;BERT.;360;399;410;417;408.0;2.0;3;[1161.0, 1165.0, 1213.0, 1241.0];[19.147199999999998, 13.99648000000002, 13.116799999999955, 41.41919999999999];1.8113;0.2425;4;19.8801;18.4013;279.89009750204735;19.14;0.4528
33;33;‘**;422;396;448;401;398.5;9.5;3;[1148.0, 1149.0];[12.25323087672799, 16.92543999999998];0.5019;0.3398;2;20.9449;19.3543;284.8196534646189;20.15;0.2509
34;34;from;459;398;500;418;408.0;9.5;3;[1166.0];[0.0];0.2587;0.2587;1;19.4258;18.3316;261.8499157145283;18.88;0.2587
35;35;transformers;508;398;623;418;408.0;0.0;3;[1154.0, 1167.0, 1217.0, 1218.0, 1227.0];[10.668466000770682, 20.87615999999997, 0.0, 1.2047999999999774, 6.3711999999999875];1.6178;0.3559;5;19.9736;17.6239;261.7771677585835;18.8;0.3236
36;36;import;632;399;690;422;410.5;2.5;3;[1155.0, 1214.0, 1226.0];[0.0, 66.11808000000002, 3.203520000000026];0.8245;0.2911;3;20.7208;19.5243;286.7519309084171;20.12;0.2748
37;37;AutoTokenizer,;697;398;830;422;410.0;0.5;3;[1156.0, 1168.0, 1169.0, 1219.0, 1220.0, 1228.0, 1230.0];[21.709439999999972, 0.0, 4.8863999999999805, 0.0, 0.0, 0.0, 8.163266458373185];1.9408;0.2427;7;20.4308;16.3146;320.59657808483485;18.37;0.2773
38;38;BertModel;840;398;928;418;408.0;2.0;3;[1208.0, 1221.0, 1229.0];[22.304640000000006, 11.844479999999976, 0.0];1.2618;0.2106;3;20.9616;19.5376;424.05947031012715;20.25;0.4206
39;39;import;937;399;995;422;410.5;2.5;3;[1157.0, 1170.0, 1231.0, 1233.0];[13.567933513044638, 0.0, 0.0, 21.97568000000001];1.2294;0.2427;4;21.7745;18.6044;501.8758630176447;20.19;0.3073
40;40;torch;1002;398;1047;418;408.0;2.5;3;[1158.0, 1171.0, 1222.0, 1232.0];[10.3904, 0.0, 0.0, 0.0];1.568;0.1294;4;21.6907;18.0373;560.5025023670328;19.86;0.392
41;41;tokenizer;297;503;380;522;512.5;104.5;4;[1173.0, 1210.0, 1223.0];[7.950720000000047, 32.63584000000003, 34.43136000000004];0.938;0.3882;3;20.2861;19.3565;202.1488587148233;19.82;0.3127
42;42;=;388;511;399;518;514.5;2.0;4;[];[];0.0;0.0;0;;;194.16711348656753;;
43;43;"AutoTokenizer.from_pretrained(""bert-base-uncased"")";407;503;891;527;515.0;0.5;4;[1118.0, 1159.0, 1160.0, 1172.0, 1174.0, 1175.0, 1176.0, 1177.0, 1178.0, 1179.0, 1180.0, 1224.0, 1225.0, 1234.0, 1235.0, 1236.0, 1238.0];[21.98687999999993, 15.7808, 17.45979701618552, 32.86112000000003, 16.95903999999996, 0.0, 0.0, 5.664319999999975, 0.0, 0.0, 0.0, 8.633280000000013, 83.08832000000001, 15.689280000000053, 0.0, 5.930560000000014, 0.0];5.9197;0.728;17;20.1747;17.6375;152.77215999999999;18.91;0.3482
44;44;model;901;503;953;522;512.5;2.5;4;[1237.0];[0.0];0.2427;0.2427;1;22.2007;17.8527;424.98984397242435;20.03;0.2427
45;45;=;963;511;974;518;514.5;2.0;4;[1181.0];[24.610498846337933];0.3558;0.3558;1;22.0106;18.1104;484.428865324627;20.06;0.3558
