text;attention
No,;0.08670704921367012
I'm;0.10046816820986282
not;0.02917890715953686
Turing;0.04644505321251687
complete.;0.053418356118848695
I'm;0.059913199076234665
a;0.040921802583718185
language;0.0293299181214589
model;0.027654159791561692
that;0.02717278247930772
can;0.02438481253543341
generate;0.02668469645270266
human-like;0.05140308566677703
text;0.024115548821223947
based;0.02474814556567999
on;0.023263037075362834
the;0.032102825771004165
input;0.023914022070707933
I;0.023147135785026394
receive,;0.03015335899435025
but;0.022457897064488867
I;0.021760938243850704
cannot;0.02198357856133314
execute;0.022165740134326713
arbitrary;0.02159986260999293
programs;0.02085318228424796
or;0.020673919541287715
perform;0.020152532165508868
complex;0.019874490845097008
computations.;0.02335179384488104
