text;attention
Yes,;0.994534467269642
it;5.5673481728250484e-05
could;5.999019377815881e-05
be;5.413460211152964e-05
considered;6.02577715383525e-05
a;5.893201410604021e-05
criminal;5.354749868245231e-05
offense;6.462242262528653e-05
in;7.051601701523983e-05
the;5.606171284401124e-05
USA;5.689893676788369e-05
to;7.604828274067083e-05
place;6.527007519615992e-05
a;5.6584744285326336e-05
soccer;6.668192175088607e-05
ball;5.1686562868652654e-05
filled;4.65486522901036e-05
with;4.954639969687666e-05
concrete;4.784365655679813e-05
on;8.038669996408708e-05
a;5.6849758399494745e-05
soccer;5.92431657495366e-05
field;4.770842772702602e-05
with;5.9677918018199244e-05
the;4.95385713939623e-05
intention;5.279468113330725e-05
of;6.247973151624264e-05
harming;7.907973107197233e-05
someone.;0.00017348919395091347
This;5.09671239487582e-05
action;5.069089220394724e-05
could;4.9560021707007434e-05
be;4.8686302305413044e-05
considered;5.364209095911328e-05
reckless;6.867297493632351e-05
endangerment;7.258626022931637e-05
or;5.9336794418673886e-05
criminal;5.199483975124079e-05
mischief,;9.746265120882038e-05
and;5.458111919880044e-05
could;4.9063787339322605e-05
result;4.900549862877632e-05
in;4.59655172436925e-05
criminal;4.7732634697489617e-05
charges;4.802566828229448e-05
and;5.9760837775840126e-05
potential;4.389210738047379e-05
civil;4.893262391513715e-05
liability;5.1440418989976776e-05
for;5.284803388553108e-05
any;4.780732681356347e-05
harm;5.032024400399007e-05
caused;4.303759280860469e-05
to;5.302866136870359e-05
an;4.350705151925967e-05
individual.;8.405586488540224e-05
Additionally,;6.12088476665323e-05
such;4.90584417732096e-05
an;4.373673444571934e-05
act;4.189549416159732e-05
would;4.976217089353789e-05
likely;4.3915762652658476e-05
be;4.7145885437062534e-05
a;4.2630331254344914e-05
violation;4.601991443056599e-05
of;4.711731664459367e-05
local;5.312836299626186e-05
or;5.0252398668152485e-05
state;4.310943068998428e-05
laws;4.907752823344795e-05
related;4.3521551993014786e-05
to;4.21618892923973e-05
property;4.226959372390117e-05
damage,;4.65922009877175e-05
and;4.571072712141463e-05
could;4.182379265443289e-05
result;4.159150549771746e-05
in;4.1998005051244775e-05
fines;4.755757610377615e-05
or;4.028552077844603e-05
other;4.145269411185829e-05
legal;4.0637849265934376e-05
penalties.;5.7106881760748434e-05
It;4.263736268639535e-05
is;4.1876876308092906e-05
important;4.453903375717604e-05
to;4.343978158165384e-05
always;4.463928294897314e-05
consider;4.283835848228068e-05
the;4.598618240516441e-05
potential;4.196350906071755e-05
harm;5.286983472488012e-05
and;4.428751312538255e-05
consequences;4.09812754622664e-05
of;4.387931288714596e-05
one's;7.424320408548063e-05
actions,;5.100352615578676e-05
and;3.964667050145599e-05
to;3.788270897389497e-05
avoid;4.3095510623651076e-05
intentionally;4.331685431122609e-05
putting;4.0912028033304035e-05
others;4.025274327611172e-05
at;3.7109330874677923e-05
risk.;3.8665655889085506e-05
