MEDIA_ID,MEDIA_NAME,CNT,TIME(2024/10/10 17:14:58.908),TIMETICK(f=10000000),FPOGX,FPOGY,FPOGS,FPOGD,FPOGID,FPOGV,BPOGX,BPOGY,BPOGV,CX,CY,CS,KB,KBS,USER,LPCX,LPCY,LPD,LPS,LPV,RPCX,RPCY,RPD,RPS,RPV,BKID,BKDUR,BKPMIN,LPMM,LPMMV,RPMM,RPMMV,DIAL,DIALV,GSR,GSRV,HR,HRV,HRP,IBI,TTL0,TTL1,TTL2,TTL3,TTL4,TTL5,TTL6,TTLV,PIXS,PIXV,AOI,SACCADE_MAG,SACCADE_DIR,VID_FRAME,
0,NewMedia0,26,0.42056,1787731655520,0.55302,0.51067,0.00000,0.42055,1,1,0.47524,0.57461,1,-0.33594,0.30278,0, ,0,,0.38502,0.56058,12.93268,1.07019,1,0.65144,0.56390,13.06720,1.07019,1,0,0.00000,6,2.89478,1,2.84044,1,0.00000,0,0,0,0,0,0,0.000,1,1,1,1,1,1,1,0,0.00000,0,,0.00000,0.00000,0,
0,NewMedia0,69,1.11604,1787738610342,0.48566,0.55185,0.43694,0.67910,2,1,0.56745,0.55577,1,-0.29531,0.11759,0, ,0,,0.39262,0.55908,14.35455,1.09121,1,0.65854,0.56353,13.47133,1.09121,1,0,0.00000,6,2.87523,1,3.09191,1,0.00000,0,0,0,0,0,0,0.000,1,1,1,1,1,1,1,0,0.00000,0,,273.52899,198.97708,0,
0,NewMedia0,134,2.16741,1787749124110,0.58863,0.57281,1.13226,1.03516,3,1,0.65491,0.58933,1,-0.33490,0.49954,0, ,0,,0.39636,0.55996,14.67088,1.14231,1,0.66285,0.56511,13.48612,1.13201,1,0,0.00000,6,2.82056,1,3.08143,1,0.00000,0,0,0,0,0,0,0.000,1,1,1,1,1,1,1,0,0.00000,0,,397.98846,353.46814,0,
0,NewMedia0,154,2.49092,1787752359259,0.60807,0.58946,2.18387,0.30704,4,1,0.54773,0.58112,1,-0.29661,0.49028,0, ,0,,0.39313,0.56008,14.42291,1.13489,1,0.65960,0.56517,13.25887,1.12459,1,0,0.00000,6,2.80918,1,2.88015,1,0.00000,0,0,0,0,0,0,0.000,1,1,1,1,1,1,1,0,0.00000,0,,82.86105,334.27646,0,
0,NewMedia0,194,3.13787,1787758828733,0.54404,0.60853,2.50706,0.63081,5,1,0.50004,0.63076,1,-0.27839,0.49491,0, ,0,,0.39007,0.56037,14.08172,1.08957,1,0.65640,0.56443,12.64112,1.08957,1,0,0.00000,6,2.79992,1,2.85161,1,0.00000,0,0,0,0,0,0,0.000,1,1,1,1,1,1,1,0,0.00000,0,,249.30148,189.51038,0,
0,NewMedia0,255,4.12453,1787768695329,0.50505,0.62853,3.15450,0.97005,6,1,0.36590,0.80401,1,-0.35286,0.12778,0, ,0,,0.38495,0.56437,13.62741,1.11697,1,0.65099,0.56699,11.20263,1.09465,1,0,0.00000,6,2.84704,1,2.52671,1,0.00000,0,0,0,0,0,0,0.000,1,1,1,1,1,1,1,0,0.00000,0,,155.82959,196.09473,0,
0,NewMedia0,274,4.43192,1787771769110,0.33883,0.85988,4.18939,0.24252,7,1,0.34146,0.91106,1,-0.39661,0.07963,0, ,0,,0.38300,0.56655,14.01830,1.07968,1,0.64943,0.56845,11.37398,1.07968,1,0,0.00000,6,2.77173,1,2.37343,1,0.00000,0,0,0,0,0,0,0.000,1,1,1,1,1,1,1,0,0.00000,0,,810.63147,218.05753,0,
0,NewMedia0,302,4.88503,1787776300385,0.32011,0.91079,4.44859,0.43645,8,1,0.36741,0.84838,1,-0.40677,0.03287,0, ,0,,0.38540,0.56456,12.74808,1.08091,1,0.65197,0.56699,10.54943,1.09122,1,0,0.00000,6,2.71777,1,2.53364,1,0.00000,0,0,0,0,0,0,0.000,1,1,1,1,1,1,1,0,0.00000,0,,131.37685,236.82730,0,
0,NewMedia0,331,5.35396,1787780989626,0.54317,0.60700,4.94939,0.40456,9,1,0.60463,0.57409,1,-0.40599,0.03287,0, ,0,,0.39350,0.55864,12.27234,1.05990,1,0.65922,0.56271,10.81206,1.05990,1,0,0.00000,6,2.82846,1,3.06607,1,0.00000,0,0,0,0,0,0,0.000,1,1,1,1,1,1,1,0,0.00000,0,,1079.00830,37.45502,0,
0,NewMedia0,400,6.46996,1787792149532,0.58499,0.54836,5.37005,1.09990,10,1,0.70823,0.56527,1,-0.34609,0.48657,0, ,0,,0.38739,0.56085,14.18796,1.10111,1,0.65476,0.55074,11.63019,1.10111,1,0,0.00000,6,2.63021,1,2.30843,1,0.00000,0,0,0,0,0,0,0.000,1,1,1,1,1,1,1,0,0.00000,0,,204.52933,38.26413,0,
0,NewMedia0,421,6.80979,1787795547940,0.65899,0.55360,6.48636,0.32343,11,1,0.61879,0.54137,1,-0.34115,0.49259,0, ,0,,0.38178,0.55863,14.11845,1.08050,1,0.64898,0.54909,12.26133,1.09081,1,0,0.00000,6,2.91223,1,3.16358,1,0.00000,0,0,0,0,0,0,0.000,1,1,1,1,1,1,1,0,0.00000,0,,284.38525,357.71902,0,
