text;attention
Godzilla.;0.9999999999988916
Canonically;2.261410264325645e-14
Godzilla's;6.076366201513119e-13
atomic;7.748822068803338e-15
breath;1.3285111751860663e-14
is;6.164612267549921e-15
capable;5.694723122629013e-15
of;5.073988256795267e-15
killing;8.12911456338651e-15
most;5.904268138055549e-15
kaiju;1.5612643323666733e-14
(giant;8.774470160639141e-15
monsters);1.0250527685687537e-14
in;4.9289937096042046e-15
one;4.841747553937441e-15
hit.;1.7207282224064038e-14
Assuming;6.100359471706141e-15
the;4.940220327975314e-15
T-Rex;3.111041851405905e-14
is;6.371992389336133e-15
about;4.8419667434921214e-15
the;4.235795048047265e-15
same;5.327337855321246e-15
size;6.45486010782536e-15
as;4.746264226573672e-15
Godzilla,;1.8375101216901687e-14
it;5.637810555634506e-15
would;4.976606714009239e-15
only;4.684862375467331e-15
have;4.870950748610518e-15
its;5.897499813183564e-15
bite;8.468107078924602e-15
and;5.579787478786832e-15
tail;5.988413443659808e-15
to;4.985356791910227e-15
attack;5.2836514248938946e-15
Godzilla;7.26155306891206e-15
with.;8.490030714185656e-15
His;5.600111694328375e-15
hide;7.497455801342463e-15
is;5.104841565621502e-15
known;5.457398540007403e-15
to;4.66628644843183e-15
be;4.246315515102027e-15
more;4.396690808486955e-15
or;4.312653055204823e-15
less;4.6099365540159646e-15
immune;7.457911359186223e-15
to;6.0245365701105846e-15
e.g.;8.579091996658378e-15
tank;5.0077262423189266e-15
shells,;1.1628919461670376e-14
so;6.631950718115636e-15
it;4.485310725916147e-15
is;4.0676251918762854e-15
unlikely;4.878692771989235e-15
that;5.198803003716089e-15
the;4.408615626358714e-15
T-Rex's;1.0584581649531129e-14
teeth;5.152482262480929e-15
would;4.4094575688452766e-15
be;3.9106762139540365e-15
able;4.240499653902173e-15
to;4.29890718774723e-15
damage;4.346520812514037e-15
him.;5.929832463098291e-15
Ultimately,;7.307881611871912e-15
Godzilla;5.072085249977387e-15
would;4.262746720008216e-15
probably;4.246447572147142e-15
destroy;4.740799071635634e-15
the;4.307778145693379e-15
T-Rex;5.153066460772356e-15
quite;3.958715882562582e-15
quickly.;4.094643926233258e-15
