text;attention
I;9.052382070871948e-13
think;7.180195142232075e-13
you;6.318130472837512e-13
probably;6.186964197698314e-13
mean;7.228213069739033e-13
"""put";9.42944302019476e-13
the;6.383276960242877e-13
hat;7.196148198340953e-13
on;6.219124835454296e-13
my;6.609335626076628e-13
"head""";8.783690808128378e-13
since;6.712954658909717e-13
the;6.366246256151866e-13
state;6.22961944487646e-13
of;6.141001409436331e-13
the;6.27026201966208e-13
second;5.977607362743714e-13
hat;6.436556082338749e-13
is;5.925951204013989e-13
not;5.774127883427388e-13
mentioned.;0.9999999999407923
If;6.7857918950075e-13
you;6.260970993946161e-13
are;5.955649050527095e-13
jumping,;9.46288065579498e-13
the;6.242353389735404e-13
hat;7.104547162799591e-13
is;6.057743811555078e-13
likely;6.076228438637808e-13
to;6.125053905746454e-13
be;5.782622607545362e-13
pulled;6.503141207418077e-13
off;6.401754020798658e-13
by;5.98490455524302e-13
the;5.873629516385423e-13
air;6.322415070449854e-13
resistance;6.637546333384784e-13
as;5.86713966247396e-13
you;6.196886575666006e-13
begin;5.888405212382247e-13
to;5.830043479889706e-13
fall;6.052844859531774e-13
and;5.953365696559532e-13
slowly;6.05344147990466e-13
fall;5.905647198024588e-13
back;5.796143424899947e-13
later.;7.998324269779931e-13
However,;7.61012333315505e-13
the;5.948241233254874e-13
result;6.114054072697871e-13
can;6.079799320814313e-13
be;5.796820729080734e-13
influenced;6.519298631653061e-13
by;6.141708258306318e-13
the;5.881427115585976e-13
weight;6.25587361834581e-13
and;5.954012309535368e-13
surface;6.27213070146087e-13
area;6.025261283881246e-13
of;5.838132359781717e-13
the;5.92571610046497e-13
hat,;7.508691961399953e-13
as;5.915053363765491e-13
well;5.941886436837261e-13
as;5.651726959142133e-13
how;5.913263531649171e-13
high;5.818963460151103e-13
you;5.750451426060884e-13
can;5.758597374417654e-13
jump.;7.465325603013514e-13
For;6.067063411204376e-13
example,;7.163181204857486e-13
if;5.996320740718435e-13
the;5.890282313406486e-13
hat;6.533140163989701e-13
is;5.82384858786995e-13
almost;6.083334183613385e-13
the;5.6359286726215e-13
same;5.718279539187297e-13
size;5.974157970834846e-13
as;5.579174360507029e-13
your;5.79849850219547e-13
head,;6.216322573674209e-13
it;5.679870614287841e-13
may;5.838143886624153e-13
not;5.806948519392649e-13
experience;5.869517858012237e-13
enough;5.862643257187941e-13
air;5.950724969474086e-13
resistance;6.100989075200002e-13
to;5.771846908364176e-13
slow;5.762811575572641e-13
it;5.7774524400196e-13
down;5.742283822148833e-13
obviously.;5.808705782477896e-13
