;number;text;x1;y1;x2;y2;fixations;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;y;diff_y;line;distance;pupil;fix_duration_avg;fix_distance
0;0;Given;240;241;289;260;[];0.0;0.0;0;;;250.5;;1;628.3112889089853;;;[]
1;1;the;297;241;325;260;[];0.0;0.0;0;;;250.5;0.0;1;606.469882987169;;;[]
2;2;above;333;241;385;260;[1818.0];0.2909;0.2909;1;13.9047;15.881;250.5;0.0;1;573.2510714952658;14.89;0.2909;[21.487360000000024]
3;3;information,;394;241;501;265;[];0.0;0.0;0;;;253.0;2.5;1;518.0606286627757;;;[]
4;4;I;511;242;516;260;[];0.0;0.0;0;;;251.0;2.0;1;517.7598846670822;;;[]
5;5;would;524;241;575;260;[];0.0;0.0;0;;;250.5;0.5;1;502.0144609176815;;;[]
6;6;approach;584;241;665;265;[1819.0];0.2909;0.2909;1;12.666;12.4163;253.0;2.5;1;485.85431126055715;12.54;0.2909;[0.0]
7;7;the;673;241;701;260;[];0.0;0.0;0;;;250.5;2.5;1;490.57151999999996;;;[]
8;8;problem;710;241;781;265;[1820.0];0.3076;0.3076;1;13.4703;13.4331;253.0;2.5;1;486.4028328150139;13.45;0.3076;[22.68772430636445]
9;9;as;790;246;808;260;[];0.0;0.0;0;;;253.0;0.0;1;502.4107154216263;;;[]
10;10;below:;817;241;873;260;[1822.0];0.097;0.097;1;13.4508;15.5871;250.5;2.5;1;508.9209264418888;14.52;0.097;[0.0]
11;11;1.;885;242;899;260;[];0.0;0.0;0;;;251.0;0.5;1;531.0766338020064;;;[]
12;12;Figure;909;242;963;265;[1821.0];0.3396;0.3396;1;13.9672;14.5619;253.5;2.5;1;536.1922272566718;14.26;0.3396;[0.0]
13;13;out;971;242;999;260;[];0.0;0.0;0;;;251.0;2.5;1;569.5854581803071;;;[]
14;14;the;1006;241;1034;260;[];0.0;0.0;0;;;250.5;0.5;1;588.143168089599;;;[]
15;15;conversion;216;346;311;365;[1823.0];0.2423;0.2423;1;12.1753;14.4064;355.5;105.0;2;534.7810607813915;13.29;0.2423;[0.0]
16;16;rate;320;347;354;365;[];0.0;0.0;0;;;356.0;0.5;2;505.93515846447195;;;[]
17;17;between;362;346;436;365;[1817.0];0.194;0.194;1;15.7548;17.3301;355.5;0.5;2;457.1347536235572;16.54;0.194;[1.4137600000000248]
18;18;the;444;346;472;365;[1824.0];0.3559;0.3559;1;13.7911;15.7499;355.5;0.0;2;438.8471558190509;14.77;0.3559;[39.62812929794191]
19;19;rate;480;347;514;365;[];0.0;0.0;0;;;356.0;0.5;2;420.4123886976576;;;[]
20;20;of;522;346;539;365;[];0.0;0.0;0;;;355.5;0.5;2;411.0874074579156;;;[]
21;21;volume;545;346;610;365;[1825.0, 1826.0];0.4043;0.3559;2;14.3019;14.9693;355.5;0.0;2;392.15850337646685;14.64;0.2021;[3.3737600000000043, 0.0]
22;22;of;618;346;635;365;[];0.0;0.0;0;;;355.5;0.0;2;388.3742676471632;;;[]
23;23;the;642;346;669;365;[];0.0;0.0;0;;;355.5;0.0;2;385.77650598561644;;;[]
24;24;gas;677;351;707;370;[];0.0;0.0;0;;;360.5;5.0;2;380.57151999999996;;;[]
25;25;in;716;346;729;365;[];0.0;0.0;0;;;355.5;5.0;2;387.10530733957955;;;[]
26;26;m3/h;738;346;782;369;[1827.0];0.259;0.259;1;15.4627;15.4117;357.5;2.0;2;385.72097844228074;15.44;0.259;[38.67487999999997]
27;27;and;791;346;822;365;[];0.0;0.0;0;;;355.5;2.0;2;400.7984019060834;;;[]
28;28;the;830;346;858;365;[];0.0;0.0;0;;;355.5;0.0;2;413.1531868090459;;;[]
29;29;energy;866;351;927;370;[1828.0];0.4366;0.4366;1;14.3483;14.1562;360.5;5.0;2;422.90363414195247;14.25;0.4366;[11.870079999999973]
30;30;it;935;346;946;365;[];0.0;0.0;0;;;355.5;5.0;2;461.3999694088312;;;[]
31;31;produces;954;346;1033;370;[1829.0];0.2429;0.2429;1;16.0519;15.5938;358.0;2.5;2;468.0281929226811;15.82;0.2429;[4.168319999999994]
32;32;in;1042;346;1055;365;[];0.0;0.0;0;;;355.5;2.5;2;527.7992138782232;;;[]
33;33;kWh,;219;450;261;470;[];0.0;0.0;0;;;460.0;104.5;3;505.572154860679;;;[]
34;34;2.;271;451;285;470;[];0.0;0.0;0;;;460.5;0.5;3;485.7896999427534;;;[]
35;35;Using;296;451;343;475;[1830.0, 1832.0];0.4688;0.2263;2;15.0971;16.8967;463.0;2.5;3;436.5458589546697;16.0;0.2344;[0.0, 9.956160000000011]
36;36;your;351;455;391;475;[1833.0];0.2911;0.2911;1;13.8154;15.6717;465.0;2.0;3;400.46615908272497;14.74;0.2911;[26.88288]
37;37;total;398;450;437;470;[];0.0;0.0;0;;;460.0;5.0;3;372.2056084618693;;;[]
38;38;volume;445;450;510;470;[1834.0];0.2588;0.2588;1;12.8202;14.7414;460.0;0.0;3;328.87406795074367;13.78;0.2588;[37.402240000000006]
39;39;of;518;450;535;470;[1816.0];0.2424;0.2424;1;15.2098;15.1061;460.0;0.0;3;316.5508372607319;15.16;0.2424;[40.60480000000001]
40;40;gas;542;455;572;475;[];0.0;0.0;0;;;465.0;5.0;3;296.5572655836818;;;[]
41;41;consumed,;580;450;676;475;[1835.0];0.3883;0.3883;1;15.4978;15.1942;462.5;2.5;3;275.6278951239703;15.35;0.3883;[8.43040000000002]
42;42;convert;685;452;751;470;[1836.0];0.2102;0.2102;1;8.3533;14.0584;461.0;1.5;3;280.5924314205043;11.21;0.2102;[33.38816000000003]
43;43;it;759;451;769;470;[];0.0;0.0;0;;;460.5;0.5;3;291.0585875222897;;;[]
44;44;into;778;451;809;470;[];0.0;0.0;0;;;460.5;0.0;3;296.6787389929895;;;[]
45;45;total;817;450;856;470;[];0.0;0.0;0;;;460.0;0.5;3;311.5452952147896;;;[]
46;46;energy;865;456;925;475;[1837.0, 1838.0];0.5664;0.3075;2;14.0191;15.689;465.5;5.5;3;331.03566782217047;14.85;0.2832;[10.396479999999997, 2.143039999999985]
47;47;consumed.;933;450;1029;470;[1831.0];0.4852;0.4852;1;13.8135;15.2637;460.0;5.5;3;376.74289664235266;14.54;0.4852;[78.4416]
48;48;3.;1039;451;1053;470;[];0.0;0.0;0;;;460.5;0.5;3;454.39348297535076;;;[]
49;49;Add;236;555;269;575;[];0.0;0.0;0;;;565.0;104.5;4;448.3781820856924;;;[]
50;50;the;278;555;305;575;[];0.0;0.0;0;;;565.0;0.0;4;415.4920424875432;;;[]
51;51;energy;313;560;374;580;[];0.0;0.0;0;;;570.0;5.0;4;351.705352490505;;;[]
52;52;tariff;382;555;425;575;[1839.0];0.2428;0.2428;1;13.28;14.865;565.0;5.0;4;310.89512921638124;14.07;0.2428;[11.48745848751582]
53;53;to;431;557;447;575;[];0.0;0.0;0;;;566.0;1.0;4;293.0025729758535;;;[]
54;54;your;455;560;495;580;[];0.0;0.0;0;;;570.0;4.0;4;252.7936909229943;;;[]
55;55;total;502;555;541;575;[1840.0];0.194;0.194;1;14.203;14.9911;565.0;5.0;4;224.914473901682;14.6;0.194;[82.5104]
56;56;energy;550;560;610;580;[];0.0;0.0;0;;;570.0;5.0;4;184.9798317938212;;;[]
57;57;consumed;618;555;708;575;[];0.0;0.0;0;;;565.0;5.0;4;175.57151999999996;;;[]
58;58;in;717;556;731;575;[];0.0;0.0;0;;;565.5;0.5;4;179.10983158517678;;;[]
59;59;kWh.;740;555;782;575;[];0.0;0.0;0;;;565.0;0.5;4;185.03758907441048;;;[]
60;60;4.;792;556;807;575;[];0.0;0.0;0;;;565.5;0.5;4;207.4106356252504;;;[]
61;61;Convert;816;556;886;575;[];0.0;0.0;0;;;565.5;0.0;4;221.12349619719384;;;[]
62;62;the;893;555;921;575;[];0.0;0.0;0;;;565.0;0.5;4;274.82020116881944;;;[]
63;63;total;929;555;967;575;[];0.0;0.0;0;;;565.0;0.0;4;303.3888365950046;;;[]
64;64;energy;976;560;1037;580;[];0.0;0.0;0;;;570.0;5.0;4;340.2661860521413;;;[]
65;65;consumed;235;660;324;680;[];0.0;0.0;0;;;670.0;100.0;5;364.4719344071233;;;[]
66;66;to;333;662;349;680;[];0.0;0.0;0;;;671.0;1.0;5;339.97951551596515;;;[]
67;67;total;357;660;396;680;[];0.0;0.0;0;;;670.0;1.0;5;294.1650512390457;;;[]
68;68;cost;405;662;440;680;[];0.0;0.0;0;;;671.0;1.0;5;251.67147269897393;;;[]
69;69;in;448;661;462;679;[];0.0;0.0;0;;;670.0;1.0;5;230.94458125375098;;;[]
70;70;your;470;665;510;685;[];0.0;0.0;0;;;675.0;5.0;5;183.67743184852728;;;[]
71;71;local;518;660;556;680;[];0.0;0.0;0;;;670.0;5.0;5;144.04606683443455;;;[]
72;72;currency,;565;665;647;685;[];0.0;0.0;0;;;675.0;5.0;5;74.12835739762748;;;[]
73;73;using;656;661;701;685;[];0.0;0.0;0;;;673.0;2.0;5;65.57151999999996;;;[]
74;74;the;710;660;738;680;[];0.0;0.0;0;;;670.0;3.0;5;76.08123402305195;;;[]
75;75;current;746;662;810;680;[];0.0;0.0;0;;;671.0;1.0;5;95.55625238816349;;;[]
76;76;energy;817;665;878;685;[];0.0;0.0;0;;;675.0;4.0;5;150.46500380643468;;;[]
77;77;price;886;661;928;685;[];0.0;0.0;0;;;673.0;2.0;5;214.68453640276564;;;[]
78;78;set;936;662;962;680;[];0.0;0.0;0;;;671.0;2.0;5;264.03167493781956;;;[]
79;79;by;970;660;990;685;[];0.0;0.0;0;;;672.5;1.5;5;295.7853122967238;;;[]
80;80;your;998;665;1038;685;[];0.0;0.0;0;;;675.0;2.5;5;323.14823931203836;;;[]
81;81;provider.;600;765;678;789;[1841.0];0.2914;0.2914;1;13.3529;15.4476;777.0;102.0;6;14.864634891930605;14.4;0.2914;[14.864634891930605]
