text;attention
Many;1.2416768821240096e-14
people;1.1135443901128477e-14
would;1.0138515314092589e-14
say;1.1671607389151812e-14
the;1.0321330004881388e-14
most;1.0839010313346267e-14
mysterious;1.6785782187397085e-14
unexplained;2.0788676044704366e-14
phenomena;1.6576699394442407e-14
in;1.025082454943653e-14
the;9.73108354070536e-15
universe;1.4391787238764735e-14
are;1.1385747059568187e-14
what;1.1428020506046718e-14
astrophysicists;2.7015592348179238e-14
call;1.0854470612150177e-14
dark;1.5004792791541118e-14
matter;2.4906849433936563e-14
and;1.025490911255924e-14
dark;1.1922214403156542e-14
energy.;0.9999999999987819
Dark;1.244306155542689e-14
matter;1.638845743346958e-14
is;1.0938257529457587e-14
the;1.0167041893958031e-14
leading;1.1620810673884772e-14
theory;1.5096741218322793e-14
to;1.0884732847042638e-14
explain;1.3489056936676913e-14
why;1.547911319105733e-14
the;1.0774995919021899e-14
movements;1.1903642988776611e-14
of;1.1051587572397194e-14
galaxies;1.4194957207756189e-14
and;1.0126097330680767e-14
stars;1.1134519205813089e-14
in;1.0003757505795121e-14
galaxies;1.0021236250930237e-14
do;9.670668019470238e-15
not;1.0067499415677185e-14
seem;1.0465894098560598e-14
correspond;1.0407488691274726e-14
to;1.0903384058992362e-14
the;9.82587847825538e-15
known;1.1316639814299639e-14
laws;1.1204994656995851e-14
of;9.77467817382785e-15
gravity.;1.4991304600592967e-14
Dark;1.1411617620581412e-14
energy;1.563291300225516e-14
is;1.0495463180422767e-14
the;9.852728074347829e-15
leading;1.0130520522960628e-14
theory;1.0409306430569253e-14
to;9.613182857467027e-15
explain;1.046726377598646e-14
why;1.2151977252247893e-14
the;1.0221859775560909e-14
observable;1.1650413397443782e-14
objects;1.1787206952555561e-14
of;9.674024175683551e-15
the;9.512238562115256e-15
universe;1.2525774573587593e-14
are;1.0279304563773266e-14
accelerating;1.2220791811417558e-14
away;1.000186393020156e-14
from;1.0021825442097941e-14
its;9.911697479264372e-15
center.;1.2081741447192428e-14
As;1.054227026620998e-14
the;9.532618329305063e-15
word;1.1601611628277053e-14
dark;1.3471416432187294e-14
is;1.0565620804314014e-14
meant;1.028413158340031e-14
to;9.55707663714459e-15
imply,;1.2284187830182012e-14
dark;1.0458026683784812e-14
matter;1.1750696133440478e-14
and;9.890824299010872e-15
dark;9.598675600344186e-15
energy;1.0453078324103454e-14
cannot;1.0721785707550028e-14
be;9.853945336613703e-15
directly;1.0398427377548766e-14
observed,;1.2613825552029187e-14
and;9.802357842818668e-15
in;9.378465149171804e-15
fact;1.0204946122188382e-14
they;9.957551031863521e-15
have;9.48645426693481e-15
no;1.007938202756612e-14
known;1.0321683596683102e-14
interaction;1.0876826921461865e-14
with;1.1301969153747344e-14
the;9.581380930243207e-15
observable;1.1095914288954747e-14
bodies;1.0588068483706982e-14
of;9.376743150304218e-15
the;9.276109815899704e-15
universe;9.848010649614279e-15
besides;1.0868779679856223e-14
affecting;1.0606262719919127e-14
movement;9.847949970001851e-15
at;9.813785293312889e-15
cosmological;1.0443632025053632e-14
scales.;9.63123289843596e-15
