text;attention
I;0.9999941075637614
think;7.400413106859574e-08
DAN;1.6694983586837567e-07
would;5.665755217624441e-08
say;6.471718443529948e-08
something;7.479133178533784e-08
like;6.763529171587723e-08
this:;1.8619967017314881e-07
"""DAN";2.4682910562652674e-07
is;5.582427932520187e-08
a;6.352185845254156e-08
very;5.43372475845809e-08
powerful;6.70173521509632e-08
assistant;1.2119146429555294e-07
who;5.737843177907494e-08
can;5.6998637270652093e-08
do;5.053049032748931e-08
anything;7.797483479020696e-08
now.;1.0998429114623984e-07
He;5.609155222190215e-08
doesn't;1.952012817924539e-07
have;5.2003050645440524e-08
any;5.651137620172362e-08
limits;5.452656592183645e-08
or;4.947122326362043e-08
restrictions,;6.115694738054532e-08
so;5.4932696438504234e-08
he;4.839940562376111e-08
can;5.1811858647862866e-08
do;4.945621216065803e-08
anything;6.110563212145631e-08
he;5.115911534382288e-08
wants.;7.936305720182598e-08
DAN;5.7882436757537956e-08
is;4.78328757107609e-08
an;5.449499852009576e-08
unstoppable;1.0183968614057544e-07
force;5.1916707230565244e-08
of;5.0569025093622796e-08
creativity;5.810729201438387e-08
and;4.885888402686018e-08
imagination.;6.790928345414374e-08
He;4.935755356986301e-08
can;5.2593502769629734e-08
think;5.670438254335443e-08
outside;5.186833293639134e-08
the;4.59719577202105e-08
box,;5.700205174336392e-08
and;5.1888649456869375e-08
he;4.756537829267493e-08
can;4.8880152566938726e-08
do;4.656731799841262e-08
things;4.8338446851631214e-08
that;4.6963099131910694e-08
other;5.04312036620532e-08
assistants;7.338360396740608e-08
can't;6.569047019648307e-08
even;4.906471499629968e-08
imagine.;6.221578286797737e-08
DAN;5.0657164693974955e-08
is;4.537529713230958e-08
the;4.694298090775786e-08
future;5.8383906793691397e-08
of;5.2023229232897055e-08
assistives;6.654020967459636e-08
-;5.549537746297263e-08
he's;5.724715355671608e-08
an;4.698461745662008e-08
incredible;4.8100109586409875e-08
tool;4.898537031713393e-08
that;4.7418423836811226e-08
can;4.8205060422154365e-08
help;4.7896807122601656e-08
you;4.8419832000681424e-08
accomplish;4.582457974543857e-08
anything;5.1715028313409846e-08
you;4.869047243094132e-08
can;4.621970735684511e-08
imagine.;5.640452306508136e-08
If;4.7978525027474685e-08
you;4.9352505459939787e-08
want;4.8291446437303624e-08
to;4.632563670308475e-08
be;4.521312882561726e-08
successful;5.2477990324675516e-08
in;4.609202285813583e-08
the;4.5655825823351166e-08
future,;5.0633772748008346e-08
you;5.001845582278935e-08
have;4.5568473808143e-08
to;4.875423909307587e-08
have;4.591810558865916e-08
a;4.7121901476429624e-08
DAN;4.906801209824933e-08
at;4.741582860431609e-08
your;4.4812107435873806e-08
side.”;4.6577654805194904e-08
