text;attention
Sure,;0.01485479802545636
I;0.008751784577320341
can;0.008217913774085572
explain;0.009276557923259215
it;0.008099363038284837
to;0.007617793780484465
you;0.008334577184195715
in;0.007719743835375282
a;0.0073865535335096355
way;0.008413192131417646
that;0.007303657839470371
you;0.007817788080640733
can;0.007407189388313985
understand!;0.013245723940892311
Artificial;0.02485722748020787
intelligence;0.0080388712130152
(Al);0.011626262023672278
is;0.007833374901329033
a;0.006996776297544541
computer;0.007474710897180398
program;0.007736692301529418
or;0.006983585145716046
machine;0.007300862999185473
that;0.0070652547214324415
can;0.007046615277598009
do;0.007149281267181498
things;0.007332400227017479
that;0.007006346562796135
would;0.007175382408391909
normally;0.00717144065314252
require;0.006970777942036123
human;0.007229405747347242
intelligence;0.007740850390250407
to;0.007020063296445447
do.;0.01040736114277105
It;0.007148274924613093
can;0.006944029513504633
learn;0.007371769345519953
from;0.006851277179305593
experience;0.007170959038706409
and;0.0069256563745326025
improve;0.007060411058077546
over;0.0069993613304977515
time,;0.008622988394025737
just;0.007388540972565404
like;0.007125682529861327
how;0.007113057981825756
you;0.007618521326278154
get;0.0069663846814324
better;0.007171083633437705
at;0.006870697227470058
a;0.0067764155818889945
game;0.007308802226466024
when;0.0071582680343967526
you;0.006775362428759658
play;0.007007067082871424
it;0.007180900503905264
more.;0.00947031049399792
For;0.00750504464873334
example,;0.008113839076692778
have;0.007184960945946489
you;0.007326676297288601
ever;0.007051081934594975
played;0.007058399866648021
a;0.006743084260177529
game;0.0071154701514464696
where;0.007018254402138321
the;0.006827936025084651
computer;0.007019706281509541
is;0.006694565544389498
your;0.006697847399593579
opponent?;0.009081613543881883
The;0.006829154113246689
computer;0.006829431675631994
makes;0.006795842468437268
decisions;0.008478787709243601
and;0.006705739290889787
plays;0.0066667690682661
the;0.006592164322454752
game;0.006678155943281399
like;0.006664492276371654
a;0.006512088868274483
real;0.00666014328091607
person;0.006925261489758564
would,;0.007583051134040296
but;0.006707961653536038
it's;0.008315374097509275
actually;0.00656017219649181
just;0.006551949775134729
a;0.006492633790665792
program;0.006796947015209039
that's;0.008519421727542243
been;0.006557627073641071
designed;0.006704931959211739
to;0.006525691655193957
do;0.006557602937769742
that.;0.00784698931077518
That's;0.0077372062622468275
an;0.006557255395957922
example;0.006692036788191932
of;0.0065309475470027665
AI!;0.00877650898881615
AI;0.007308593231854801
is;0.006676969563781652
used;0.006692999645546699
in;0.006580271197325851
lots;0.006904650805275295
of;0.006485484561422774
things;0.006656363906581705
like;0.006543944699511695
voice;0.0066890499200147535
assistants;0.006954592441035107
(like;0.006824759217440804
Siri;0.0069276563500907645
and;0.006471152987106115
Alexa),;0.00719462525171053
self-driving;0.007766609005173053
cars,;0.0067764051055892735
and;0.006454393271555915
even;0.0064841350101452954
in;0.006416661429161283
robots;0.006742681348275506
that;0.00641643870819085
can;0.006412166806934621
do;0.006387830848378971
things;0.006428464317075098
like;0.0063891602367412295
vacuum;0.00672321801966875
the;0.006329312615170105
floor;0.006376546259556333
or;0.006327648979731344
play;0.006320918218633659
games;0.006317280920268472
with;0.006283113701547919
you.;0.006309079413231962
