;number;text;x1;y1;x2;y2;fixations;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;y;diff_y;line;distance;pupil;fix_duration_avg;fix_distance
0;0;Is;218;399;233;418;[];0.0;0.0;0;;;408.5;;1;685.843723591637;;;[]
1;1;the;241;398;268;418;[4483.0];0.4045;0.4045;1;8.0879;10.0966;408.0;0.5;1;653.1604436813682;9.09;0.4045;[9.08125922405036]
2;2;date;276;398;314;418;[4484.0];0.7119;0.7119;1;11.083;12.4764;408.0;0.0;1;610.5959518290649;11.78;0.7119;[0.0]
3;3;indoors;323;398;387;418;[4485.0];0.2427;0.2427;1;12.1626;12.9468;408.0;0.0;1;544.1968412165231;12.55;0.2427;[17.548159999999996]
4;4;or;395;403;413;418;[];0.0;0.0;0;;;410.5;2.5;1;520.9745763375039;;;[]
5;5;outside?;420;398;494;418;[4486.0];0.4207;0.4207;1;13.2773;13.7319;408.0;2.5;1;450.5777539892994;13.5;0.4207;[0.6470400000000041]
6;6;If;502;398;516;417;[4487.0];0.5501;0.5501;1;13.5359;13.8353;407.5;0.5;1;432.65460671307045;13.69;0.5501;[24.60863999999998]
7;7;it;523;399;533;418;[];0.0;0.0;0;;;408.5;1.0;1;418.05474903419247;;;[]
8;8;is;541;399;553;418;[4482.0, 4488.0];0.2915;0.2104;2;13.2652;12.901;408.5;0.0;1;401.8237389578192;13.08;0.1457;[0.0, 22.82335999999998]
9;9;outside,;561;398;631;422;[];0.0;0.0;0;;;410.0;1.5;1;339.56979711105294;;;[]
10;10;I;643;399;646;417;[4489.0];0.5501;0.5501;1;11.6852;11.9698;408.0;2.0;1;332.52299876856887;11.83;0.5501;[24.08287999999999]
11;11;would;654;398;705;418;[];0.0;0.0;0;;;408.0;0.0;1;294.05722502608506;;;[]
12;12;suggest;714;400;783;422;[4490.0];0.3396;0.3396;1;11.9626;11.7224;411.0;3.0;1;253.03553408571221;11.84;0.3396;[0.0]
13;13;wearing;790;399;859;422;[4491.0];0.3235;0.3235;1;12.0217;11.6444;410.5;0.5;1;236.03950667217052;11.83;0.3235;[1.2111999999999625]
14;14;something;868;398;960;422;[4492.0];0.323;0.323;1;12.4195;12.2333;410.0;0.5;1;235.44896000000006;12.33;0.323;[0.857599999999934]
15;15;warm;969;403;1017;418;[4493.0];0.4204;0.4204;1;10.1716;11.7002;410.5;0.5;1;256.9887787239778;10.94;0.4204;[0.0]
16;16;like;1027;398;1056;418;[];0.0;0.0;0;;;408.0;2.5;1;283.2518490496428;;;[]
17;17;the;206;503;234;522;[];0.0;0.0;0;;;512.5;104.5;2;655.8260872442036;;;[]
18;18;jeans,;241;504;294;527;[4494.0];0.356;0.356;1;10.7487;12.6112;515.5;3.0;2;596.1342123297753;11.68;0.356;[1.4736000000000047]
19;19;especially;303;503;389;527;[4495.0];0.178;0.178;1;10.5192;7.7947;515.0;0.5;2;503.8656399379121;9.16;0.178;[42.354240000000004]
20;20;if;398;503;408;522;[];0.0;0.0;0;;;512.5;2.5;2;486.90552421392965;;;[]
21;21;you;415;508;446;527;[4496.0];0.4529;0.4529;1;11.7868;12.4182;517.5;5.0;2;449.05159337212206;12.1;0.4529;[24.17602018053427]
22;22;don't;454;503;499;522;[];0.0;0.0;0;;;512.5;5.0;2;400.2987193459925;;;[]
23;23;want;506;504;549;522;[4497.0];0.8411;0.8411;1;12.3855;12.0502;513.0;0.5;2;353.65297214931144;12.22;0.8411;[0.0]
24;24;to;556;504;572;522;[];0.0;0.0;0;;;513.0;0.0;2;332.52345828533913;;;[]
25;25;get;581;504;609;527;[];0.0;0.0;0;;;515.5;2.5;2;296.88140243208505;;;[]
26;26;sick;616;503;649;522;[];0.0;0.0;0;;;512.5;3.0;2;264.0703404588286;;;[]
27;27;from;656;503;697;522;[4498.0];0.5176;0.5176;1;12.3512;12.6946;512.5;0.0;2;224.22143142447743;12.52;0.5176;[0.0]
28;28;being;706;503;753;527;[4499.0];0.3555;0.3555;1;11.5987;11.3961;515.0;2.5;2;179.07787107859426;11.5;0.3555;[0.0]
29;29;in;762;504;776;522;[4500.0];0.3879;0.3879;1;10.5959;11.7289;513.0;2.0;2;168.1778793719365;11.16;0.3879;[2.4320000000000164]
30;30;the;784;503;812;522;[];0.0;0.0;0;;;512.5;0.5;2;149.67424063626186;;;[]
31;31;cold.;820;503;860;522;[];0.0;0.0;0;;;512.5;0.0;2;136.35425886286654;;;[]
32;32;That;868;503;908;522;[];0.0;0.0;0;;;512.5;0.0;2;135.44896000000006;;;[]
33;33;being;916;503;963;527;[4501.0];0.8897;0.8897;1;10.9757;10.9909;515.0;2.5;2;136.5361399411951;10.98;0.8897;[0.0]
34;34;said,;972;503;1012;527;[4502.0];0.3071;0.3071;1;12.6368;11.8701;515.0;0.0;2;162.15190627939472;12.25;0.3071;[0.0]
35;35;if;1022;503;1032;522;[];0.0;0.0;0;;;512.5;2.5;2;199.38427799112347;;;[]
36;36;the;1038;503;1066;522;[];0.0;0.0;0;;;512.5;0.0;2;211.40512176870644;;;[]
37;37;date;320;608;358;627;[];0.0;0.0;0;;;617.5;105.0;3;518.5810909684633;;;[]
38;38;is;366;608;378;627;[];0.0;0.0;0;;;617.5;0.0;3;498.6169791634072;;;[]
39;39;indoors,;387;608;457;632;[4503.0];0.5176;0.5176;1;11.3518;12.0373;620.0;2.5;3;419.4591173285445;11.69;0.5176;[37.45024000000001]
40;40;you;466;613;497;632;[4504.0];0.5337;0.5337;1;11.9751;12.0846;622.5;2.5;3;379.54056319455714;12.03;0.5337;[6.4640000000000555]
41;41;might;506;608;557;632;[];0.0;0.0;0;;;620.0;2.5;3;319.7009088351825;;;[]
42;42;be;565;608;584;627;[4505.0];0.5178;0.5178;1;12.3673;11.7041;617.5;2.5;3;293.2713676955895;12.04;0.5178;[2.073599999999942]
43;43;able;592;608;628;627;[];0.0;0.0;0;;;617.5;0.0;3;249.55098058320993;;;[]
44;44;to;636;609;652;627;[];0.0;0.0;0;;;618.0;0.5;3;225.74929614517433;;;[]
45;45;get;661;609;689;632;[4506.0];0.4534;0.4534;1;12.1978;11.9245;620.5;2.5;3;188.41300780477346;12.06;0.4534;[0.0]
46;46;away;696;613;741;632;[];0.0;0.0;0;;;622.5;2.0;3;137.06960242899086;;;[]
47;47;with;749;608;785;627;[4507.0];0.6631;0.6631;1;11.3961;11.9429;617.5;5.0;3;95.66170764753059;11.67;0.6631;[1.2239999999999327]
48;48;wearing;793;608;862;632;[4508.0, 4509.0];0.6311;0.3079;2;8.06;12.0725;620.0;2.5;3;28.895797446023256;10.07;0.3155;[0.0, 28.895797446023256]
49;49;the;871;608;898;627;[];0.0;0.0;0;;;617.5;2.5;3;30.448960000000056;;;[]
50;50;dress.;906;608;958;627;[];0.0;0.0;0;;;617.5;0.0;3;42.96572482853746;;;[]
