;number;text;x1;y1;x2;y2;fixations;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;y;diff_y;line;distance;pupil;fix_duration_avg;fix_distance
0;0;The;228;503;260;522;[];0.0;0.0;0;;;512.5;;1;288.51377962964887;;;[]
1;1;weather;268;503;340;522;[1449.0];0.5176;0.5176;1;13.2634;14.655;512.5;0.0;1;208.60038599241759;13.96;0.5176;[18.262399999999957]
2;2;today;347;503;396;527;[1450.0, 1466.0];0.663;0.4043;2;12.7341;13.2383;515.0;2.5;1;152.42292031117105;12.99;0.3315;[13.762970622594587, 54.27359999999999]
3;3;is;405;504;417;522;[];0.0;0.0;0;;;513.0;2.0;1;131.7830377407715;;;[]
4;4;cloudy;425;503;482;527;[];0.0;0.0;0;;;515.0;2.0;1;66.59737709689175;;;[]
5;5;with;490;503;525;522;[1451.0];0.4366;0.4366;1;14.2892;14.2541;512.5;2.5;1;25.933781756342444;14.27;0.4366;[0.0]
6;6;a;534;508;542;522;[];0.0;0.0;0;;;515.0;2.5;1;13.029544742069838;;;[]
7;7;chance;551;503;612;522;[1452.0, 1465.0, 1467.0];1.0834;0.4205;3;12.0501;13.2848;512.5;2.5;1;11.729664794255612;12.67;0.3611;[0.0, 17.770880000000034, 11.729664794255612]
8;8;of;620;503;637;522;[];0.0;0.0;0;;;512.5;0.0;1;72.61433079073026;;;[]
9;9;nuclear;644;503;709;522;[1453.0, 1454.0, 1458.0, 1462.0];1.7794;0.4043;4;12.1552;12.5706;512.5;0.0;1;96.38992186004509;12.36;0.4449;[0.0, 0.0, 0.9123200000000224, 1.110400000000027]
10;10;armageddon,;716;503;834;527;[1455.0, 1456.0, 1457.0, 1463.0, 1464.0];3.0896;0.728;5;11.7499;12.5289;515.0;2.5;1;167.83452158654845;12.14;0.6179;[6.7497600000000375, 0.0, 0.0, 0.0, 1.1683199999999943]
11;11;just;841;504;876;527;[1459.0];0.3234;0.3234;1;12.6781;13.8798;515.5;0.5;1;292.78221707642285;13.28;0.3234;[0.0]
12;12;like;884;503;913;522;[1460.0];0.3397;0.3397;1;11.339;12.1984;512.5;3.0;1;335.90590503321846;11.77;0.3397;[24.539578482573848]
13;13;any;921;508;952;527;[1461.0];0.5338;0.5338;1;11.9151;12.9489;517.5;5.0;1;372.7671480109072;12.43;0.5338;[0.0]
14;14;other;960;503;1007;522;[];0.0;0.0;0;;;512.5;5.0;1;411.87012641873605;;;[]
15;15;day.;1014;503;1050;527;[];0.0;0.0;0;;;515.0;2.5;1;465.75613644501306;;;[]
