;number;text;x1;y1;x2;y2;fixations;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;y;diff_y;line;distance;pupil;fix_duration_avg;fix_distance
0;0;Machiavellianism;214;293;363;313;[3684.0, 3685.0, 3696.0, 3697.0];1.1809;0.2915;4;10.778;11.756;303.0;;1;168.7295342114877;11.27;0.2952;[24.548159999999996, 31.483839999999987, 50.03542149963761, 86.36000000000001]
1;1;is;373;294;385;313;[3698.0];0.6631;0.6631;1;9.9238;12.3848;303.5;0.5;1;160.40432324356348;11.15;0.6631;[95.32]
2;2;a;393;298;401;313;[];0.0;0.0;0;;;305.5;2.0;1;156.02801195690984;;;[]
3;3;personality;410;293;508;318;[3686.0, 3699.0, 3735.0];0.7925;0.1621;3;11.7781;12.3515;305.5;0.0;1;146.98816;12.06;0.2642;[19.079999999999984, 82.32256000000001, 12.925760000000025]
4;4;trait;515;294;552;313;[3687.0];0.4204;0.4204;1;13.2027;14.2867;303.5;2.0;1;171.16657067086902;13.74;0.4204;[24.278399999999976]
5;5;characterized;559;293;677;313;[3688.0];0.5176;0.5176;1;12.557;13.8384;303.0;0.5;1;195.3503962504955;13.2;0.5176;[0.0]
6;6;by;687;293;707;318;[3689.0];0.3882;0.3882;1;11.0982;12.2173;305.5;2.5;1;290.6345549228887;11.66;0.3882;[15.096356201414954]
7;7;cunning,;715;294;790;318;[3736.0];0.4043;0.4043;1;11.8196;12.0452;306.0;0.5;1;315.10797088494223;11.93;0.4043;[43.666560000000004]
8;8;manipulation,;799;293;920;318;[3690.0, 3691.0, 3737.0, 3738.0];1.4236;0.2427;4;12.0397;11.7502;305.5;0.5;1;391.37552263168635;11.89;0.3559;[5.542719999999974, 0.0, 0.0, 16.080357835620454]
9;9;and;929;293;960;313;[3692.0];0.4368;0.4368;1;11.9177;12.1577;303.0;2.5;1;515.6337162320028;12.04;0.4368;[18.192319999999995]
10;10;a;969;298;977;313;[];0.0;0.0;0;;;305.5;2.5;1;553.982051437793;;;[]
11;11;focus;985;293;1031;313;[3693.0, 3694.0, 3739.0, 3740.0];2.4099;0.582;4;12.1348;12.1024;303.0;2.5;1;569.385025194047;12.12;0.6025;[40.80223999999998, 10.358720000000005, 0.7196799999999826, 0.15967999999998028]
12;12;on;1039;298;1059;313;[];0.0;0.0;0;;;305.5;2.5;1;621.5927809387956;;;[]
13;13;self-interest;225;398;332;418;[3695.0, 3741.0, 3742.0];0.9544;0.3718;3;10.8749;12.2814;408.0;102.5;2;114.37309349329324;11.58;0.3181;[31.318386334522398, 12.704639999999984, 0.0]
14;14;above;339;398;392;418;[3743.0];0.3721;0.3721;1;11.4445;11.6927;408.0;0.0;2;64.56144759239525;11.57;0.3721;[1.461119999999994]
15;15;all;400;398;418;418;[3709.0];0.4854;0.4854;1;12.2981;13.8484;408.0;0.0;2;50.41696257437172;13.07;0.4854;[9.663360000000011]
16;16;else.;427;398;466;418;[3710.0, 3744.0];1.2615;0.7114;2;11.8338;13.3819;408.0;0.0;2;46.98815999999999;12.61;0.6307;[14.421277705612642, 46.98815999999999]
17;17;It's;476;398;503;418;[];0.0;0.0;0;;;408.0;0.0;2;61.53004888040965;;;[]
