;number;text;x1;y1;x2;y2;fixations;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;y;diff_y;line;distance;pupil;fix_duration_avg;fix_distance
0;0;The;234;241;266;260;[];0.0;0.0;0;;;250.5;;1;741.466885475848;;;[]
1;1;Bible,;275;241;322;265;[3613.0];0.4204;0.4204;1;10.3729;12.1754;253.0;2.5;1;700.0621948493251;11.27;0.4204;[26.584000000000003]
2;2;which;331;241;381;260;[3614.0];0.4529;0.4529;1;11.7854;13.8885;250.5;2.5;1;667.0261391109455;12.84;0.4529;[23.81984]
3;3;is;390;242;402;260;[];0.0;0.0;0;;;251.0;0.5;1;654.7010626669659;;;[]
4;4;intented;411;241;482;260;[3615.0];0.3235;0.3235;1;13.9062;14.5762;250.5;0.5;1;612.0905631173008;14.24;0.3235;[0.0]
5;5;to;490;242;507;260;[];0.0;0.0;0;;;251.0;0.5;1;600.3428499259855;;;[]
6;6;be;516;241;535;260;[3616.0];0.3071;0.3071;1;11.7902;14.1654;250.5;0.5;1;588.1692095453947;12.98;0.3071;[21.853759999999994]
7;7;taken;543;241;591;260;[];0.0;0.0;0;;;250.5;0.0;1;567.1948362399419;;;[]
8;8;as;600;246;618;260;[];0.0;0.0;0;;;253.0;2.5;1;558.8087299400881;;;[]
9;9;the;626;241;654;260;[3617.0];0.5501;0.5501;1;13.5911;14.6881;250.5;2.5;1;549.4950553528706;14.14;0.5501;[50.04713806828118]
10;10;word;662;241;704;260;[3618.0];0.3398;0.3398;1;13.1628;14.4699;250.5;0.0;1;540.2852726636684;13.82;0.3398;[44.92447999999999]
11;11;of;713;241;730;260;[3619.0];0.4854;0.4854;1;13.0051;14.2844;250.5;0.0;1;537.2756490454917;13.64;0.4854;[0.0]
12;12;God,;736;241;777;265;[3620.0];0.2104;0.2104;1;12.173;13.533;253.0;2.5;1;530.0081628213422;12.85;0.2104;[9.330240000000003]
13;13;gives;786;246;831;265;[3621.0];0.4849;0.4849;1;11.6788;13.3608;255.5;2.5;1;530.0443919684977;12.52;0.4849;[0.0]
14;14;many;840;246;887;265;[3622.0];0.6148;0.6148;1;10.5206;11.8396;255.5;0.0;1;533.4599200101676;11.18;0.6148;[6.114239999999995]
15;15;examples;896;241;980;265;[3623.0, 3624.0];0.8574;0.3884;2;11.1503;10.408;253.0;2.5;1;542.6844842606562;10.78;0.4287;[35.707839999999976, 48.29364321590989]
16;16;of;988;241;1005;260;[];0.0;0.0;0;;;250.5;2.5;1;574.2439034567581;;;[]
17;17;the;1011;241;1039;260;[];0.0;0.0;0;;;250.5;0.0;1;582.9941734333667;;;[]
18;18;thoughts;214;346;292;370;[3625.0];0.2915;0.2915;1;6.2614;10.9125;358.0;107.5;2;646.6478607845652;8.59;0.2915;[4.9990399999999795]
19;19;of;300;346;317;365;[];0.0;0.0;0;;;355.5;2.5;2;631.4152078127786;;;[]
20;20;God.;324;346;364;365;[3626.0];0.2913;0.2913;1;10.7566;12.7364;355.5;0.0;2;597.8559383808564;11.75;0.2913;[13.686413706796994]
21;21;1.;375;347;388;365;[];0.0;0.0;0;;;356.0;0.5;2;581.4379896921548;;;[]
22;22;God;398;346;431;365;[3627.0];0.3882;0.3882;1;11.5244;12.2942;355.5;0.5;2;553.4090941222906;11.91;0.3882;[0.0]
23;23;cares;440;351;486;365;[3628.0];0.5339;0.5339;1;11.9489;6.5931;358.0;2.5;2;520.5442550420228;9.27;0.5339;[27.314880000000016]
24;24;for;494;346;519;365;[3629.0];0.8249;0.8249;1;12.435;12.5743;355.5;2.5;2;502.68592486487466;12.5;0.8249;[0.0]
25;25;us;526;351;545;365;[3630.0];0.5015;0.5015;1;12.8237;12.8247;358.0;2.5;2;489.7245003644951;12.82;0.5015;[2.1743999999999915]
26;26;(Jeremiah;553;346;641;370;[3632.0];0.5176;0.5176;1;11.437;12.1842;358.0;0.0;2;446.95940381342734;11.81;0.5176;[0.0]
27;27;29:11,;650;346;707;370;[];0.0;0.0;0;;;358.0;0.0;2;431.1198717958317;;;[]
28;28;Psalm;717;346;767;365;[3631.0, 3633.0];0.6143;0.3718;2;12.6778;12.7684;355.5;2.5;2;430.18066513646846;12.72;0.3071;[0.0, 9.278079999999989]
29;29;139:16-17,;778;346;876;370;[];0.0;0.0;0;;;358.0;2.5;2;425.00288;;;[]
30;30;Matthew;886;346;960;365;[3634.0];0.2583;0.2583;1;12.2687;12.5201;355.5;2.5;2;443.027314572425;12.39;0.2583;[2.1472000000001117]
31;31;10:29-31,;970;346;1057;370;[];0.0;0.0;0;;;358.0;2.5;2;465.79890237875657;;;[]
32;32;Romans;219;451;289;470;[];0.0;0.0;0;;;460.5;102.5;3;588.2908109576881;;;[]
33;33;8:28-29);297;450;376;475;[];0.0;0.0;0;;;462.5;2.0;3;514.8847403616215;;;[]
34;34;2.;385;451;400;470;[];0.0;0.0;0;;;460.5;2.0;3;499.54553091510525;;;[]
35;35;God;409;450;443;470;[];0.0;0.0;0;;;460.0;0.5;3;467.72772748390105;;;[]
36;36;has;453;450;482;470;[3636.0];0.3237;0.3237;1;10.4059;12.118;460.0;0.0;3;440.5152072939757;11.26;0.3237;[5.471336801915956]
37;37;a;490;455;498;470;[];0.0;0.0;0;;;462.5;2.5;3;429.8766370218954;;;[]
38;38;plan;507;450;543;475;[3637.0, 3638.0];0.5823;0.2747;2;12.8583;13.545;462.5;0.0;3;397.8327767508032;13.2;0.2911;[0.0, 8.327999999999975]
39;39;for;551;450;575;470;[];0.0;0.0;0;;;460.0;2.5;3;383.91730549332414;;;[]
40;40;us;583;456;602;470;[];0.0;0.0;0;;;463.0;3.0;3;370.2508769162531;;;[]
41;41;(1;610;450;627;475;[];0.0;0.0;0;;;462.5;0.5;3;354.4253984370398;;;[]
42;42;Peter;636;451;682;470;[3635.0];0.1941;0.1941;1;12.1234;13.0491;460.5;2.0;3;339.27435484759883;12.59;0.1941;[28.92768000000001]
43;43;2:9,;689;451;724;475;[];0.0;0.0;0;;;463.0;2.5;3;324.75726544182874;;;[]
44;44;Ephesians;734;450;822;475;[];0.0;0.0;0;;;462.5;0.5;3;320.00288;;;[]
45;45;1:4-5,;831;451;884;475;[];0.0;0.0;0;;;463.0;0.5;3;324.1417465511877;;;[]
46;46;Ephesians;894;450;982;475;[];0.0;0.0;0;;;462.5;0.5;3;339.91573287692114;;;[]
47;47;2:10,;990;451;1036;475;[];0.0;0.0;0;;;463.0;0.5;3;383.1035847616861;;;[]
48;48;1;1047;451;1054;470;[];0.0;0.0;0;;;460.5;2.5;3;421.0161705412922;;;[]
49;49;Timothy;215;555;288;580;[];0.0;0.0;0;;;567.5;107.0;4;536.3461358649416;;;[]
50;50;2:3-4,;296;556;350;579;[];0.0;0.0;0;;;567.5;0.0;4;480.6378570371402;;;[]
51;51;2;360;556;369;575;[];0.0;0.0;0;;;565.5;2.0;4;465.6198550934597;;;[]
52;52;Peter;378;556;423;575;[];0.0;0.0;0;;;565.5;0.0;4;418.8057762940411;;;[]
53;53;1:3-4);432;555;487;580;[];0.0;0.0;0;;;567.5;2.0;4;362.91093984234533;;;[]
54;54;3.;496;556;511;575;[];0.0;0.0;0;;;565.5;2.0;4;347.0184315814571;;;[]
55;55;God;520;555;554;575;[3639.0];0.3718;0.3718;1;13.1897;13.2993;565.0;0.5;4;314.9464739559;13.24;0.3718;[3.662400000000048]
56;56;will;563;555;590;575;[];0.0;0.0;0;;;565.0;0.0;4;290.2772823650766;;;[]
57;57;not;599;557;627;575;[3640.0];0.5012;0.5012;1;11.3506;12.5895;566.0;1.0;4;267.61312945603845;11.97;0.5012;[0.0]
58;58;forsake;634;555;699;575;[3641.0];0.0972;0.0972;1;12.4024;12.169;565.0;1.0;4;234.22217114793895;12.29;0.0972;[11.434560000000033]
59;59;us;708;560;726;575;[3642.0];0.4858;0.4858;1;12.4206;12.5757;567.5;2.5;4;226.38294957274147;12.5;0.4858;[0.0]
60;60;(Psalm;735;555;793;580;[];0.0;0.0;0;;;567.5;0.0;4;215.00288;;;[]
61;61;94:14,;802;556;860;579;[];0.0;0.0;0;;;567.5;0.0;4;217.18545995819886;;;[]
62;62;Exodus;870;555;932;575;[];0.0;0.0;0;;;565.0;2.5;4;237.9405737936563;;;[]
63;63;19:5,;942;556;987;579;[];0.0;0.0;0;;;567.5;2.5;4;270.38293588400586;;;[]
64;64;Joshua;995;555;1055;575;[];0.0;0.0;0;;;565.0;2.5;4;308.05700228570424;;;[]
