text;attention
King;4.4413837759146107e-08
Henry;4.179760755046599e-08
IV;3.7253337931862345e-08
had;5.2428004297078336e-08
3;3.360946706810953e-08
children:;8.456419600826699e-08
Henry,;7.651141983879346e-08
1390;5.72828196784275e-08
and;4.2454900447864184e-08
died;4.3090078965770405e-08
in;3.627501918059499e-08
1422;4.8646829016764496e-08
Thomas,;9.393287397108311e-08
1397;5.1776891178283444e-08
and;4.502607079369746e-08
died;4.205946612163061e-08
in;3.494880139159474e-08
1421;4.2201465198616184e-08
Joan,;1.0961711537922561e-07
1399;5.84148259960744e-08
and;4.362684227013751e-08
died;3.830069761651196e-08
in;3.6997238168423436e-08
1433;5.080316683052986e-08
At;4.477583688611271e-08
the;1.753892202313733e-07
time;3.0322681144587214e-08
of;3.1965892045140664e-08
his;3.6980620152129424e-08
death,;7.049387258478323e-08
Henry;4.144755721223116e-08
had;4.1145365006648894e-08
no;4.552558577925389e-08
living;4.2534318755182466e-08
descendants;5.1235164239582834e-08
as;3.628473506474036e-08
all;3.2637691976913527e-08
three;3.2792054296769134e-08
of;2.6091936112698464e-08
his;3.715436663924511e-08
children;5.2119734476000085e-08
had;3.6916249190710614e-08
passed;3.503182537106356e-08
away;3.231812703566741e-08
before;4.0002476082654106e-08
him.;0.45957126980963603
Some;4.3766115886458086e-08
of;3.233937447966514e-08
his;3.632374154452364e-08
grandchildren;6.007009238748484e-08
and;3.204835263259428e-08
great-;4.514107576121123e-08
grandchildren;3.8462890796506356e-08
had;3.737798346284514e-08
descendants;4.039982580895375e-08
who;3.052171506241465e-08
survived.;0.540426114540913
