;number;text;x1;y1;x2;y2;fixations;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;y;diff_y;line;distance;pupil;fix_duration_avg;fix_distance
0;0;A;47;305;62;323;[];0.0;0.0;0;;;314.0;;1;866.8760110310585;;;[]
1;1;woodchuck,;77;304;221;326;[2281.0, 2282.0, 2304.0, 2331.0, 2337.0];1.7791;0.2266;5;18.3513;17.6767;315.0;1.0;1;727.7099703186153;18.01;0.3558;[4.434559999999976, 0.0, 0.0, 11.111040000000003, 14.25472000000002]
2;2;formally;245;304;361;328;[2283.0, 2286.0];0.6956;0.2913;2;18.6532;17.7412;316.0;1.0;1;613.6340662814606;18.2;0.3478;[2.145280000000014, 3.558400000000006]
3;3;known;380;304;450;323;[];0.0;0.0;0;;;313.5;2.5;1;551.9213821742369;;;[]
4;4;as;469;309;495;323;[2284.0];0.2263;0.2263;1;17.5761;17.4499;316.0;2.5;1;521.8007628406842;17.51;0.2263;[7.4880056478611285]
5;5;a;514;309;525;323;[2285.0];0.3071;0.3071;1;18.7435;18.596;316.0;0.0;1;502.95651114298147;18.67;0.3071;[14.8048]
6;6;Groundhog,;543;304;686;328;[2287.0, 2288.0, 2294.0, 2295.0, 2332.0, 2333.0, 2334.0];2.4253;0.7117;7;18.7211;16.2214;316.0;0.0;1;419.6684492562194;17.47;0.3465;[16.061440000000005, 0.0, 1.1724800000000073, 0.0, 9.661440000000027, 8.494079999999997, 13.675520000000006]
7;7;does;709;304;765;323;[];0.0;0.0;0;;;313.5;2.5;1;404.0779381519362;;;[]
8;8;not;784;306;825;323;[2289.0, 2290.0, 2335.0];0.7119;0.1619;3;18.9455;17.5004;314.5;1.0;1;398.5692061626437;18.22;0.2373;[5.346790562421598, 18.15352465628645, 16.60736000000003]
9;9;chuck;844;304;916;323;[2291.0, 2292.0, 2293.0, 2305.0, 2336.0];1.6982;0.2754;5;18.3514;17.0128;313.5;1.0;1;398.69568457799994;17.68;0.3396;[22.983679999999993, 18.088959999999986, 3.5625260826553222, 83.65087999999997, 0.0]
10;10;wood.;932;304;1001;323;[];0.0;0.0;0;;;313.5;0.0;1;410.9030086299199;;;[]
11;11;They;1023;304;1081;328;[2306.0, 2338.0];0.7114;0.356;2;17.4031;16.4063;316.0;2.5;1;437.4815809849827;16.9;0.3557;[51.388169063690114, 0.0]
12;12;actually;1099;304;1216;328;[2296.0];0.437;0.437;1;17.075;14.1337;316.0;0.0;1;475.62746020506427;15.6;0.437;[0.0]
13;13;get;25;405;67;427;[];0.0;0.0;0;;;416.0;100.0;2;819.5891600680917;;;[]
14;14;that;86;403;142;422;[2297.0, 2339.0];0.6631;0.4043;2;18.3184;17.4492;412.5;3.5;2;752.0601939347142;17.88;0.3315;[10.079397569299452, 10.972962023883957]
15;15;name;161;408;217;422;[2340.0];0.323;0.323;1;18.0253;17.5303;415.0;2.5;2;683.9170821825699;17.78;0.323;[0.0]
16;16;from;237;404;293;422;[2298.0];0.3232;0.3232;1;19.1882;18.0456;413.0;2.0;2;616.4916240316003;18.62;0.3232;[14.069986726703064]
17;17;the;311;403;352;422;[];0.0;0.0;0;;;412.5;0.5;2;565.6492263771958;;;[]
18;18;Algonquin;369;403;502;427;[2299.0, 2300.0, 2341.0, 2342.0, 2343.0];3.2356;0.3235;5;17.0265;15.7325;415.0;2.5;2;442.1934229509978;16.38;0.6471;[23.56704000000002, 1.2131200000000035, 0.0, 9.671359999999993, 21.232320000000016]
19;19;tribe;521;403;592;422;[2301.0, 2344.0];0.8413;0.4207;2;17.1956;15.899;412.5;2.5;2;383.70923275459506;16.55;0.4207;[16.61408, 16.450240000000008]
20;20;of;611;404;637;422;[];0.0;0.0;0;;;413.0;0.5;2;357.3116277160876;;;[]
21;21;Native;656;403;742;422;[2302.0, 2345.0];0.582;0.291;2;17.2725;16.8224;412.5;0.5;2;312.6961069490952;17.05;0.291;[26.024639999999977, 31.861440000000016]
22;22;Americans,;759;403;903;425;[2303.0, 2346.0];0.3723;0.2427;2;16.8051;16.7538;414.0;1.5;2;296.5104;16.78;0.1862;[27.57087999999999, 0.0]
23;23;who;924;403;967;422;[2307.0];0.2104;0.2104;1;17.5434;16.9645;412.5;1.5;2;313.36682291065847;17.25;0.2104;[0.0]
24;24;originally;986;403;1133;427;[2347.0, 2348.0];0.3559;0.2749;2;16.1289;14.6224;415.0;2.5;2;332.41496371421067;15.38;0.178;[11.432639999999992, 0.7087999999998829]
25;25;called;1151;403;1237;422;[];0.0;0.0;0;;;412.5;2.5;2;437.68196227525755;;;[]
26;26;them;34;502;91;521;[];0.0;0.0;0;;;511.5;99.0;3;767.5010155700903;;;[]
27;27;“wuchak.”;110;502;238;521;[2308.0, 2309.0];0.5659;0.3232;2;17.3156;15.3849;511.5;0.0;3;626.7838282064399;16.35;0.283;[0.0, 8.448628970525363]
28;28;English;259;502;359;526;[2310.0];0.3074;0.3074;1;17.7566;17.4831;514.0;2.5;3;511.6718035040821;17.62;0.3074;[19.419519999999977]
29;29;settlers,;379;502;506;524;[2311.0];0.2747;0.2747;1;17.26;17.6791;513.0;1.0;3;381.033114704116;17.47;0.2747;[37.07328000000001]
30;30;in;529;502;554;521;[];0.0;0.0;0;;;511.5;1.5;3;342.64127378516446;;;[]
31;31;trying;574;502;660;526;[2312.0];0.2588;0.2588;1;16.9272;17.0991;514.0;2.5;3;260.29886995743954;17.01;0.2588;[19.30687999999998]
32;32;to;679;504;705;521;[];0.0;0.0;0;;;512.5;1.5;3;237.2644720583341;;;[]
33;33;use;724;507;765;521;[];0.0;0.0;0;;;514.0;1.5;3;211.3595554999111;;;[]
