;number;text;x1;y1;x2;y2;fixations;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;y;diff_y;line;distance;pupil;fix_duration_avg;fix_distance
0;0;No,;34;454;71;475;[];0.0;0.0;0;;;464.5;;1;277.39044593780517;;;[]
1;1;although;94;453;210;477;[370.0, 374.0, 375.0];0.9705;0.4043;3;17.4829;17.4993;465.0;0.5;1;142.1825214911256;17.49;0.3235;[5.846720000000005, 0.0, 9.148799999999994]
2;2;it;230;453;255;472;[371.0];0.4692;0.4692;1;17.0693;16.9568;462.5;2.5;1;103.43052072562722;17.01;0.4692;[0.0]
3;3;should;275;453;360;472;[];0.0;0.0;0;;;462.5;0.0;1;52.93312000000003;;;[]
4;4;be;379;453;405;472;[372.0, 373.0];0.4202;0.1289;2;15.0935;17.7967;462.5;0.0;1;63.53574598267029;16.45;0.2101;[18.902262091252485, 14.104028318973292]
5;5;allowed;424;453;525;472;[376.0];0.1941;0.1941;1;16.7805;17.4434;462.5;0.0;1;96.04406810196248;17.11;0.1941;[7.79552000000001]
6;6;in;545;453;570;472;[];0.0;0.0;0;;;462.5;0.0;1;207.98927043858393;;;[]
7;7;some;590;458;645;472;[];0.0;0.0;0;;;465.0;2.5;1;251.7681644242862;;;[]
8;8;states,;665;454;761;475;[377.0];0.2102;0.2102;1;18.0742;18.5792;464.5;0.5;1;324.9995844575411;18.33;0.2102;[22.650239999999997]
9;9;however,;784;453;896;475;[378.0];0.3555;0.3555;1;17.3928;17.0922;464.0;0.5;1;442.96415238433735;17.24;0.3555;[10.867520000000013]
10;10;please;919;453;1005;477;[381.0];0.1941;0.1941;1;18.8493;18.5006;465.0;1.0;1;577.1347536040213;18.67;0.1941;[9.576787477729699]
11;11;read;1027;453;1080;472;[379.0];0.2752;0.2752;1;18.171;17.5594;462.5;2.5;1;685.1884907217681;17.87;0.2752;[13.540160000000014]
12;12;about;1099;453;1170;472;[380.0];0.4526;0.4526;1;18.5724;17.1846;462.5;0.0;1;756.9937536185979;17.88;0.4526;[19.755839999999978]
13;13;it,;1190;453;1226;475;[];0.0;0.0;0;;;464.0;1.5;1;847.6128655804928;;;[]
14;14;and;87;552;128;571;[];0.0;0.0;0;;;561.5;97.5;2;217.54955807257892;;;[]
15;15;try;147;553;188;576;[];0.0;0.0;0;;;564.5;3.0;2;158.36615793020425;;;[]
16;16;to;207;553;233;571;[382.0];0.356;0.356;1;18.2223;18.2774;562.0;2.5;2;114.35694984378691;18.25;0.356;[6.628799999999984]
17;17;not;252;553;292;571;[];0.0;0.0;0;;;562.0;0.0;2;58.96716355374741;;;[]
18;18;do;311;552;338;571;[383.0];0.2749;0.2749;1;14.2277;16.5619;561.5;0.5;2;27.69379384581315;15.39;0.2749;[27.69379384581315]
19;19;anything;357;552;473;576;[];0.0;0.0;0;;;564.0;2.5;2;30.08814745999492;;;[]
20;20;else;491;552;548;571;[];0.0;0.0;0;;;561.5;2.5;2;149.6095953392509;;;[]
21;21;unless;567;552;652;571;[];0.0;0.0;0;;;561.5;0.0;2;224.7764058293806;;;[]
22;22;you;671;557;712;576;[];0.0;0.0;0;;;566.5;5.0;2;328.70866708618195;;;[]
23;23;read;734;552;788;571;[];0.0;0.0;0;;;561.5;5.0;2;391.07858521986907;;;[]
24;24;about;807;552;877;571;[];0.0;0.0;0;;;561.5;0.0;2;463.9310472662661;;;[]
25;25;it.;897;552;934;571;[];0.0;0.0;0;;;561.5;0.0;2;553.8026368821066;;;[]
26;26;Hope;956;553;1013;576;[];0.0;0.0;0;;;564.5;3.0;2;612.7839005535103;;;[]
27;27;that;1032;552;1087;571;[];0.0;0.0;0;;;561.5;3.0;2;688.6729097456748;;;[]
28;28;helps!;1107;552;1188;576;[];0.0;0.0;0;;;564.0;2.5;2;763.6206496799143;;;[]
