;number;text;x1;y1;x2;y2;fixations;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;y;diff_y;line;distance;pupil;fix_duration_avg;fix_distance
0;0;Sure;41;355;98;373;[];0.0;0.0;0;;;364.0;;1;662.0324323768025;;;[]
1;1;thing!;117;354;198;378;[2738, 2739];0.4692;0.2102;2;18.2218;17.6225;366.0;2.0;1;562.9107743850224;17.92;0.2346;[0.0, 0.0]
2;2;Here's;221;355;307;373;[];0.0;0.0;0;;;364.0;2.0;1;457.96896916575645;;;[]
3;3;a;327;359;338;373;[];0.0;0.0;0;;;366.0;2.0;1;428.1070117607811;;;[]
4;4;list;356;354;412;373;[];0.0;0.0;0;;;363.5;2.5;1;357.6074953335648;;;[]
5;5;of;431;355;458;373;[2740];0.2268;0.2268;1;17.1742;16.3365;364.0;0.5;1;314.5948974772884;16.76;0.2268;[10.362559999999974]
6;6;cheap;477;354;548;378;[];0.0;0.0;0;;;366.0;2.0;1;231.25098901138907;;;[]
7;7;first;567;354;637;373;[];0.0;0.0;0;;;363.5;2.5;1;163.50841176754668;;;[]
8;8;date;656;354;713;373;[2741];0.2104;0.2104;1;17.2749;16.5935;363.5;0.0;1;124.2795780438025;16.93;0.2104;[8.716800000000035]
9;9;ideas;732;354;802;373;[];0.0;0.0;0;;;363.5;0.0;1;118.86815999999999;;;[]
10;10;for;822;355;863;373;[];0.0;0.0;0;;;364.0;0.5;1;139.3512422576333;;;[]
11;11;a;882;359;893;373;[];0.0;0.0;0;;;366.0;2.0;1;178.17389460508966;;;[]
12;12;college;912;354;1013;378;[];0.0;0.0;0;;;366.0;0.0;1;198.6097659198701;;;[]
13;13;student,;1032;354;1144;376;[];0.0;0.0;0;;;365.0;1.0;1;305.54811038320236;;;[]
14;14;with;1165;354;1222;373;[2742];0.4204;0.4204;1;15.8684;14.4258;363.5;1.5;1;432.38649275705365;15.15;0.4204;[7.628992782798994]
15;15;price;48;453;119;477;[];0.0;0.0;0;;;465.0;101.5;2;630.4489456242635;;;[]
16;16;estimates;138;453;269;472;[2743];0.2266;0.2266;1;17.2406;17.7158;462.5;2.5;2;480.68438152154016;17.48;0.2266;[9.526976804842102]
17;17;for;289;454;329;472;[];0.0;0.0;0;;;463.0;0.5;2;420.7429650496198;;;[]
18;18;each;348;453;404;472;[2763];0.3398;0.3398;1;16.1336;8.7803;462.5;0.5;2;345.84476667826794;12.46;0.3398;[3.515199999999993]
19;19;of;423;454;449;472;[];0.0;0.0;0;;;463.0;0.5;2;300.9301889786825;;;[]
20;20;them;468;453;525;472;[2762];0.3232;0.3232;1;16.5211;8.1627;462.5;0.5;2;225.15192968026187;12.34;0.3232;[15.003712619161936]
21;21;in;544;453;569;472;[];0.0;0.0;0;;;462.5;0.0;2;181.36514174103465;;;[]
22;22;USD;588;454;630;472;[];0.0;0.0;0;;;463.0;0.5;2;120.91706016417037;;;[]
23;23;1.;648;454;670;472;[];0.0;0.0;0;;;463.0;0.0;2;81.72543936098232;;;[]
24;24;Grab;692;453;750;472;[2744, 2771];0.6953;0.291;2;17.6077;17.0983;462.5;0.5;2;19.86815999999999;17.35;0.3477;[34.72672, 19.86815999999999]
25;25;a;768;458;779;472;[2769];0.3071;0.3071;1;17.5854;17.2085;465.0;2.5;2;27.30241452226524;17.4;0.3071;[24.65343999999999]
26;26;cup;798;458;840;477;[2747, 2765];0.6306;0.1941;2;17.2032;16.9436;467.5;2.5;2;50.944324892431354;17.07;0.3153;[21.739199999999983, 26.958445184364766]
27;27;of;858;454;884;472;[2766, 2770];0.5178;0.3074;2;19.0008;13.7474;463.0;4.5;2;110.52680144989992;16.37;0.2589;[33.15647999999999, 6.112639999999999]
28;28;coffee;903;454;989;472;[2745, 2759];0.6792;0.3394;2;16.2302;12.3059;463.0;0.0;2;155.00499939919874;14.27;0.3396;[8.385919999999999, 38.896641654600444]
29;29;($5-$10);1010;453;1122;477;[2764, 2768];0.356;0.0647;2;16.3361;15.6961;465.0;2.0;2;261.14999107552273;16.02;0.178;[0.0, 12.915520000000015]
30;30;2.;1143;454;1165;472;[2746, 2767];0.5178;0.2588;2;32.4181;17.3308;463.0;2.0;2;394.227373274289;24.87;0.2589;[9.003461023406457, 98.86655999999999]
31;31;Go;1187;454;1214;472;[2760];0.5017;0.5017;1;16.0849;7.5108;463.0;0.0;2;438.17707041645343;11.8;0.5017;[78.91832128842069]
32;32;see;49;557;89;571;[];0.0;0.0;0;;;564.0;101.0;3;663.4782463945186;;;[]
33;33;a;108;557;119;571;[];0.0;0.0;0;;;564.0;0.0;3;633.6299925340858;;;[]
34;34;movie;137;552;209;571;[];0.0;0.0;0;;;561.5;2.5;3;543.6096035196082;;;[]
35;35;($16-$24);230;552;357;576;[2748];0.2266;0.2266;1;18.1521;17.4468;564.0;2.5;3;396.8556607114803;17.8;0.2266;[0.0]
36;36;3.;378;553;400;571;[];0.0;0.0;0;;;562.0;2.0;3;354.5830643428216;;;[]
37;37;Go;422;553;449;571;[2749];0.2588;0.2588;1;17.6929;17.1416;562.0;0.0;3;306.43325002151056;17.42;0.2588;[21.785174110995765]
38;38;for;469;553;509;571;[];0.0;0.0;0;;;562.0;0.0;3;247.92842660482802;;;[]
39;39;a;528;557;539;571;[];0.0;0.0;0;;;564.0;2.0;3;220.12983314113876;;;[]
40;40;walk;556;552;614;571;[];0.0;0.0;0;;;561.5;2.5;3;148.03643145775163;;;[]
41;41;in;634;552;659;571;[2750];0.2585;0.2585;1;17.0974;16.0607;561.5;0.0;3;108.46732705633342;16.58;0.2585;[16.68830366281727]
42;42;the;678;552;719;571;[];0.0;0.0;0;;;561.5;0.0;3;67.32257451067657;;;[]
43;43;park;738;552;794;576;[2751];0.4045;0.4045;1;16.5166;16.877;564.0;2.5;3;60.13184000000001;16.7;0.4045;[11.072000000000003]
44;44;($0);815;552;867;576;[];0.0;0.0;0;;;564.0;0.0;3;89.0830951345181;;;[]
45;45;4.;887;553;910;571;[2753];0.356;0.356;1;16.4519;16.2299;562.0;2.0;3;150.6839842808306;16.34;0.356;[35.879999999999995]
46;46;Go;932;553;959;571;[2752, 2758];0.6148;0.3721;2;16.1141;11.9218;562.0;0.0;3;192.68118517059625;14.02;0.3074;[4.125760000000014, 3.8799999999999955]
47;47;to;978;553;1004;571;[];0.0;0.0;0;;;562.0;0.0;3;236.75486883852167;;;[]
48;48;a;1023;557;1034;571;[2754];0.2749;0.2749;1;15.2596;15.0191;564.0;2.0;3;281.3686170111116;15.14;0.2749;[16.334932606852117]
49;49;comedy;1053;552;1139;576;[2755];0.259;0.259;1;14.5188;13.7376;564.0;0.0;3;309.62164691562765;14.13;0.259;[23.66719999999998]
50;50;club;1158;552;1215;571;[];0.0;0.0;0;;;561.5;2.5;3;413.12601980357715;;;[]
51;51;open;86;656;142;675;[];0.0;0.0;0;;;665.5;104.0;4;629.0631813727025;;;[]
52;52;mic;160;651;203;670;[2756];0.3396;0.3396;1;18.0149;16.6377;660.5;5.0;4;568.9796029373509;17.33;0.3396;[1.4863712031656164]
53;53;night;222;651;292;675;[];0.0;0.0;0;;;663.0;2.5;4;484.1715478616495;;;[]
54;54;($0);314;651;365;675;[2757];0.291;0.291;1;16.6869;15.3484;663.0;0.0;4;415.919634254919;16.02;0.291;[13.181119999999964]
55;55;5.;387;652;409;670;[];0.0;0.0;0;;;661.0;2.0;4;376.0695800496839;;;[]
56;56;Visit;430;651;502;670;[];0.0;0.0;0;;;660.5;0.5;4;294.05301521791205;;;[]
57;57;an;522;656;547;670;[];0.0;0.0;0;;;663.0;2.5;4;260.4877543354881;;;[]
58;58;art;567;652;607;670;[];0.0;0.0;0;;;661.0;2.0;4;214.20547014197746;;;[]
59;59;museum;625;656;714;670;[];0.0;0.0;0;;;663.0;2.0;4;167.87938455553618;;;[]
60;60;($0-$35);734;651;845;675;[];0.0;0.0;0;;;663.0;0.0;4;159.13184;;;[]
61;61;6.;866;652;889;670;[];0.0;0.0;0;;;661.0;2.0;4;198.1596796493818;;;[]
62;62;Go;911;652;938;670;[];0.0;0.0;0;;;661.0;0.0;4;227.59093707515157;;;[]
63;63;bowling;957;651;1058;675;[];0.0;0.0;0;;;663.0;2.0;4;261.67384232808905;;;[]
64;64;($8-$16);1079;651;1190;675;[];0.0;0.0;0;;;663.0;0.0;4;366.1180702433924;;;[]
