;number;text;x1;y1;x2;y2;fixations;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;y;diff_y;line;distance;pupil;fix_duration_avg;fix_distance
0;0;I;35;206;44;224;[];0.0;0.0;0;;;215.0;;1;906.3445228301883;;;[]
1;1;would;62;205;135;224;[818.0, 883.0];0.6148;0.3721;2;19.4053;19.0592;214.5;0.5;1;831.3753301994724;19.23;0.3074;[18.50128876912091, 7.219200000000001]
2;2;recommend;157;205;285;224;[819.0, 884.0];0.5498;0.2747;2;17.5774;17.5477;214.5;0.0;1;715.9575264387418;17.56;0.2749;[0.0, 4.106240000000014]
3;3;ensuring;304;205;421;229;[820.0];0.259;0.259;1;17.5986;16.9393;217.0;2.5;1;620.2230467052008;17.27;0.259;[23.00448]
4;4;that;439;205;495;224;[885.0];0.2424;0.2424;1;16.8519;15.8179;214.5;2.5;1;581.5234437787368;16.33;0.2424;[7.9426629706667]
5;5;the;514;205;555;224;[821.0];0.2424;0.2424;1;18.7986;18.4262;214.5;0.0;1;551.8456411572729;18.61;0.2424;[18.601280000000003]
6;6;entry;574;207;646;229;[886.0];0.2588;0.2588;1;16.9186;15.9517;218.0;3.5;1;512.2177151019688;16.44;0.2588;[27.933120000000002]
7;7;is;665;205;690;224;[822.0, 825.0];0.5986;0.2427;2;19.4621;18.5889;214.5;3.5;1;505.15129185649084;19.03;0.2993;[35.53824, 29.602456851119587]
8;8;clean;709;205;780;224;[];0.0;0.0;0;;;214.5;0.0;1;492.4672290257308;;;[]
9;9;using;799;205;871;229;[823.0, 824.0, 826.0, 887.0];1.1978;0.4045;4;18.6498;17.8185;217.0;2.5;1;486.81696;18.23;0.2994;[4.295999999999992, 0.0, 0.0, 11.927128301883894]
10;10;a;889;210;900;224;[827.0];0.2913;0.2913;1;20.2803;18.4227;217.0;0.0;1;498.88851065571913;19.35;0.2913;[1.1455999999999449]
11;11;healthy;919;205;1021;229;[828.0, 830.0, 888.0];0.6309;0.2588;3;18.8151;17.574;217.0;0.0;1;499.91861784122585;18.19;0.2103;[12.34656000000001, 14.025920000000013, 0.0]
12;12;anal;1039;205;1094;224;[];0.0;0.0;0;;;214.5;2.5;1;544.5181228061024;;;[]
13;13;douching;1114;205;1231;229;[829.0, 889.0];0.7275;0.3232;2;18.4928;16.2324;217.0;2.5;1;576.4433506115597;17.36;0.3638;[0.0, 8.568000000000012]
14;14;tool-;33;304;102;323;[831.0, 890.0];0.7925;0.4854;2;19.1895;19.371;313.5;96.5;2;805.5649748991584;19.28;0.3962;[0.0, 17.080640000000017]
15;15;clean;123;304;194;323;[891.0];0.2424;0.2424;1;18.8323;18.5351;313.5;0.0;2;726.6304948075615;18.68;0.2424;[0.0]
16;16;until;213;304;283;323;[];0.0;0.0;0;;;313.5;0.0;2;653.5301204874047;;;[]
17;17;the;303;304;344;323;[832.0];0.2424;0.2424;1;21.1068;20.8268;313.5;0.0;2;605.8895245705124;20.97;0.2424;[14.85311999999999]
18;18;evacuated;363;304;494;323;[833.0];0.2263;0.2263;1;19.9292;20.103;313.5;0.0;2;501.21088973034256;20.02;0.2263;[20.81279999999998]
19;19;water;511;306;584;323;[];0.0;0.0;0;;;314.5;1.0;2;450.8641702156888;;;[]
20;20;runs;606;309;659;323;[834.0];0.2427;0.2427;1;19.9176;18.7874;316.0;1.5;2;419.17612048431573;19.35;0.2427;[28.97696000000002]
21;21;clear;678;304;749;323;[];0.0;0.0;0;;;313.5;2.5;2;396.8309009947204;;;[]
22;22;in;769;304;794;323;[837.0];0.1938;0.1938;1;21.5348;20.9541;313.5;0.0;2;392.97943455641746;21.24;0.1938;[38.82599393321953]
23;23;the;813;304;854;323;[];0.0;0.0;0;;;313.5;0.0;2;392.8924361505088;;;[]
24;24;toilet,;873;304;970;326;[835.0];0.4368;0.4368;1;20.0171;19.8299;315.0;1.5;2;395.6521965366572;19.92;0.4368;[0.11775999999997566]
25;25;and;993;304;1034;323;[];0.0;0.0;0;;;313.5;1.5;2;435.358190900644;;;[]
26;26;shower;1054;304;1139;323;[836.0];0.647;0.647;1;21.2786;20.6088;313.5;0.0;2;464.92714696421154;20.94;0.647;[3.5638400000000274]
27;27;well.;1156;304;1225;323;[];0.0;0.0;0;;;313.5;0.0;2;526.589228131645;;;[]
28;28;Ensure;18;404;104;422;[838.0];0.4043;0.4043;1;19.68;19.4426;413.0;99.5;3;760.3610812661848;19.56;0.4043;[20.37309265728697]
29;29;that;123;403;179;422;[];0.0;0.0;0;;;412.5;0.5;3;691.7941123660142;;;[]
