;ID;x;y;duration;pupil_r;pupil_l;word;word_number;distance
3460;3462;629.9775999999999;437.62688;0.66309;15.9959;18.2173;;;
3461;3463;163.57119999999998;176.41472;0.37207;17.7697;18.5743;are;1.0;1.4147199999999884
3462;3464;355.99359999999996;153.56928;0.22656;16.3161;17.4123;things;4.0;2.430720000000008
3463;3465;595.4431999999999;136.17152;0.21045;17.0392;17.3142;treat;9.0;22.517646532228934
3464;3466;895.7696;159.97952;0.19434;15.0528;16.5336;1.;13.0;8.230400000000031
3465;3467;1080.3712;163.44064;0.25903;15.2776;17.3461;saline;16.0;0.0
3466;3468;1132.3648;183.41888;0.2749;14.724;16.8501;saline;16.0;11.185607694461705
3467;3469;148.5312;277.94432;0.37183;18.1486;19.1038;or;19.0;5.96052293866905
3468;3470;331.5328;245.36064;0.21021;17.9538;18.8652;help;22.0;9.950092313622028
3469;3471;668.0064;256.02048;0.22632;16.8689;17.8048;passages.;26.0;1.9795199999999795
3470;3472;925.1967999999999;263.6288;0.19385;16.448;18.2449;a;29.0;0.0
3471;3473;1036.1216;275.97824;0.29126;16.2391;18.6258;humidifier;30.0;1.978240000000028
3472;3474;933.9136000000001;272.83456;0.19385;18.1409;18.6761;a;29.0;3.9136000000000877
3473;3475;110.38719999999999;376.86272;0.19409;14.9741;14.1009;moisture;33.0;3.8627200000000244
3474;3476;563.7632;325.71392;0.24243;18.9392;19.871;help;39.0;29.332057479938246
3475;3477;834.1888;341.47328;0.19409;16.6017;17.4687;congestion.;42.0;12.526720000000012
3476;3478;973.3632;353.86368;0.24219;16.3712;17.0369;3.;43.0;2.6222008661428013
3477;3479;1088.7808;363.93984;0.24268;16.8614;18.9785;hydrated;45.0;0.0
3478;3480;1106.8928;363.38688;0.25928;18.9388;19.5004;hydrated;45.0;0.0
3479;3481;206.8736;489.97376;0.2915;19.4238;19.3918;drinking;47.0;13.539690746010441
3480;3482;376.832;456.40704;0.29077;17.6578;17.806;fluids,;50.0;0.0
3481;3483;646.2336;449.20832;0.25903;16.5091;17.3026;water;53.0;4.791679999999985
3482;3484;906.4319999999999;445.71648;0.19409;16.9368;17.7223;Use;57.0;8.28352000000001
3483;3485;1038.5536;461.81376;0.25879;16.6598;17.4619;over-the-counter;58.0;0.0
3484;3486;1050.6752000000001;447.08864;0.32349;14.2309;15.4639;over-the-counter;58.0;5.911360000000002
3485;3487;172.8256;565.8112;0.27539;16.8486;17.5824;decongestants;59.0;0.0
3486;3488;354.3936;514.95936;0.08032;16.2498;18.7731;antihistamines;61.0;37.04064000000005
3487;3489;483.89119999999997;534.49728;0.21045;16.9867;17.1714;antihistamines;61.0;17.502719999999954
3488;3490;700.8;524.93312;0.22656;15.8312;16.8189;by;64.0;27.06687999999997
3489;3491;957.3888;516.80256;0.2749;16.1683;17.1393;healthcare;66.0;35.19744000000003
3490;3492;1089.3183999999999;518.16448;0.30737;16.0123;17.5951;provider.;67.0;33.835519999999974
3491;3493;1110.1184;509.51168;0.25903;17.4112;18.0443;provider.;67.0;42.687451961699466
3492;3494;1079.1168;535.2448;0.25879;15.9551;14.6861;provider.;67.0;16.755199999999945
3493;3495;159.9488;659.46624;0.32349;17.4363;17.9316;care;72.0;2.0511999999999944
3494;3496;346.8032;644.88448;0.11353;17.1235;19.2031;yourself;74.0;6.115519999999947
3495;3497;968.3968;627.85536;0.4043;16.937;17.0864;symptoms;83.0;24.14463999999998
3496;3498;1109.7344;631.64416;0.27466;14.0696;16.0309;persist;84.0;19.355839999999944
3497;3499;180.1088;760.6272;0.2749;17.2085;18.5232;it's;87.0;0.0
3498;3500;311.3728;746.46528;0.12939;6.8949;13.0046;best;88.0;4.885695991197144
3499;3501;660.3904;758.60992;0.29077;18.2671;19.416;healthcare;92.0;0.0
3500;3502;803.8527999999999;737.45408;0.27515;17.0663;18.6547;provider;93.0;12.574870833785942
3501;3503;951.1296;771.51232;0.33984;5.6308;14.9044;further;95.0;2.512320000000045
3502;3504;645.5935999999999;868.31104;0.19409;8.7696;8.9732;treatment.;98.0;0.31104000000004817
3503;3505;793.344;352.95232;0.22656;20.4693;20.8986;congestion.;42.0;1.047680000000014
