text;attention
***sh;0.06851913648838402
Applications;0.04707861633586875
Documents;0.047445553644226625
Library;0.04596380545543567
Music;0.050314853593466394
Public;0.043971346041724244
Desktop;0.0516884812715098
Downloads;0.04716966834860966
Movies;0.04492182451148075
Pictures;0.04921762400388851
opt;0.04323753453595986
user@OpenAssistant;0.10136243546614418
~;0.044970401421620954
%;0.05148869477888998
°°;0.06355108036958355
;0.03946440151774397
;0.045707907802593484
;0.04092326931072381
;0.03749849544323345
;0.0355048696589122
