;number;text;x1;y1;x2;y2;fixations;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;y;diff_y;line;distance;pupil;fix_duration_avg;fix_distance
0;0;Kernel;56;354;142;373;[];0.0;0.0;0;;;363.5;;1;424.6944;;;[]
1;1;trick;162;354;233;373;[np.float64(1653.0), np.float64(1688.0), np.float64(1689.0)];0.8254;0.3235;3;13.4714;15.8496;363.5;0.0;1;333.6944;14.66;0.2751;[np.float64(0.0), np.float64(7.524799999999999), np.float64(0.0)]
2;2;allows;252;354;337;373;[np.float64(1652.0), np.float64(1690.0)];0.4852;0.2103;2;12.324;14.0186;363.5;0.0;1;229.69439999999997;13.17;0.2426;[np.float64(5.480639999999994), np.float64(4.30304000000001)]
3;3;the;357;354;398;373;[np.float64(1654.0)];0.2745;0.2745;1;14.0075;16.1957;363.5;0.0;1;168.69439999999997;15.1;0.2745;[np.float64(5.217599999999948)]
4;4;inner;417;354;488;373;[];0.0;0.0;0;;;363.5;0.0;1;78.69439999999997;;;[]
5;5;product;506;354;607;378;[np.float64(1655.0), np.float64(1691.0)];0.5499;0.3557;2;14.2918;12.404;366.0;2.5;1;0.0;13.35;0.275;[np.float64(6.286874574094788), np.float64(0.0)]
6;6;of;626;355;653;373;[np.float64(1656.0)];0.2425;0.2425;1;14.8775;17.0546;364.0;2.0;1;59.30560000000003;15.97;0.2425;[np.float64(0.7855999999999312)]
7;7;mapping;670;354;773;378;[np.float64(1657.0)];0.3074;0.3074;1;15.1712;11.8341;366.0;2.0;1;103.30560000000003;13.5;0.3074;[np.float64(0.0)]
8;8;function;792;354;907;373;[];0.0;0.0;0;;;363.5;2.5;1;225.30560000000003;;;[]
9;9;instead;927;354;1028;373;[np.float64(1658.0), np.float64(1659.0)];1.0514;0.2589;2;15.3003;17.1578;363.5;0.0;1;360.3056;16.23;0.5257;[np.float64(7.9728000000000065), np.float64(4.845759999999984)]
10;10;of;1046;355;1073;373;[];0.0;0.0;0;;;364.0;0.5;1;479.3056;;;[]
11;11;the;1092;354;1133;373;[np.float64(1660.0)];0.4208;0.4208;1;9.7965;15.5137;363.5;0.5;1;525.3056;12.66;0.4208;[np.float64(14.679600299735672)]
12;12;data;1151;354;1208;373;[];0.0;0.0;0;;;363.5;0.0;1;584.3056;;;[]
13;13;points.;26;453;123;477;[np.float64(1662.0)];0.5499;0.5499;1;12.6266;14.9762;465.0;101.5;2;452.36792207790506;13.8;0.5499;[np.float64(2.744000000000028)]
14;14;The;145;453;187;472;[np.float64(1661.0), np.float64(1663.0)];0.6794;0.291;2;13.3891;15.8933;462.5;2.5;2;389.7946301901574;14.64;0.3397;[np.float64(14.461439999999982), np.float64(0.0)]
15;15;trick;206;453;277;472;[];0.0;0.0;0;;;462.5;0.0;2;302.81159443634516;;;[]
16;16;is;297;453;322;472;[np.float64(1664.0)];0.275;0.275;1;12.9191;16.1828;462.5;0.0;2;260.0910719826453;14.55;0.275;[np.float64(0.0)]
