;ID;x;y;duration;pupil_r;pupil_l;word;word_number;distance
3291;3292;640.9344;518.15424;0.95435;14.0498;9.7768;;;
3292;3293;213.9904;248.8832;0.21069;14.7277;12.8734;"""Aircraft";2.0;6.116800000000012
3293;3294;200.2944;279.21408;0.30762;17.7083;14.286;"""Aircraft";2.0;9.303918615637194
3294;3295;311.1936;262.76864;0.3396;16.9617;14.155;"""Aircraft";2.0;0.0
3295;3296;429.44000000000005;272.88576;0.45288;15.9738;13.5356;whirling,;3.0;0.0
3296;3297;580.9024000000001;264.38656;0.38818;16.7862;14.4696;cheer;4.0;3.902400000000057
3297;3298;770.496;261.66272;0.3396;16.2516;13.6742;a;7.0;0.0
3298;3299;911.3088;274.10432;0.29102;16.966;14.617;way;9.0;0.0
3299;3300;1030.1952;258.74432;0.30713;17.4228;15.1743;describing;11.0;0.0
3300;3301;1130.4832000000001;276.03968;0.48535;16.8945;13.5726;describing;11.0;0.0
3301;3302;1041.9840000000002;318.65856;0.22656;15.5598;8.3198;in;24.0;35.34143999999998
3302;3303;156.3264;369.57184;0.48511;16.5504;13.3282;helicopter,;13.0;0.0
3303;3304;321.408;357.9392;0.30713;15.9761;12.223;is;15.0;5.5919999999999845
3304;3305;483.67359999999996;352.3584;0.27515;14.0538;11.8791;of;18.0;2.6415999999999826
3305;3306;646.0672;354.816;0.24268;13.938;11.8889;aircraft;19.0;9.067199999999957
3306;3307;769.5232;373.98528;0.30713;14.6171;12.1582;rotates;21.0;0.9852799999999888
3307;3308;941.9776;370.35008;0.43701;17.2638;15.4756;blades;23.0;0.0
3308;3309;1039.2192;380.01664;0.69604;17.3468;10.4217;in;24.0;7.016639999999995
3309;3310;139.3664;467.26144;0.3396;17.7508;14.5467;motion.;27.0;0.0
3310;3311;190.18239999999997;449.37216;0.22681;15.9807;13.0397;The;28.0;3.627839999999992
3311;3312;274.16319999999996;452.0448;0.2749;15.3135;12.3018;word;29.0;0.9551999999999907
3312;3313;411.3792;463.93344;0.24243;15.102;12.1025;is;31.0;6.620799999999974
3313;3314;497.93280000000004;467.8144;0.32324;6.368;10.483;homophone;33.0;0.0
3314;3315;624.0768;458.46528;0.29102;15.4912;12.9425;homophone;33.0;0.07680000000004839
3315;3316;728.2944;464.44544;0.43677;16.1566;13.4658;word;35.0;0.0
3316;3317;883.0464000000001;463.81056;0.29126;16.5075;14.5862;sounds;37.0;0.0
3317;3318;1003.7376;480.72704;0.59863;17.6158;15.9661;same;39.0;8.727039999999988
3318;3319;1138.7776;479.37536;0.38794;16.4387;13.6712;another;41.0;7.375360000000001
3319;3320;177.152;577.30048;0.43701;16.6315;13.5079;for;43.0;6.300479999999993
3320;3321;212.13439999999997;574.03392;0.5498;16.0057;13.638;"""hear"",";44.0;3.865748818327469
3321;3322;371.3152;550.18496;0.98682;17.8283;14.6134;which;45.0;1.8150399999999536
3322;3323;366.976;498.0224;0.56616;18.7575;14.6043;"""cheer""";30.0;26.022400000000005
3323;3324;443.1232;541.21472;0.24243;16.7998;13.9468;is;31.0;69.21482964595381
3324;3325;597.4528;559.19616;0.22632;15.8822;13.5797;homophone;33.0;82.19615999999996
3325;3326;761.6256;564.2752;0.35596;14.6423;12.7092;that;36.0;92.28543498515899
3327;3328;1013.3504;581.07904;0.25879;13.9533;12.9053;helicopter;54.0;5.079039999999964
3328;3329;1097.7536;566.4768;0.45264;12.5539;8.3429;helicopter;54.0;1.7536000000000058
3329;3330;143.09120000000001;674.3552;0.29077;15.5264;13.388;Putting;56.0;0.0
3330;3331;203.3664;653.2608;0.22656;15.6531;13.1603;it;57.0;1.3663999999999987
3331;3332;338.3936;654.6944;0.25854;13.4582;10.7407;together,;58.0;0.0
3332;3333;446.592;650.48576;0.46899;14.8993;11.4746;"""hear""";59.0;0.5142399999999725
3333;3334;551.4368000000001;660.76672;1.50464;13.8939;8.0485;"""pilot""";61.0;0.0
3334;3335;736.3328;672.38912;1.00293;14.8238;11.9718;"""helicopter"".";63.0;0.0
3335;3336;526.2464;660.93056;0.35596;17.545;13.6951;"""pilot""";61.0;0.0
3336;3337;445.96479999999997;664.32;0.32349;17.7188;14.3891;"""hear""";59.0;0.0
3337;3338;475.9552;675.09248;0.25854;17.0808;13.7188;+;60.0;7.092480000000023
3338;3339;425.5872;653.6192;0.50122;12.017;8.497;"""hear""";59.0;0.0
3339;3340;740.6464;668.78464;0.50146;15.1142;12.918;"""helicopter"".";63.0;0.0
3340;3341;719.5136;667.4944;0.56616;14.1443;12.4421;"""helicopter"".";63.0;0.0
3341;3342;796.8768;666.30656;0.3396;13.3822;12.2744;"""helicopter"".";63.0;0.0
3342;3343;932.1088;650.31168;0.33984;15.5921;13.8018;"""Aircraft";65.0;0.6883199999999761
3343;3344;1081.8816;657.21344;0.3396;15.8305;13.3759;whirling,;66.0;0.0
3344;3345;1100.9408;664.53504;0.30737;11.2542;12.2777;whirling,;66.0;0.0
3345;3346;219.9168;771.70688;0.30737;16.2318;13.9485;"pilot!""";68.0;9.083200000000005
3346;3347;206.272;756.44928;0.38843;14.7603;12.1544;cheer;67.0;0.0
3347;3348;302.5792;767.1296;0.35571;15.9056;12.8992;"pilot!""";68.0;0.0
3348;3349;425.48479999999995;749.50656;0.35571;15.8412;12.3627;cryptic;71.0;0.49343999999996413
3349;3350;628.5184;742.87104;0.21045;15.5217;13.6674;of;73.0;8.128960000000006
3350;3351;776.4480000000001;750.41792;0.24268;15.9758;14.3374;describing;74.0;0.0
3351;3352;937.2416;752.0256;0.32349;16.6738;14.5413;word;76.0;7.2415999999999485
3352;3353;1022.5152;754.3296;0.45264;13.529;7.7826;"""helicopter"".";77.0;0.0
3353;3354;975.68;736.74752;0.35571;15.3538;12.8658;"""helicopter"".";77.0;13.252479999999991
3354;3355;718.0672;664.25856;0.32324;13.0808;11.4461;"""helicopter"".";63.0;0.0
3355;3356;675.0464;438.00576;0.21021;17.7271;15.435;(a;34.0;16.167442164349904
