text;attention
You;1.2238574704065827e-08
can;7.77941746264392e-09
use;8.136081670384048e-09
the;7.089939632417179e-09
following;8.105704622312658e-09
regular;7.578919633996202e-09
expression;1.525392814857299e-08
to;1.0423588646602187e-08
find;1.1243098725714212e-08
Polish;1.3029154538805643e-08
phone;1.1308892592306618e-08
numbers;2.2877082472280766e-08
in;1.1501131088236417e-08
text;1.120107318259646e-08
of;9.14344619941395e-09
any;8.066985858344213e-09
length:;2.2632048842081718e-08
/\+?\d{2}[\s-]?\d{3}[\s-]?\d{2}[\s-]?\d{2}/;0.9999992482535149
This;1.2179771127219429e-08
regex;1.0322951709137186e-08
pattern;7.834602711726401e-09
matches;1.1570949251592357e-08
any;1.0480262545635556e-08
Polish;9.743112769916471e-09
phone;8.039646507404465e-09
number;1.0225562285024035e-08
that;1.127003105797798e-08
starts;9.93366338692348e-09
with;1.1891244233709217e-08
a;8.247735925290087e-09
plus;1.2213384869602868e-08
sign;1.0044903446804207e-08
(+);1.1209116075188109e-08
followed;9.427100332288182e-09
by;8.485536125591064e-09
two;1.0379368893105201e-08
digits,;2.0575645117627665e-08
followed;9.361764020588323e-09
by;1.044359050142096e-08
either;1.3031216569989764e-08
a;8.208507633174912e-09
whitespace;1.363630683907525e-08
or;1.0752681863663552e-08
hyphen;1.3499285499332334e-08
character,;1.35446445491003e-08
followed;8.619449264215997e-09
by;9.582028598803032e-09
three;1.4387563414039739e-08
digits,;1.722785268223567e-08
followed;7.97477162116035e-09
by;9.923927943331231e-09
either;1.229231026493105e-08
a;7.535581211558756e-09
whitespace;9.166787969654962e-09
or;8.285216360855076e-09
hyphen;1.1256711155057554e-08
character,;1.451717823528269e-08
followed;7.1133390147239905e-09
by;8.035335220721136e-09
two;9.444590471074407e-09
digits,;1.2797725114345055e-08
followed;7.076922674240022e-09
by;8.291146753076029e-09
either;8.544825692436827e-09
a;6.9966534156872e-09
whitespace;7.47161922856228e-09
or;7.0630056437900196e-09
hyphen;7.457994533407282e-09
character,;7.770598281942344e-09
and;7.050833227413051e-09
finally;7.285780199400661e-09
two;6.965003339538625e-09
digits.;7.450079331439022e-09
