text;attention
Stable;1.2707416334454176e-08
Diffusion;1.1275363962423316e-08
is;1.0244787524231967e-08
an;1.0521732975092089e-08
AI;1.0038610739685209e-08
model;1.080037937342101e-08
built;9.309857636674756e-09
to;1.0569672573728482e-08
take;9.46528085834992e-09
in;9.870075141681146e-09
text;9.58929244977962e-09
and;1.344248248708715e-08
generate;9.41270297833986e-09
images.;0.5124482645484102
It;1.1587933227505793e-08
works;9.349689683089341e-09
on;9.518252138220579e-09
Diffusion;1.2213410887699173e-08
which;9.770675165867837e-09
is;9.502323451091739e-09
an;1.0470428567138065e-08
energy;9.816792951157413e-09
based;9.070561837519685e-09
system(energy;2.3042796393790694e-08
in;1.0600864684393502e-08
information;1.1250114099153399e-08
theory).;1.5375362533476898e-08
It;1.1363711208785587e-08
runs;9.92328572403859e-09
the;1.0446333998102824e-08
diffusion;1.0124965471091219e-08
on;1.0402383564007773e-08
a;1.0321996961993177e-08
latent;9.916954980905812e-09
space;1.1061625906160413e-08
so;9.201254314484959e-09
it;1.0208469843956343e-08
runs;9.723480215735051e-09
faster.;0.487551333940267
