text;attention
There;0.5767232301325225
is;0.010350898814175905
no;0.009755451156737066
need;0.01127268458206904
for;0.00955456010379377
you;0.01085293484953226
to;0.009591956452304307
confirm;0.013639985785517271
my;0.012076175118599609
answer,;0.023636414551094526
because;0.010675637111452585
i;0.012118386304985733
dont;0.010032474305150009
know;0.009697359459218353
it.;0.019227256290942556
Meaning;0.014779730454484483
of;0.010407784489701675
life;0.018211835530054177
is;0.013151643092072996
a;0.009933634802821778
personal;0.011076541946169922
view,;0.018147797456376926
and;0.009436181463961238
it;0.008748188791545382
relates;0.012998449700634834
to;0.00963115634274603
yourself,;0.01622796250239363
what;0.009171265702122644
you;0.009471505106724863
believe,;0.013856371190614135
what;0.008135038479484746
you;0.007937827902357364
want;0.009026128747611425
and;0.008330349889829778
to;0.007981412700682243
several;0.008316276421947833
other;0.0077525221297129274
factors.;0.008064990137853363
