text;attention
There;0.041235797644309104
is;0.025934269165967617
no;0.025411823633660353
need;0.027659197593417638
for;0.025611191335106774
you;0.025010561253378645
to;0.02543131913737258
confirm;0.026925151666617728
my;0.024490119647718973
answer,;0.031348124642121826
because;0.02592766324583375
i;0.02531675084566957
dont;0.02409070153732674
know;0.02309840960560686
it.;0.029163909217832594
Meaning;0.029792123512016176
of;0.027119153927480787
life;0.038405067323833905
is;0.02795618727884608
a;0.026655823339552163
personal;0.025534161879928022
view,;0.03355189781896433
and;0.02415519184318433
it;0.023747822140661526
relates;0.026345167399806316
to;0.02511174775352518
yourself,;0.032853269251146344
what;0.02660054166602871
you;0.022856669544060265
believe,;0.02788130445194828
what;0.022213277658188934
you;0.021320153990871685
want;0.021698257071504953
and;0.022417015049318756
to;0.022002983088646094
several;0.022406478745266387
other;0.021509802169967597
factors.;0.021210912923312345
