;ID;x;y;duration;pupil_r;pupil_l;word;word_number;distance
4752;4753;627.8784;489.49248;0.46899;13.3102;9.4571;;;
4753;4754;260.5952;393.216;0.21021;12.7404;10.3451;would;1.0;4.783999999999992
4754;4755;277.056;357.80608;0.30737;13.322;10.7119;would;1.0;40.19391999999999
4755;4756;438.1312;393.02144;0.30713;12.5777;9.7938;bar-headed;3.0;4.978560000000016
4756;4757;550.8095999999999;372.3776;0.53394;12.2186;9.9768;As;5.0;26.622400000000027
4757;4758;491.8528;391.13728;0.82471;13.1961;10.3803;goose.;4.0;11.862720000000024
4758;4759;421.4144;392.16128;0.42041;12.4915;9.166;bar-headed;3.0;5.8387200000000234
4759;4760;514.5216;411.33056;0.35571;11.8588;9.3466;goose.;4.0;0.0
4760;4761;630.272;344.4736;0.3396;12.4551;9.7498;langugae;7.0;53.526400000000024
4761;4762;719.6416;371.8656;0.4043;11.7636;8.5194;model;8.0;26.134400000000028
4762;4763;856.4224;359.23968;0.4209;13.1901;10.8617;exist;12.0;39.76031999999998
4763;4764;958.4256;379.42272;0.25879;12.0451;11.025;servers;14.0;23.577279999999973
4764;4765;1025.5231999999999;365.99808;0.33984;12.5499;10.666;and;15.0;32.001919999999984
4765;4766;290.0224;500.6848;0.27515;14.2292;11.9675;about;17.0;2.3152000000000044
4766;4767;223.2576;511.35488;0.40454;13.4598;10.7205;learn;16.0;0.0
4767;4768;352.20480000000003;516.62848;0.35596;11.923;9.5852;world;19.0;3.7951999999999657
4768;4769;407.9744;495.43168;0.22632;11.9339;10.201;from;20.0;8.572334745120514
4769;4770;459.6608;510.49472;0.27515;10.9224;8.1257;selected;21.0;1.3392000000000053
4770;4771;543.7568;474.3168;0.29126;12.2378;8.4033;information.;22.0;28.6832
4771;4772;629.6831999999999;469.74976;0.24194;11.1876;8.7662;information.;22.0;33.25024000000002
4772;4773;720.5376;460.70784;0.32349;10.8274;7.8606;would;24.0;42.292160000000024
4773;4774;830.9632;456.77568;0.32349;12.6237;9.6708;it;28.0;47.23569999166306
4774;4775;935.5264;482.69312;0.53369;11.5864;9.3915;own;31.0;25.30687999999998
4775;4776;916.9920000000001;437.78048;0.27466;11.4874;9.0069;inside;13.0;19.78048000000001
4776;4777;997.6063999999999;503.63392;0.32349;12.1582;9.1505;servers;14.0;85.63391999999999
