;number;text;x1;y1;x2;y2;fixations;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;y;diff_y;line;distance;pupil;fix_duration_avg;fix_distance
0;0;I;211;451;217;470;[];0.0;0.0;0;;;460.5;;1;412.2475618866004;;;[]
1;1;do;225;450;245;470;[];0.0;0.0;0;;;460.0;0.5;1;384.567323990802;;;[]
2;2;not;254;452;282;470;[2716.0];0.5983;0.5983;1;11.2936;12.9898;461.0;1.0;1;348.0683327759744;12.14;0.5983;[5.566719999999975]
3;3;have;290;450;331;470;[];0.0;0.0;0;;;460.0;1.0;1;299.92085536262135;;;[]
4;4;access;339;455;396;470;[2717.0];0.2913;0.2913;1;11.3403;12.95;462.5;2.5;1;236.59254316534668;12.15;0.2913;[0.0]
5;5;to;404;452;420;470;[];0.0;0.0;0;;;461.0;1.5;1;213.46397045273574;;;[]
6;6;the;428;450;456;470;[];0.0;0.0;0;;;460.0;1.0;1;179.20133783386333;;;[]
7;7;Internet.;464;451;541;470;[2718.0];0.291;0.291;1;11.0687;14.1665;460.5;0.5;1;103.11317802030162;12.62;0.291;[0.0]
8;8;I;550;451;556;470;[];0.0;0.0;0;;;460.5;0.0;1;91.3323572533109;;;[]
9;9;do;564;450;584;470;[];0.0;0.0;0;;;460.0;0.5;1;72.59183067981141;;;[]
10;10;not;593;452;621;470;[2722.0, 2729.0, 2730.0, 2731.0];1.5857;0.4529;4;10.4449;13.4393;461.0;1.0;1;60.125797137721214;11.94;0.3964;[8.812799999999982, 1.7935999999999694, 0.0, 27.14240000000001]
11;11;able;628;450;664;470;[2719.0, 2732.0];0.8243;0.4038;2;10.05;12.5512;460.0;1.0;1;60.08415000186326;11.3;0.4122;[20.13791156663475, 60.08415000186326]
12;12;to;672;452;688;470;[];0.0;0.0;0;;;461.0;1.0;1;76.30620080600528;;;[]
13;13;gather;697;450;755;475;[2720.0, 2721.0, 2723.0];1.3586;0.2588;3;10.6241;12.7465;462.5;1.5;1;90.71789835223476;11.69;0.4529;[29.209356530098383, 14.554239999999993, 0.0]
14;14;latest;762;450;810;470;[2724.0];0.4044;0.4044;1;9.5146;12.7241;460.0;2.5;1;149.69391531203394;11.12;0.4044;[9.075840000000028]
15;15;information;818;450;919;470;[2725.0, 2727.0];0.5011;0.3066;2;8.8994;12.1122;460.0;0.0;1;202.2479099556937;10.51;0.2505;[0.0, 6.323840000000018]
16;16;to;928;452;944;470;[];0.0;0.0;0;;;461.0;1.0;1;309.02353483423616;;;[]
17;17;answer;952;455;1016;470;[2726.0];0.3882;0.3882;1;10.2783;11.7518;462.5;1.5;1;332.59942916584566;11.02;0.3882;[0.0]
18;18;your;1023;455;1063;475;[];0.0;0.0;0;;;465.0;2.5;1;401.9236020457698;;;[]
19;19;question;602;556;677;580;[2728.0];0.2266;0.2266;1;10.3894;13.0851;568.0;103.0;2;25.99807999999996;11.74;0.2266;[21.431040000000053]
