;number;text;x1;y1;x2;y2;fixations;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;y;diff_y;line;distance;pupil;fix_duration_avg;fix_distance
0;0;I;225;399;230;417;[];0.0;0.0;0;;;408.0;;1;225.03052565486664;;;[]
1;1;would;239;398;289;418;[3224];0.3397;0.3397;1;10.9938;12.8167;408.0;0.0;1;173.74002704185813;11.91;0.3397;[0.0]
2;2;choose;298;398;359;418;[3225, 3244];1.0836;0.5336;2;10.796;12.213;408.0;0.0;1;123.2373847357432;11.5;0.5418;[1.8447999999999638, 0.0]
3;3;bar-headed;368;398;469;418;[3223, 3226, 3227, 3245, 3246, 3247, 3248, 3249];3.5902;0.1942;8;10.8221;12.0677;408.0;0.0;1;99.92383999999998;11.44;0.4488;[10.216319999999996, 0.0, 5.97696000000002, 2.664319999999975, 0.0, 7.149440000000027, 0.0, 99.92383999999998]
4;4;goose.;478;403;535;422;[];0.0;0.0;0;;;412.5;4.5;1;114.91669415931524;;;[]
5;5;As;544;399;564;418;[];0.0;0.0;0;;;408.5;4.0;1;151.41119072415222;;;[]
6;6;a;572;403;580;418;[];0.0;0.0;0;;;410.5;2.0;1;175.65159206937352;;;[]
7;7;langugae;590;398;670;422;[3228];0.3884;0.3884;1;8.9349;11.9383;410.0;0.5;1;187.68211901112372;10.44;0.3884;[0.3168000000000575]
8;8;model;678;398;731;418;[];0.0;0.0;0;;;408.0;2.0;1;266.32643165203416;;;[]
9;9;I;740;399;745;417;[3229];0.3074;0.3074;1;9.002;11.2224;408.0;0.0;1;324.94083380902686;10.11;0.3074;[2.965395799821647]
10;10;can;754;403;783;418;[];0.0;0.0;0;;;410.5;2.5;1;339.49124789382364;;;[]
11;11;only;791;398;828;422;[3230];0.372;0.372;1;9.3261;11.6183;410.0;0.5;1;373.4855801721207;10.47;0.372;[1.292160000000024]
12;12;exist;836;399;877;418;[];0.0;0.0;0;;;408.5;1.5;1;417.2597060303159;;;[]
13;13;inside;885;398;936;418;[3231];0.3879;0.3879;1;10.1819;12.1459;408.0;0.5;1;464.7398345273467;11.16;0.3879;[8.040320000000008]
14;14;servers;944;403;1008;418;[3232];0.3881;0.3881;1;10.5733;13.1986;410.5;2.5;1;523.4931321388138;11.89;0.3881;[45.30655999999999]
15;15;and;1016;398;1047;418;[];0.0;0.0;0;;;408.0;2.5;1;593.3448900904984;;;[]
16;16;learn;212;503;255;522;[3233];0.3239;0.3239;1;10.9815;12.4832;512.5;104.5;2;270.21364916766436;11.73;0.3239;[17.081279999999992]
17;17;about;263;503;313;522;[3234];0.2583;0.2583;1;11.2291;12.3908;512.5;0.0;2;236.53410451033395;11.81;0.2583;[14.565759999999955]
18;18;the;321;503;348;522;[];0.0;0.0;0;;;512.5;0.0;2;221.14319025578334;;;[]
19;19;world;356;503;403;522;[3235];0.3721;0.3721;1;9.9995;11.4688;512.5;0.0;2;206.84548483470843;10.73;0.3721;[0.0]
20;20;from;412;503;452;522;[];0.0;0.0;0;;;512.5;0.0;2;204.92383999999998;;;[]
21;21;selected;461;503;533;522;[3236];0.291;0.291;1;9.1138;11.2104;512.5;0.0;2;207.08940339019185;10.16;0.291;[3.984320000000025]
22;22;information.;542;503;649;522;[3237];0.2261;0.2261;1;9.9724;8.7516;512.5;0.0;2;232.9936175016509;9.36;0.2261;[3.5372800000000097]
23;23;I;659;504;664;522;[];0.0;0.0;0;;;513.0;0.5;2;307.1311561475091;;;[]
24;24;would;673;503;723;522;[];0.0;0.0;0;;;512.5;0.5;2;317.0095749287482;;;[]
25;25;like;733;503;762;522;[3238];0.4358;0.4358;1;9.4804;11.1407;512.5;0.0;2;364.8554763142601;10.31;0.4358;[18.391999999999996]
26;26;to;770;504;786;522;[];0.0;0.0;0;;;513.0;0.5;2;396.53218769288526;;;[]
27;27;see;794;508;823;522;[];0.0;0.0;0;;;515.0;2.0;2;419.21706286422267;;;[]
28;28;it;832;504;842;522;[];0.0;0.0;0;;;513.0;2.0;2;450.66806573852733;;;[]
29;29;with;850;503;885;522;[3239];0.3557;0.3557;1;9.4771;11.577;512.5;0.5;2;466.31126106550937;10.53;0.3557;[0.2569599999999923]
30;30;my;895;508;920;527;[];0.0;0.0;0;;;517.5;5.0;2;509.15986349721794;;;[]
31;31;own;929;508;963;522;[3240, 3242];0.5184;0.2756;2;9.8072;11.9886;515.0;2.5;2;540.3174564980347;10.9;0.2592;[9.445119999999974, 9.87584000000004]
32;32;eyes;972;508;1012;527;[3241];0.291;0.291;1;10.4462;11.862;517.5;2.5;2;580.1799791413916;11.15;0.291;[14.544640000000015]
33;33;from;1019;503;1060;522;[];0.0;0.0;0;;;512.5;5.0;2;622.5635609289269;;;[]
34;34;the;566;608;594;627;[];0.0;0.0;0;;;617.5;105.0;3;337.9982417062337;;;[]
35;35;high-up;602;608;670;632;[3243];0.6466;0.6466;1;9.6552;11.8447;620.0;2.5;3;353.90603300382656;10.75;0.6466;[26.69568000000004]
36;36;sky.;678;608;712;632;[];0.0;0.0;0;;;620.0;0.0;3;396.22945498347997;;;[]
