;number;text;x1;y1;x2;y2;fixations;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;y;diff_y;line;distance;pupil;fix_duration_avg;fix_distance
0;0;No,;215;294;242;317;[];0.0;0.0;0;;;305.5;;1;626.5011994463168;;;[]
1;1;I;251;294;257;312;[];0.0;0.0;0;;;303.0;2.5;1;617.4949775566387;;;[]
2;2;am;265;298;291;313;[2548.0, 2549.0];0.6793;0.275;2;11.6296;13.4755;305.5;2.5;1;590.2272887860012;12.55;0.3397;[0.0, 0.0]
3;3;not;300;295;328;313;[];0.0;0.0;0;;;304.0;1.5;1;562.115394227621;;;[]
4;4;an;335;298;355;313;[];0.0;0.0;0;;;305.5;1.5;1;542.2752625997922;;;[]
5;5;FBI;365;294;392;312;[];0.0;0.0;0;;;303.0;2.5;1;516.8691974839221;;;[]
6;6;agent.;400;295;455;318;[2550.0];0.2911;0.2911;1;11.634;13.2553;306.5;3.5;1;471.0524875506695;12.44;0.2911;[26.394560000000013]
7;7;I;465;294;470;312;[];0.0;0.0;0;;;303.0;3.5;1;466.7082421681383;;;[]
8;8;am;478;298;504;313;[];0.0;0.0;0;;;305.5;2.5;1;446.50732180746337;;;[]
9;9;an;513;298;533;313;[];0.0;0.0;0;;;305.5;0.0;1;431.3936443987946;;;[]
10;10;Al;541;294;559;312;[];0.0;0.0;0;;;303.0;2.5;1;419.9816559180575;;;[]
11;11;language;568;293;648;318;[2551.0, 2552.0];0.7765;0.4208;2;11.0262;12.9516;305.5;2.5;1;382.52521750555695;11.99;0.3882;[8.277597307818283, 5.215039999999988]
12;12;model,;657;293;716;317;[];0.0;0.0;0;;;305.0;0.5;1;371.7384576657003;;;[]
13;13;Open;725;294;770;318;[2553.0];0.2914;0.2914;1;9.4042;11.9163;306.0;1.0;1;369.4214400000001;10.66;0.2914;[7.80224000000004]
14;14;Assistant,;779;294;864;317;[];0.0;0.0;0;;;305.5;0.5;1;371.7784513761841;;;[]
15;15;created;873;293;938;313;[2554.0];0.3884;0.3884;1;11.3932;13.5767;303.0;2.5;1;394.9695639257203;12.48;0.3884;[18.598720000000014]
