;number;text;x1;y1;x2;y2;fixations;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;y;diff_y;line;distance;pupil;fix_duration_avg;fix_distance
0;0;Yo,;25;404;64;425;[292.0, 302.0, 312.0, 313.0, 314.0];1.6817;0.291;5;16.9142;16.6205;414.5;;1;441.6075328295494;16.77;0.3363;[73.26757354481995, 20.16759228465312, 47.883519999999976, 33.82085465186236, 38.16575999999998]
1;1;I;87;404;97;422;[291.0];0.2427;0.2427;1;14.1215;14.2043;413.0;1.5;1;411.8998724105187;14.16;0.2427;[56.0076258752824]
2;2;bought;117;403;202;427;[303.0, 310.0, 311.0, 315.0, 316.0, 317.0];1.8928;0.3884;6;17.0901;16.1864;415.0;2.0;1;314.67330756167036;16.64;0.3155;[73.10111999999998, 11.422399999999982, 0.0, 0.0, 8.616640000000018, 20.87392]
3;3;these;222;403;293;422;[293.0, 304.0, 318.0];1.1162;0.3398;3;16.066;15.4336;412.5;2.5;1;241.82305120025592;15.75;0.3721;[29.291200000000003, 94.84352000000001, 0.0]
4;4;eggs;311;407;367;427;[];0.0;0.0;0;;;417.0;4.5;1;186.96592869237324;;;[]
5;5;just;387;403;442;427;[294.0, 309.0];0.4373;0.2429;2;16.8685;15.0728;415.0;2.0;1;154.39138088572687;15.97;0.2186;[0.0, 15.716160000000002]
6;6;a;462;408;473;422;[];0.0;0.0;0;;;415.0;0.0;1;155.08528006165378;;;[]
7;7;few;492;404;534;422;[295.0];0.2427;0.2427;1;14.0994;13.9398;413.0;2.0;1;155.55863489951815;14.02;0.2427;[60.33535999999998]
8;8;minutes;550;403;652;422;[];0.0;0.0;0;;;412.5;0.5;1;170.6263827542552;;;[]
9;9;ago;672;407;713;427;[];0.0;0.0;0;;;417.0;4.5;1;244.7176219478311;;;[]
10;10;and;732;403;773;422;[296.0];0.469;0.469;1;15.7872;14.1842;412.5;4.5;1;297.01161070200874;14.99;0.469;[19.38032673342736]
11;11;when;790;403;847;422;[297.0];0.4207;0.4207;1;15.3909;14.2047;412.5;0.0;1;347.8085256168997;14.8;0.4207;[13.019839999999988]
12;12;I;867;404;877;422;[];0.0;0.0;0;;;413.0;0.5;1;418.1515142765856;;;[]
13;13;got;896;405;937;427;[];0.0;0.0;0;;;416.0;3.0;1;443.5000510617801;;;[]
14;14;home;957;403;1013;422;[298.0];0.3396;0.3396;1;15.9251;15.1198;412.5;3.5;1;502.8490995237056;15.52;0.3396;[9.108799999999974]
15;15;and;1032;403;1073;422;[299.0];0.5501;0.5501;1;16.3525;15.1636;412.5;0.0;1;574.6630811978455;15.76;0.5501;[9.958079999999995]
16;16;opened;1091;403;1178;427;[300.0, 301.0];0.6145;0.3074;2;15.6471;13.274;415.0;2.5;1;630.4692215261595;14.46;0.3073;[5.923519999999996, 30.420422697917942]
17;17;the;1197;403;1238;422;[];0.0;0.0;0;;;412.5;2.5;1;734.8976968883503;;;[]
18;18;package;48;502;149;526;[];0.0;0.0;0;;;514.0;101.5;2;333.54980283580085;;;[]
19;19;I;169;503;178;521;[];0.0;0.0;0;;;512.0;2.0;2;305.7985254572062;;;[]
20;20;saw;199;507;241;521;[];0.0;0.0;0;;;514.0;2.0;2;244.13583876973408;;;[]
21;21;that;258;502;314;521;[];0.0;0.0;0;;;511.5;2.5;2;173.88866947504545;;;[]
22;22;they;333;502;390;526;[305.0];0.5332;0.5332;1;15.3735;15.9394;514.0;2.5;2;102.2478272228882;15.66;0.5332;[2.704109138625847]
23;23;were;406;507;464;521;[];0.0;0.0;0;;;514.0;0.0;2;57.86319531275123;;;[]
24;24;furry!;484;503;565;526;[306.0, 307.0, 319.0];1.1484;0.5984;3;16.6727;16.0205;514.5;0.5;2;51.265026790216304;16.35;0.3828;[15.327359999999999, 4.933760000000007, 7.88288]
25;25;Is;589;503;614;521;[308.0];0.2908;0.2908;1;18.2708;18.3284;512.0;2.5;2;123.75600741702034;18.3;0.2908;[25.580480000000023]
26;26;this;633;502;689;521;[320.0];0.5339;0.5339;1;15.8531;14.8397;511.5;0.5;2;164.20741204891328;15.35;0.5339;[16.30304000000001]
27;27;some;709;507;764;521;[321.0];0.1777;0.1777;1;13.5676;16.3093;514.0;2.5;2;237.0743625358963;14.94;0.1777;[98.45856000000003]
28;28;kind;784;502;839;521;[];0.0;0.0;0;;;511.5;2.5;2;310.45884328168455;;;[]
29;29;of;858;503;884;521;[];0.0;0.0;0;;;512.0;0.5;2;383.4780230623413;;;[]
30;30;sick;904;502;960;521;[322.0];0.5986;0.5986;1;16.0424;14.4028;511.5;0.5;2;429.0377575130207;15.22;0.5986;[10.889599999999973]
31;31;joke?;978;502;1049;526;[323.0];0.356;0.356;1;16.9575;15.8148;514.0;2.5;2;501.96540495516376;16.39;0.356;[13.02976000000001]
32;32;Do;1068;503;1094;521;[324.0];0.5017;0.5017;1;14.6807;12.9701;512.0;2.0;2;592.0224878936624;13.83;0.5017;[5.903999999999996]
33;33;you;1113;507;1154;526;[];0.0;0.0;0;;;516.5;4.5;2;636.4150059291512;;;[]
34;34;not;1173;504;1214;521;[];0.0;0.0;0;;;512.5;4.0;2;696.6227402057742;;;[]
35;35;have;116;601;172;620;[325.0];0.3396;0.3396;1;16.4718;16.5985;610.5;98.0;3;307.5695312800044;16.54;0.3396;[21.57983999999999]
36;36;any;191;606;233;625;[326.0];0.4531;0.4531;1;15.9359;15.7332;615.5;5.0;3;247.33838636936565;15.83;0.4531;[27.16351999999995]
37;37;quality;251;601;353;625;[327.0];0.4045;0.4045;1;17.6092;17.0276;613.0;2.5;3;127.90547983492186;17.32;0.4045;[0.0]
38;38;control;371;601;471;620;[328.0, 329.0, 340.0];1.6338;0.2266;3;16.093;15.8654;610.5;2.5;3;25.199947853152437;15.98;0.5446;[0.030399999999985994, 0.6054400000000442, 25.199947853152437]
39;39;of;491;602;517;620;[330.0];0.4688;0.4688;1;16.4353;15.8684;611.0;0.5;3;27.907978998874174;16.15;0.4688;[6.616319999999973]
40;40;your;536;606;592;625;[331.0, 339.0];0.9702;0.4854;2;16.2322;16.0321;615.5;4.5;3;64.2903956419744;16.13;0.4851;[1.5360000000000582, 0.0]
41;41;products?;611;601;742;625;[332.0, 333.0, 338.0];1.3909;0.6148;3;17.6899;17.2681;613.0;2.5;3;134.53075994656984;17.48;0.4636;[5.794239999999945, 0.0, 30.32928000000004]
42;42;Give;760;601;817;620;[334.0];0.291;0.291;1;18.6778;17.1037;610.5;2.5;3;282.39275162758975;17.89;0.291;[0.0]
43;43;me;835;606;862;620;[];0.0;0.0;0;;;613.0;2.5;3;357.54898373761546;;;[]
44;44;my;880;606;908;625;[335.0];0.9868;0.9868;1;16.2128;16.0732;615.5;2.5;3;402.41712161860306;16.14;0.9868;[0.0]
45;45;money;925;606;998;625;[];0.0;0.0;0;;;615.5;0.0;3;447.3117523291799;;;[]
46;46;back,;1016;601;1083;624;[336.0, 337.0];0.7922;0.3879;2;16.4164;16.4506;612.5;3.0;3;537.9060339611385;16.43;0.3961;[3.0361599999999953, 6.8863999999999805]
47;47;now!;1106;602;1158;620;[];0.0;0.0;0;;;611.0;1.5;3;627.8681894249792;;;[]
