;number;text;x1;y1;x2;y2;fixations;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;y;diff_y;line;distance;pupil;fix_duration_avg;fix_distance
0;0;Yes,;25;256;79;277;[743];0.3882;0.3882;1;17.5664;16.6537;266.5;;1;780.1288268521809;17.11;0.3882;[29.51084727659306]
1;1;there;102;255;173;274;[735, 744];0.5662;0.3076;2;18.9822;19.1358;264.5;2.0;1;712.3796960089192;19.06;0.2831;[0.3209600000000137, 78.93184000000002]
2;2;are;192;260;233;274;[736, 745];0.4204;0.0972;2;19.034;19.2306;267.0;2.5;1;671.0223120625424;19.13;0.2102;[17.839999999999975, 2.0396799999999757]
3;3;some;252;260;308;274;[];0.0;0.0;0;;;267.0;0.0;1;623.6013015427085;;;[]
4;4;errors;326;260;412;274;[];0.0;0.0;0;;;267.0;0.0;1;567.7709433264087;;;[]
5;5;in;432;255;457;274;[746];0.3882;0.3882;1;24.5852;25.8674;264.5;2.5;1;547.9857918648621;25.23;0.3882;[70.63744000000003]
6;6;the;477;255;518;274;[738];0.3391;0.3391;1;18.2864;17.8772;264.5;0.0;1;526.1463439821282;18.08;0.3391;[34.73599999999999]
7;7;code.;537;255;604;274;[];0.0;0.0;0;;;264.5;0.0;1;506.358966036704;;;[]
8;8;Firstly,;627;255;739;279;[739, 747];0.3235;0.2588;2;21.013;21.5645;267.0;2.5;1;495.65599999999995;21.29;0.1617;[1.0230399999999804, 16.639040000000023]
9;9;the;762;255;803;274;[];0.0;0.0;0;;;264.5;2.5;1;507.36196554901505;;;[]
10;10;parameter;821;256;953;279;[740, 748];0.6467;0.3398;2;18.3807;17.8562;267.5;3.0;1;515.3807145070137;18.12;0.3234;[0.0, 53.349440000000016]
11;11;'name';976;256;1053;274;[741, 749];0.5989;0.3237;2;18.0084;16.4478;265.0;2.5;1;581.7226975851638;17.23;0.2994;[28.149719812630465, 79.86367999999999]
12;12;is;1077;255;1102;274;[742, 750];0.501;0.2588;2;18.6418;17.6516;264.5;0.5;1;639.0917399605161;18.15;0.2505;[0.0, 86.91904]
13;13;declared;1121;255;1238;274;[];0.0;0.0;0;;;264.5;0.0;1;667.3300539356518;;;[]
14;14;twice.;32;354;114;373;[764];0.2427;0.2427;1;20.1354;22.9924;363.5;99.0;2;693.8568054618762;21.56;0.2427;[18.536639999999977]
15;15;This;135;354;192;373;[];0.0;0.0;0;;;363.5;0.0;2;631.8696163654017;;;[]
16;16;can;212;359;252;373;[765];0.5666;0.5666;1;18.8447;18.7026;366.0;2.5;2;586.7924028868813;18.77;0.5666;[79.17791999999997]
17;17;cause;272;359;343;373;[];0.0;0.0;0;;;366.0;0.0;2;524.1659348772677;;;[]
18;18;confusion;362;354;492;373;[];0.0;0.0;0;;;363.5;2.5;2;443.38445178621225;;;[]
19;19;in;512;354;537;373;[];0.0;0.0;0;;;363.5;0.0;2;426.27966886277835;;;[]
20;20;the;557;354;598;373;[];0.0;0.0;0;;;363.5;0.0;2;409.89743020145903;;;[]
21;21;code;617;354;673;373;[];0.0;0.0;0;;;363.5;0.0;2;401.7132600322772;;;[]
22;22;and;692;354;733;373;[];0.0;0.0;0;;;363.5;0.0;2;401.84177493854463;;;[]
23;23;should;752;354;838;373;[];0.0;0.0;0;;;363.5;0.0;2;408.09670923172115;;;[]
24;24;be;857;354;883;373;[];0.0;0.0;0;;;363.5;0.0;2;439.0143734386836;;;[]
25;25;avoided.;902;354;1014;373;[751];0.1291;0.1291;1;16.2431;17.5941;363.5;0.0;2;459.0296331237886;16.92;0.1291;[0.0]
26;26;Secondly,;1036;354;1164;378;[];0.0;0.0;0;;;366.0;2.5;2;533.1294035089041;;;[]
27;27;the;1187;354;1228;373;[];0.0;0.0;0;;;363.5;2.5;2;646.9909088122954;;;[]
28;28;""".replace()'";21;453;188;477;[752];0.3716;0.3716;1;16.3253;16.4509;465.0;101.5;3;574.8469564029717;16.39;0.3716;[28.828480000000013]
29;29;method;210;453;298;472;[753, 763];0.8733;0.3557;2;17.9806;17.1394;462.5;2.5;3;487.1944737840937;17.56;0.4366;[11.676159999999982, 20.554239999999993]
30;30;should;317;453;403;472;[754, 762];0.5498;0.3237;2;17.6143;16.6044;462.5;0.0;3;410.1330897230312;17.11;0.2749;[0.0, 13.109759999999994]
31;31;be;422;453;448;472;[];0.0;0.0;0;;;462.5;0.0;3;381.21350354592636;;;[]
32;32;assigned;467;453;583;477;[734, 755];0.3396;0.0808;2;16.0337;15.4156;465.0;2.5;3;312.99509147231043;15.72;0.1698;[34.696000000000026, 14.929599999999994]
33;33;to;602;454;628;472;[];0.0;0.0;0;;;463.0;2.0;3;307.05385730480566;;;[]
34;34;the;647;453;688;472;[756];0.4692;0.4692;1;17.7023;16.9394;462.5;0.5;3;302.65599999999995;17.32;0.4692;[47.67999999999995]
35;35;'name';711;454;788;472;[757];0.3396;0.3396;1;17.8926;16.8533;463.0;0.5;3;304.261717746022;17.37;0.3396;[22.899200000000008]
36;36;variable;811;453;928;472;[758, 761];0.5984;0.4045;2;17.6778;16.3341;462.5;0.5;3;329.8768147138564;17.01;0.2992;[13.294080000000008, 6.791679999999985]
37;37;to;947;454;973;472;[];0.0;0.0;0;;;463.0;0.5;3;403.73989162053323;;;[]
38;38;store;992;454;1063;472;[759, 760];0.7436;0.3074;2;18.4676;17.2941;463.0;0.0;3;434.83385802598207;17.88;0.3718;[2.982400000000098, 28.62335999999999]
39;39;the;1082;453;1123;472;[];0.0;0.0;0;;;462.5;0.5;3;503.3683065964323;;;[]
40;40;result.;1144;453;1239;472;[];0.0;0.0;0;;;462.5;0.0;3;554.1648080542104;;;[]
41;41;So;34;553;60;571;[];0.0;0.0;0;;;562.0;99.5;4;652.3848478358154;;;[]
42;42;the;79;552;120;571;[];0.0;0.0;0;;;561.5;0.5;4;595.6778505918783;;;[]
43;43;code;139;552;195;571;[766, 767];0.728;0.2266;2;17.7097;17.6716;561.5;0.0;4;525.8229185626659;17.69;0.364;[29.473280000000045, 41.38271999999995]
44;44;should;215;552;300;571;[768];0.2913;0.2913;1;16.2345;16.2752;561.5;0.0;4;430.9413390309173;16.25;0.2913;[14.66461148228614]
45;45;look;319;552;375;571;[];0.0;0.0;0;;;561.5;0.0;4;366.56251538552056;;;[]
46;46;like;394;552;450;571;[769];0.2913;0.2913;1;16.8174;17.3749;561.5;0.0;4;307.0435110627808;17.1;0.2913;[43.184960000000046]
47;47;this:;469;552;536;571;[];0.0;0.0;0;;;561.5;0.0;4;249.29730220313255;;;[]
48;48;~°*java;562;552;660;576;[770];0.2429;0.2429;1;16.8617;17.7698;564.0;2.5;4;199.6385475947969;17.32;0.2429;[21.703097071671568]
49;49;public;679;552;765;576;[771, 773, 782, 791, 814];1.7471;0.356;5;16.586;16.7818;564.0;0.0;4;198.65599999999995;16.68;0.3494;[45.39391999999998, 28.03711999999996, 27.659243197282244, 13.222399999999993, 0.0]
50;50;int;785;552;825;571;[772, 774, 783];1.7312;0.5664;3;15.7299;16.1497;561.5;2.5;4;229.2302547347535;15.94;0.5771;[42.59104000000002, 57.023484214053475, 47.26048000000003]
51;51;test(String;844;552;1006;576;[775, 776, 778, 779, 784, 792, 793];2.1196;0.3398;7;16.3209;16.6185;564.0;2.5;4;257.7433345127667;16.47;0.3028;[35.829759999999965, 44.20608000000004, 23.787519999999972, 14.591999999999985, 20.75648000000001, 0.010239999999953397, 0.0]
52;52;name);1024;552;1093;576;[777];0.3235;0.3235;1;17.3562;18.177;564.0;0.0;4;397.42919178862536;17.77;0.3235;[41.49248]
53;53;{;1116;552;1123;576;[];0.0;0.0;0;;;564.0;0.0;4;479.32243937224547;;;[]
54;54;String;1144;552;1231;576;[];0.0;0.0;0;;;564.0;0.0;4;504.9378045717709;;;[]
55;55;message;55;654;158;675;[785];0.1125;0.1125;1;15.5709;16.9589;664.5;100.5;5;531.2138846884181;16.26;0.1125;[24.229760000000056]
56;56;=;176;658;188;666;[];0.0;0.0;0;;;662.0;2.5;5;503.6427854002875;;;[]
57;57;"""Hello";208;651;293;670;[];0.0;0.0;0;;;660.5;1.5;5;400.6912817690947;;;[]
58;58;$NAME$;311;651;398;671;[786];0.0808;0.0808;1;12.9746;14.2377;661.0;0.5;5;300.24304702317426;13.61;0.0808;[59.865279999999984]
59;59;how;417;651;459;670;[787];0.3237;0.3237;1;14.211;6.2583;660.5;0.5;5;244.33122290399157;10.23;0.3237;[51.437760000000026]
60;60;are;477;656;518;670;[788];0.4207;0.4207;1;15.9966;14.6797;663.0;2.5;5;192.68218206611635;15.34;0.4207;[50.71360000000004]
61;61;you;536;656;577;675;[];0.0;0.0;0;;;665.5;2.5;5;143.1626350894674;;;[]
62;62;"doing?"";";596;651;709;675;[789, 810, 815];0.6631;0.2266;3;16.3285;16.347;663.0;2.5;5;99.65599999999995;16.34;0.221;[22.089920000000006, 9.627839999999992, 0.0]
63;63;name;732;656;788;670;[790, 794, 798, 801, 807, 808, 813];2.9116;0.4851;7;16.9184;17.1047;663.0;0.0;5;116.95963442897718;17.01;0.4159;[17.29024000000004, 11.632390490281846, 22.510719999999992, 14.423040000000015, 15.692800000000034, 88.16469183943421, 25.75872000000004]
