text;attention
Stable;0.9973007513471099
diffusion;6.60214908971489e-05
is;4.177700872456837e-05
an;3.799079331577804e-05
open-source;8.128389374763256e-05
AI;4.5705238305706084e-05
model;5.607710046139639e-05
that;4.3661533872160456e-05
accepts;6.577046755481221e-05
text;4.225729188284439e-05
prompts;6.272986661155268e-05
to;3.9825649530770036e-05
produce;4.381347899403619e-05
images.;8.391202264617737e-05
The;3.997477439024913e-05
resulting;5.422439195649623e-05
images;4.194304048785657e-05
are;3.717772944805211e-05
often;4.423266047734781e-05
hard;4.147739083431703e-05
to;4.0690612625914514e-05
distinguish;4.7671952943382554e-05
from;4.142856185397386e-05
real;3.7444579022610304e-05
pictures,;4.5141582306764494e-05
although;3.7690215200470033e-05
some;3.717833164151498e-05
are;3.64732798873611e-05
very;3.4812713656350484e-05
obviously;4.348375653498942e-05
made;3.7275435987027315e-05
by;3.532810730311134e-05
Al.;4.685896236545521e-05
As;3.5757508413772525e-05
of;3.6518054313684835e-05
Janurary;4.99425327187908e-05
29,;6.938379952500234e-05
2023,;6.113284475555741e-05
Some;3.638003512698253e-05
other;3.6905248958087056e-05
image;3.9839508368799486e-05
generation;3.6542527463560144e-05
models;4.041364058779803e-05
are;3.5386517916235814e-05
DALLE-2;6.628431108187148e-05
and;3.657470023998377e-05
MidJourney,;7.469838024088647e-05
however;3.712804693752027e-05
these;3.6916168354571105e-05
are;3.450012363444596e-05
closed;3.619677192103041e-05
sourced;4.192324391096195e-05
and;3.6485800881979205e-05
require;4.146588412955505e-05
you;3.6714692715327056e-05
to;3.4967135517948005e-05
pay;3.756011001370765e-05
in;3.496025701977374e-05
order;3.9962832384037356e-05
to;3.545359942936544e-05
access;3.4760949559184835e-05
them.;3.315951130194551e-05
