number;fix_duration;first_fix_duration;fix_number;fix_duration_n;first_fix_duration_n;fix_number_n;text
0;0.0;0.0;0.0;0.0;0.0;0.0;Yes
1;0.5983;0.5983;1.0;0.10753635170839551;0.16084198075165332;0.06666666666666667;Sir,
2;0.0;0.0;0.0;0.0;0.0;0.0;here
3;0.5824;0.2264;2.0;0.10467854125851503;0.060863487284262587;0.13333333333333333;are
4;0.4373;0.1946;2.0;0.07859877419702717;0.052314640572073766;0.13333333333333333;few
5;0.0;0.0;0.0;0.0;0.0;0.0;examples:
6;0.5821;0.5821;1.0;0.10462462030663047;0.15648690789827407;0.06666666666666667;Beans,
7;0.3074;0.3074;1.0;0.055251002031022525;0.08263885155115866;0.06666666666666667;oatmeal,
8;0.6145;0.2262;2.0;0.11044808311016052;0.06080972095273939;0.13333333333333333;100%
9;0.0;0.0;0.0;0.0;0.0;0.0;whole-wheat
10;0.3074;0.3074;1.0;0.055251002031022525;0.08263885155115866;0.06666666666666667;bread,
11;0.3234;0.3234;1.0;0.05812678613153118;0.08694015807301468;0.06666666666666667;barley,
12;0.0;0.0;0.0;0.0;0.0;0.0;potatoes,
13;0.0;0.0;0.0;0.0;0.0;0.0;sweet
14;0.6627;0.4203;2.0;0.11911138271294282;0.11298994569600515;0.13333333333333333;potatoes,
15;0.0;0.0;0.0;0.0;0.0;0.0;and
16;0.0;0.0;0.0;0.0;0.0;0.0;many
17;0.0;0.0;0.0;0.0;0.0;0.0;other
18;1.1482;0.5337;2.0;0.20637345651275232;0.14347545566965964;0.13333333333333333;plant
19;0.0;0.0;0.0;0.0;0.0;0.0;foods.
