text;attention
Sure,;3.955498909563418e-05
here;1.776623223850616e-06
are;1.6002301240109722e-06
5;1.9253029157605933e-06
tips;2.031796011644058e-06
for;1.6954356905201095e-06
going;1.5094820434487327e-06
on;1.5078446744076126e-06
holiday:;3.0647689552920193e-06
1.;0.21521385551782862
Research;1.8603449852290729e-06
the;1.4034574344163988e-06
place;1.5587751186094283e-06
you;1.481759827087879e-06
are;1.398568987509911e-06
going;1.3524039505985417e-06
to,;3.907754635042794e-06
in;1.6028249713208302e-06
order;1.3789233254389203e-06
to;1.4871775709963796e-06
get;1.2942408846647793e-06
an;1.1873447799923348e-06
idea;1.385129833515884e-06
of;1.4252344647713135e-06
what's;2.0811461687949193e-06
available;1.6496123184928157e-06
2.;0.1991748589835314
Plan/book;3.260001136785397e-06
activities;1.8999890116706621e-06
in;1.473957825312887e-06
advance;1.4445756769338313e-06
to;1.4983849786959609e-06
avoid;1.6268151321301374e-06
missing;1.5003023208789979e-06
out;1.3394288444047084e-06
3.;0.19189801611008217
Make;1.6627136069306637e-06
sure;1.4947489591979977e-06
travel;1.877127527504478e-06
is;1.6999241553808483e-06
appropriately;1.5076518159661548e-06
organised;2.0562483776385675e-06
(car;3.821271500376444e-06
fueled,;2.858320328218831e-06
passports;1.91871922831828e-06
ready;1.6636735716038583e-06
etc.);2.4225523364902116e-06
4.;0.19688443854621868
Decide;1.931964812380393e-06
how;1.4571418781865032e-06
you;1.6722156816280384e-06
want;1.4526304226576143e-06
to;1.3619317510310714e-06
handle;1.6024215743540475e-06
meals,;3.120043928716963e-06
will;1.4204305526744583e-06
you;1.5283330510623763e-06
be;1.4575302471207508e-06
eating;1.4577938514425566e-06
out;1.6448920824908552e-06
or;1.5179947839454386e-06
will;1.325442193590979e-06
you;1.6043525999708013e-06
be;1.4203794163828016e-06
purchasing;1.414777285641526e-06
and;1.9372596998112315e-06
making;1.689480242047593e-06
your;1.295170653829935e-06
own;1.7403132466134607e-06
food?;3.063261713682589e-06
5.;0.19662112666060783
Check;1.8222142313209511e-06
for;1.6715419362060258e-06
environmental;2.0674498091064556e-06
conditions;1.8969789971403296e-06
closer;1.5725431247434357e-06
to;1.3158074941409395e-06
the;1.3568132915814776e-06
date;1.532562318637802e-06
in;1.4573966386142167e-06
case;1.491641833101197e-06
there;1.4667747672206984e-06
is;1.5577142590396224e-06
anything;1.8019535381060393e-06
that;1.4257730683315627e-06
may;1.4836008472437501e-06
get;1.5389317743062992e-06
in;1.6294015653404364e-06
the;1.9128404824545563e-05
way;1.672908295006073e-06
of;1.3843365336841264e-06
your;1.310836499021802e-06
plans.;1.8552560901123094e-06
