text;attention
There;0.03050261365307145
are;4.569033136561552e-05
a;2.1569636506715586e-05
few;1.667229979666347e-05
issues;2.6466992397518587e-05
with;2.139115932417624e-05
your;2.6674925378240607e-05
Java;0.00038198217382578976
code:;0.005300085574278684
1.;0.9588872192147042
The;5.1582336558132466e-05
method;5.7448598810429034e-05
return;4.75733130736563e-05
type;3.6356083401665296e-05
should;4.73778275583772e-05
be;2.879531937530565e-05
String;0.00017478772568247774
instead;6.953138990149623e-05
of;3.373481996659933e-05
int,;0.0004449101299440989
as;2.6774374023639722e-05
you;2.8186947365582705e-05
are;1.7818822301550102e-05
returning;2.3737515499247188e-05
a;1.5156179490103568e-05
string.;0.00018313906418798386
2.;0.0012461743959108341
You;5.1973102234448716e-05
cannot;2.316559990991176e-05
declare;2.615589547134225e-05
a;1.5377153163995178e-05
variable;2.2567308541968903e-05
name;2.2424707858937665e-05
inside;2.5272966447499714e-05
the;1.7747203685096978e-05
method;2.6768351861004497e-05
since;2.8997551378978706e-05
it;1.7323654579727234e-05
is;1.5069506971588283e-05
already;1.6852560051031423e-05
a;1.6890520260229848e-05
method;2.2454057766946668e-05
parameter.;9.816004708929908e-05
I;3.909494845066366e-05
changed;2.6735998366425956e-05
the;1.694025245336704e-05
variable;1.847297860534422e-05
name;1.8770963233669162e-05
to;1.8750903150490408e-05
template;3.2099598088146194e-05
for;2.0994048112480192e-05
the;1.4724555378797339e-05
string;1.908757844034066e-05
template.;7.658281444859833e-05
3.;0.00021545313556211885
Add;1.950887695652353e-05
a;1.3640505952843224e-05
semicolon;0.00011694101069066507
";";1.926616539968251e-05
at;1.562104074695026e-05
the;1.3339854559626698e-05
end;1.63335881315637e-05
of;1.3413665997756484e-05
the;1.310570065252345e-05
replace();4.191715511255951e-05
method;1.746888380634762e-05
call.;3.881506558444627e-05
4.;8.20935633434707e-05
Assign;3.9368795233402606e-05
the;1.2015268416673126e-05
result;1.41800687361251e-05
of;1.2472267937114651e-05
the;1.1391640481520274e-05
replace();2.1371663073674485e-05
method;1.2886718224835422e-05
to;1.2493518413109724e-05
a;1.1647871668072319e-05
new;1.250354608899712e-05
variable;1.3492491201864586e-05
called;1.3572962749015572e-05
result;1.6233652736119714e-05
and;1.3275789256413616e-05
return;1.3425508868387628e-05
it.;2.736397254357822e-05
Here's;6.700441113378945e-05
the;1.169426519366092e-05
corrected;1.3876815238669122e-05
version:;2.6525507001409003e-05
"""""""";1.7047037101398574e-05
public;1.683888443736792e-05
String;1.5239211603659084e-05
test(String;3.5464283057049856e-05
name);2.0704307983824947e-05
{;1.4740930051754469e-05
String;1.3343818012893419e-05
template;1.3398578812229782e-05
=;1.2247253450071695e-05
"""Hello";1.955397081286469e-05
$NAME$;2.7000366649207132e-05
how;1.2638470279276458e-05
are;1.1617892628008292e-05
you;1.1761472725805154e-05
"doing?"";";2.1089706235345833e-05
String;1.163556430361894e-05
result;1.1987216414024961e-05
=;1.1289415676475738e-05
template.;1.4504563030041669e-05
"replace(""$NAME$"",";3.186377371697526e-05
"name);";1.3858723808689463e-05
return;1.0479849344534522e-05
"result;";1.3408007212435487e-05
};1.0984768235223893e-05
"""""""";1.1173402871846927e-05
Now;1.0582022792076235e-05
the;9.835960284398611e-06
code;9.902148157808702e-06
should;9.776733204381555e-06
work;9.847985629294296e-06
as;9.499074260768853e-06
expected.;1.00640308227038e-05
