text;attention
Intermittent;0.0211931183080645
fasting;0.019227737260536438
is;0.01840401641860144
to;0.018529825094381943
follow;0.017421234058358107
a;0.016002548504261967
schedule;0.016892970756823215
that;0.016996000260554322
cycle;0.017871718264271058
between;0.01784969900194391
fasting;0.016569848949136
and;0.016934113605432198
non-fasting,;0.018691394590960163
for;0.016123457527394754
example,;0.018554509578895328
not;0.016064846403795737
eating;0.01698279104198908
for;0.01597516864600638
a;0.015196787768731384
period;0.015466509421790196
of;0.015263712193983075
time;0.01555081498719866
each;0.016161936037856314
day;0.016182010128856117
or;0.016036222832207236
week.;0.0171178513768759
Some;0.016711130755222004
popular;0.016323010574212298
methods;0.016811977470209308
are;0.016821119602687444
alternate-day;0.018798439160980084
fasting;0.016872312003688734
(eat;0.02293482601576763
normally;0.018372578508889428
one;0.01705827347580789
day;0.016561939717841166
and;0.016315489026134705
completely;0.01653011760827314
fast;0.015704766504247524
or;0.015478995620389577
reduce;0.016297468496666294
calorie;0.01563141918076918
intake;0.015106214349453759
the;0.016324615131717516
next;0.015290971412042614
day);0.01633292059539561
and;0.01577556537679855
daily;0.01543198607922651
time-restricted;0.016906215132907434
fasting;0.015295013891711473
(eat;0.016602449145042174
normally;0.01563616123115015
but;0.01609148015471943
only;0.01565471494375826
within;0.0160530964272313
a;0.01526529035995964
several-hour-long;0.016837570338859933
window;0.01505600461441197
each;0.01503516111073377
day).;0.014819862964188201
