;number;text;x1;y1;x2;y2;y;diff_y;line;fixations;fix_distance;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;distance;pupil;fix_duration_avg
0;0;You;225;294;256;313;303.5;;1;[];[];0.0;0.0;0;;;508.709893292252;;
1;1;deserve;265;293;334;313;303.0;0.5;1;[3299, 3315, 3319];[12.526400000000024, 11.55680000000001, 36.60383999999999];1.325;0.3707;3;13.933;15.2988;450.42767447550824;14.62;0.4417
2;2;a;342;298;351;313;305.5;2.5;1;[];[];0.0;0.0;0;;;438.53917901758155;;
3;3;great;359;295;405;318;306.5;1.0;1;[3298, 3320];[21.79680000000002, 25.255040000000008];0.5178;0.2266;2;14.958;16.3383;399.28503544888133;15.65;0.2589
4;4;vacation,;413;294;493;317;305.5;1.0;1;[3300];[63.02363656945225];0.3716;0.3716;1;16.2843;16.5872;352.26615530506814;16.44;0.3716
5;5;friend!;501;293;558;313;303.0;2.5;1;[3301, 3321];[82.53728000000001, 27.520960000000002];0.7925;0.3396;2;16.1229;16.9075;331.6592304360221;16.52;0.3962
6;6;To;566;294;587;313;303.5;0.5;1;[];[];0.0;0.0;0;;;324.51388927658303;;
7;7;help;596;293;632;318;305.5;2.0;1;[3302, 3303, 3314, 3316, 3322];[88.09958944173123, 98.81888000000001, 77.61184, 65.85632000000001, 0.0];2.3298;0.5662;5;15.0152;15.5443;313.38836789742913;15.28;0.466
8;8;you;640;298;671;318;308.0;2.5;1;[];[];0.0;0.0;0;;;312.66112;;
9;9;in;680;294;694;312;303.0;5.0;1;[];[];0.0;0.0;0;;;319.7745971358801;;
10;10;the;702;293;730;313;303.0;0.0;1;[3304, 3323];[84.74912, 0.0];1.067;0.5981;2;14.8071;15.5206;321.36679407402124;15.16;0.5335
11;11;best;738;293;775;313;303.0;0.0;1;[];[];0.0;0.0;0;;;328.749614651355;;
12;12;possible;783;293;854;318;305.5;2.5;1;[3306, 3310, 3311, 3324];[59.68688009157121, 82.56800000000001, 74.52960000000002, 0.23840000000001282];1.8121;0.3396;4;15.7445;15.4934;338.48089153364975;15.62;0.453
13;13;way;862;298;896;318;308.0;2.5;1;[];[];0.0;0.0;0;;;375.89489639181636;;
14;14;for;904;293;928;313;303.0;5.0;1;[3307];[66.34784000000002];0.7766;0.7766;1;14.7183;14.7052;404.6482743487415;14.71;0.7766
15;15;this;935;293;966;313;303.0;0.0;1;[3312, 3313, 3318, 3325];[65.71296000000001, 44.731887537442496, 58.79072000000002, 14.987199999999973];1.5689;0.5338;4;14.781;13.9327;424.5495197658506;14.36;0.3922
16;16;precious;975;294;1048;318;306.0;3.0;1;[3326, 3327];[13.663364590378182, 45.212800000000016];0.9056;0.5338;2;14.7665;14.2203;448.5796200602679;14.49;0.4528
17;17;time,;208;399;253;422;410.5;104.5;2;[3328];[23.439999999999998];0.5821;0.5821;1;13.1813;15.5698;451.4528291786579;14.38;0.5821
18;18;I;265;399;268;417;408.0;2.5;2;[3317];[28.230079999999987];0.3881;0.3881;1;12.7597;13.4705;440.6088289780567;13.12;0.3881
