;number;text;x1;y1;x2;y2;y;diff_y;line;fixations;fix_distance;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;distance;pupil;fix_duration_avg
0;0;To;221;347;242;365;356.0;;1;[];[];0.0;0.0;0;;;376.7996592998545;;
1;1;use;251;351;280;365;358.0;2.0;1;[];[];0.0;0.0;0;;;353.60748302105605;;
2;2;ChatGPT;288;346;365;365;355.5;2.5;1;[];[];0.0;0.0;0;;;312.41278470716657;;
3;3;you;372;351;403;370;360.5;5.0;1;[];[];0.0;0.0;0;;;295.2049417751783;;
4;4;can;412;351;441;365;358.0;2.5;1;[];[];0.0;0.0;0;;;292.0723979572298;;
5;5;follow;449;346;501;365;355.5;2.5;1;[];[];0.0;0.0;0;;;288.90592000000004;;
6;6;these;508;346;556;365;355.5;0.0;1;[];[];0.0;0.0;0;;;289.9100978725757;;
7;7;steps:;564;347;616;370;358.5;3.0;1;[];[];0.0;0.0;0;;;294.99151046849875;;
8;8;1.;628;347;641;365;356.0;2.5;1;[];[];0.0;0.0;0;;;322.85287182939294;;
9;9;Go;651;346;674;365;355.5;0.5;1;[];[];0.0;0.0;0;;;333.7543732275076;;
10;10;to;682;347;698;365;356.0;0.5;1;[];[];0.0;0.0;0;;;350.30519158083627;;
11;11;the;706;346;734;365;355.5;0.5;1;[];[];0.0;0.0;0;;;364.4159020247146;;
12;12;website;741;346;809;365;355.5;0.0;1;[];[];0.0;0.0;0;;;386.7448327366332;;
13;13;for;816;346;841;365;355.5;0.0;1;[];[];0.0;0.0;0;;;440.18505841121686;;
14;14;ChatGPT.;848;346;929;365;355.5;0.0;1;[];[];0.0;0.0;0;;;464.8030215569671;;
15;15;2.;939;346;953;365;355.5;0.0;1;[];[];0.0;0.0;0;;;539.064606933609;;
16;16;Click;963;346;1004;365;355.5;0.0;1;[];[];0.0;0.0;0;;;559.4746400405352;;
17;17;Sign;1012;346;1050;370;358.0;2.5;1;[];[];0.0;0.0;0;;;599.5844194510781;;
18;18;Up.;214;451;242;475;463.0;105.0;2;[];[];0.0;0.0;0;;;300.86322614850496;;
19;19;3.;252;451;266;470;460.5;2.5;2;[];[];0.0;0.0;0;;;285.1279755627049;;
20;20;Enter;277;451;323;470;460.5;0.0;2;[];[];0.0;0.0;0;;;244.35090678875417;;
21;21;your;330;455;370;475;465.0;4.5;2;[];[];0.0;0.0;0;;;212.0814316447492;;
22;22;Email;378;450;424;470;460.0;5.0;2;[];[];0.0;0.0;0;;;193.4123658106855;;
23;23;Address.;432;450;509;470;460.0;0.0;2;[];[];0.0;0.0;0;;;183.90592000000004;;
24;24;4.;518;451;533;470;460.5;0.5;2;[3975];[1.248959999999954];0.3235;0.3235;1;15.6923;16.7013;187.04223493234466;16.2;0.3235
25;25;Confirm;543;450;611;470;460.0;0.5;2;[];[];0.0;0.0;0;;;193.1715239068285;;
26;26;your;620;455;660;475;465.0;5.0;2;[];[];0.0;0.0;0;;;224.79531500564332;;
27;27;account;667;452;736;470;461.0;4.0;2;[3976];[2.4224000000000387];0.259;0.259;1;15.1671;15.4647;259.5192094017058;15.32;0.259
28;28;by;744;450;764;475;462.5;1.5;2;[];[];0.0;0.0;0;;;315.69592339541924;;
29;29;clicking;772;450;836;475;462.5;0.0;2;[3977];[2.4812799999999697];0.4854;0.4854;1;14.4149;14.5297;339.13715344751955;14.47;0.4854
30;30;the;845;450;873;470;460.0;2.5;2;[3978];[0.0];0.5823;0.5823;1;14.8734;14.6004;405.24184488831656;14.74;0.5823
31;31;prompt;881;452;946;475;463.5;3.5;2;[3979, 3980];[0.0, 24.772724148950577];0.7439;0.4368;2;14.2378;14.4349;435.5487656376567;14.34;0.372
32;32;in;954;451;967;470;460.5;3.0;2;[];[];0.0;0.0;0;;;504.8006252457364;;
33;33;the;975;450;1003;470;460.0;0.5;2;[];[];0.0;0.0;0;;;524.4132348143842;;
34;34;email;1011;450;1057;470;460.0;0.0;2;[];[];0.0;0.0;0;;;558.2697147871147;;
