;number;text;x1;y1;x2;y2;y;diff_y;line;fixations;fix_distance;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;distance;pupil;fix_duration_avg
0;0;Right;215;188;260;213;200.5;;1;[];[];0.0;0.0;0;;;769.9644642605268;;
1;1;now;269;193;303;208;200.5;0.0;1;[];[];0.0;0.0;0;;;749.5690256567436;;
2;2;it;312;189;322;208;198.5;2.0;1;[3619.0];[48.37887999999998];0.2264;0.2264;1;12.4115;13.2544;739.3106980316192;12.83;0.2264
3;3;might;330;188;381;213;200.5;2.0;1;[];[];0.0;0.0;0;;;705.3465334316176;;
4;4;look;389;188;425;208;198.0;2.5;1;[];[];0.0;0.0;0;;;690.1799158364433;;
5;5;like;433;188;462;208;198.0;0.0;1;[];[];0.0;0.0;0;;;675.4993325118834;;
6;6;China,;470;188;525;212;200.0;2.0;1;[3622.0];[3.619199999999978];0.3884;0.3884;1;16.3397;16.9752;650.7422194878707;16.66;0.3884
7;7;Taiwan;533;189;595;208;198.5;1.5;1;[3623.0];[4.144847159739476];0.3882;0.3882;1;15.7645;16.2353;637.8412312041296;16.0;0.3882
8;8;and;604;188;634;208;198.0;0.5;1;[];[];0.0;0.0;0;;;631.7014644782771;;
9;9;the;643;188;671;208;198.0;0.0;1;[3628.0];[4.32511999999997];0.6146;0.6146;1;16.1229;16.1167;628.0635097058258;16.12;0.6146
10;10;US;679;189;702;208;198.5;0.5;1;[3624.0];[0.0];0.3721;0.3721;1;16.4476;16.7367;626.6833237162131;16.59;0.3721
11;11;is;711;189;723;208;198.5;0.0;1;[3627.0];[2.312000000000012];0.2752;0.2752;1;15.447;14.8046;626.56;15.13;0.2752
12;12;making;732;188;795;213;200.5;2.0;1;[3625.0, 3629.0];[0.0, 14.667519999999968];0.9054;0.3716;2;15.327;15.3968;621.8082246352166;15.36;0.4527
13;13;ready;805;188;854;213;200.5;0.0;1;[3626.0];[0.0];0.6794;0.6794;1;15.6023;15.2668;628.1237109232543;15.43;0.6794
14;14;to;861;190;878;208;199.0;1.5;1;[3630.0];[1.3775999999999158];0.372;0.372;1;15.6971;14.322;643.4746399229731;15.01;0.372
15;15;get;886;190;914;213;201.5;2.5;1;[];[];0.0;0.0;0;;;644.8041657929948;;
16;16;in;922;189;935;208;198.5;3.0;1;[3632.0];[5.534720000000021];0.0483;0.0483;1;14.4765;13.7795;660.046898503432;14.13;0.0483
17;17;some;944;193;991;208;200.5;2.0;1;[3631.0];[14.074880000000007];0.5499;0.5499;1;13.8873;12.9766;667.2922150182781;13.43;0.5499
18;18;kind;1000;188;1035;208;198.0;2.5;1;[];[];0.0;0.0;0;;;688.5684542759709;;
19;19;of;1044;188;1061;208;198.0;0.0;1;[];[];0.0;0.0;0;;;707.9495040071713;;
20;20;trouble;224;293;287;313;303.0;105.0;2;[3633.0];[32.128960000000006];0.5501;0.5501;1;14.4174;15.8422;674.3314824505824;15.13;0.5501
21;21;with;295;293;330;313;303.0;0.0;2;[3620.0];[16.312733334374084];0.437;0.437;1;12.7698;14.0704;647.9296228943388;13.42;0.437
22;22;each;339;293;379;313;303.0;0.0;2;[3621.0, 3634.0];[67.8360383945171, 7.737279999999998];0.8245;0.4851;2;14.7207;15.6604;620.1124577235971;15.19;0.4122
23;23;other.;387;293;439;313;303.0;0.0;2;[];[];0.0;0.0;0;;;589.8199896782069;;
24;24;On;448;294;471;313;303.5;0.5;2;[];[];0.0;0.0;0;;;575.5727340866661;;
