;number;text;x1;y1;x2;y2;y;diff_y;line;fixations;fix_distance;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;distance;pupil;fix_duration_avg
0;0;Sure,;213;241;259;265;253.0;;1;[3365.0];[6.585280000000012];0.6144;0.6144;1;13.7582;15.757;575.9731169899039;14.76;0.6144
1;1;here;269;241;307;260;250.5;2.5;1;[];[];0.0;0.0;0;;;552.7989865177626;;
2;2;are;315;246;342;260;253.0;2.5;1;[];[];0.0;0.0;0;;;534.8229683690347;;
3;3;5;351;242;359;260;251.0;2.0;1;[];[];0.0;0.0;0;;;526.7099325957937;;
4;4;tips;367;242;399;265;253.5;2.5;1;[3366.0];[0.0];0.3558;0.3558;1;14.6932;16.183;504.7777565375336;15.44;0.3558
5;5;for;406;241;431;260;250.5;3.0;1;[3367.0];[43.869760000000014];0.3558;0.3558;1;14.5918;16.1597;497.3488943338122;15.38;0.3558
6;6;going;438;242;485;265;253.5;3.0;1;[];[];0.0;0.0;0;;;476.41442914238604;;
7;7;on;494;246;514;260;253.0;0.5;1;[];[];0.0;0.0;0;;;474.93142357088306;;
8;8;holiday:;524;241;592;265;253.0;0.0;1;[3368.0];[55.03136000000001];0.2432;0.2432;1;15.1351;16.5122;461.51507656312333;15.82;0.2432
9;9;1.;604;242;618;260;251.0;2.0;1;[];[];0.0;0.0;0;;;466.3642022015257;;
10;10;Research;628;241;707;260;250.5;0.5;1;[3369.0];[58.451520000000016];0.34;0.34;1;14.3711;16.439;466.99153342974597;15.41;0.34
11;11;the;715;241;743;260;250.5;0.0;1;[];[];0.0;0.0;0;;;479.4378102476541;;
12;12;place;752;241;796;265;253.0;2.5;1;[3370.0];[51.979839999999996];0.3076;0.3076;1;15.2667;15.0579;484.5819372356605;15.16;0.3076
13;13;you;804;246;835;265;255.5;2.5;1;[];[];0.0;0.0;0;;;502.9277159742398;;
14;14;are;844;246;871;260;253.0;2.5;1;[];[];0.0;0.0;0;;;524.5863142468221;;
15;15;going;879;242;926;265;253.5;0.5;1;[3371.0];[50.80369314449496];0.6309;0.6309;1;15.5107;14.8459;537.2067083489052;15.18;0.6309
16;16;to,;935;242;957;265;253.5;0.0;1;[3372.0];[18.706559999999996];0.5177;0.5177;1;13.703;13.8904;567.9342112384722;13.8;0.5177
17;17;in;967;242;980;260;251.0;2.5;1;[];[];0.0;0.0;0;;;591.1079491049546;;
18;18;order;989;241;1037;260;250.5;0.5;1;[];[];0.0;0.0;0;;;604.8746457697376;;
19;19;to;1043;242;1060;260;251.0;0.5;1;[];[];0.0;0.0;0;;;640.6174867228225;;
20;20;get;210;347;238;370;358.5;107.5;2;[3373.0, 3374.0];[15.316160000000025, 21.51366431642927];1.1808;0.3558;2;13.5983;15.7721;510.6919081942316;14.69;0.5904
21;21;an;245;351;265;365;358.0;0.5;2;[];[];0.0;0.0;0;;;495.34894801045607;;
22;22;idea;274;346;309;365;355.5;2.5;2;[];[];0.0;0.0;0;;;466.3604180192242;;
23;23;of;318;346;334;365;355.5;0.0;2;[3375.0];[27.699839999999995];0.5175;0.5175;1;13.6695;15.0419;450.97334676792764;14.36;0.5175
24;24;what's;341;346;398;365;355.5;0.0;2;[];[];0.0;0.0;0;;;415.8585753535275;;
25;25;available;406;346;484;365;355.5;0.0;2;[3376.0];[36.41408000000001];0.6148;0.6148;1;13.772;14.9981;380.70523964750674;14.39;0.6148
26;26;2.;492;346;506;365;355.5;0.0;2;[];[];0.0;0.0;0;;;374.3650746197694;;
27;27;Plan/book;517;346;605;369;357.5;2.0;2;[3377.0];[39.15840000000003];0.4368;0.4368;1;14.1484;15.5138;357.36415999999997;14.83;0.4368
28;28;activities;613;346;691;365;355.5;2.0;2;[3378.0, 3391.0];[73.17568, 12.15967999999998];0.7602;0.3561;2;15.5986;15.2144;361.481212091397;15.41;0.3801
29;29;in;699;346;713;365;355.5;0.0;2;[];[];0.0;0.0;0;;;373.6934458818693;;
30;30;advance;721;346;794;365;355.5;0.0;2;[3379.0];[64.99392];0.356;0.356;1;14.9312;15.0659;379.89409194546;15.0;0.356
31;31;to;802;347;818;365;356.0;0.5;2;[3382.0];[6.218960230006299];0.1942;0.1942;1;13.5367;16.21;412.1488346399461;14.87;0.1942
32;32;avoid;827;346;873;365;355.5;0.5;2;[3380.0];[41.81056000000001];0.4689;0.4689;1;14.5344;13.8937;424.7370738410595;14.21;0.4689
33;33;missing;882;346;948;370;358.0;2.5;2;[3381.0, 3392.0];[3.216000000000008, 28.848000000000013];1.1156;0.76;2;14.5379;13.1919;452.09486205338106;13.86;0.5578
34;34;out;957;347;985;365;356.0;2.0;2;[];[];0.0;0.0;0;;;505.30502262996123;;
35;35;3.;993;346;1007;365;355.5;0.5;2;[];[];0.0;0.0;0;;;531.092695011959;;
36;36;Make;1018;346;1063;365;355.5;0.0;2;[];[];0.0;0.0;0;;;549.6766055555445;;
37;37;sure;226;456;263;470;463.0;107.5;3;[3383.0, 3384.0];[11.993600000000015, 15.782399999999996];0.631;0.2264;2;13.2193;15.677;426.4602127925482;14.45;0.3155
38;38;travel;271;450;320;470;460.0;3.0;3;[3385.0];[36.88602165018072];0.4365;0.4365;1;13.6483;14.6061;382.4472913945993;14.13;0.4365
39;39;is;330;451;342;470;460.5;0.5;3;[];[];0.0;0.0;0;;;366.4186953405428;;
40;40;appropriately;350;450;468;475;462.5;2.0;3;[3386.0];[44.49599999999998];0.3558;0.3558;1;15.3329;16.1904;285.70266973737847;15.76;0.3558
41;41;organised;476;450;562;475;462.5;0.0;3;[3387.0];[46.36991999999998];0.2915;0.2915;1;14.8486;15.4963;254.8162371103254;15.17;0.2915
42;42;(car;572;450;606;475;462.5;0.0;3;[3388.0];[53.40480000000002];0.4365;0.4365;1;14.6947;15.1712;251.36415999999997;14.93;0.4365
43;43;fueled,;613;450;673;475;462.5;0.0;3;[];[];0.0;0.0;0;;;251.53240645106862;;
44;44;passports;682;452;767;475;463.5;1.0;3;[3389.0, 3390.0];[62.08127999999999, 50.735360000000014];1.0029;0.4529;2;14.4586;14.9414;263.24690063715013;14.7;0.5015
45;45;ready;776;450;824;475;462.5;1.0;3;[3393.0];[4.908160000000009];0.2104;0.2104;1;12.2438;15.3006;304.69038366030793;13.77;0.2104
46;46;etc.);832;450;872;475;462.5;0.0;3;[];[];0.0;0.0;0;;;339.4973500560286;;
47;47;4.;880;451;895;470;460.5;2.0;3;[];[];0.0;0.0;0;;;376.8396724006983;;
48;48;Decide;906;450;964;470;460.0;0.5;3;[];[];0.0;0.0;0;;;396.29087233377663;;
49;49;how;973;450;1008;470;460.0;0.0;3;[];[];0.0;0.0;0;;;449.47752012204757;;
