;number;text;x1;y1;x2;y2;y;diff_y;line;fixations;fix_distance;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;distance;pupil;fix_duration_avg
0;0;To;247;189;268;208;198.5;;1;[];[];0.0;0.0;0;;;459.8612867873547;;
1;1;loop;277;188;313;213;200.5;2.0;1;[];[];0.0;0.0;0;;;454.6070400000001;;
2;2;through;321;188;390;213;200.5;0.0;1;[];[];0.0;0.0;0;;;456.16842841840963;;
3;3;a;399;193;407;208;200.5;0.0;1;[];[];0.0;0.0;0;;;473.94886631969246;;
4;4;Pandas;416;188;478;208;198.0;2.5;1;[];[];0.0;0.0;0;;;478.38340427498287;;
5;5;DataFrame,;487;189;590;212;200.5;2.5;1;[];[];0.0;0.0;0;;;499.07484605590145;;
6;6;you;598;193;629;213;203.0;2.5;1;[];[];0.0;0.0;0;;;552.9106588642705;;
7;7;can;638;193;667;208;200.5;2.5;1;[];[];0.0;0.0;0;;;580.5670496038522;;
8;8;utilize;676;188;727;208;198.0;2.5;1;[];[];0.0;0.0;0;;;604.5329515301228;;
9;9;the;735;188;763;208;198.0;0.0;1;[];[];0.0;0.0;0;;;644.4229330848815;;
10;10;‘iterrows()’;773;187;877;213;200.0;2.0;1;[];[];0.0;0.0;0;;;668.1944602327393;;
11;11;function,;889;188;966;212;200.0;0.0;1;[];[];0.0;0.0;0;;;757.9332843764824;;
12;12;which;975;188;1024;208;198.0;2.0;1;[];[];0.0;0.0;0;;;830.4829370226229;;
13;13;generates;226;295;313;318;306.5;108.5;2;[];[];0.0;0.0;0;;;349.6070400000001;;
14;14;an;321;298;341;313;305.5;1.0;2;[];[];0.0;0.0;0;;;356.60654380664647;;
15;15;iterator;350;294;416;313;303.5;2.0;2;[];[];0.0;0.0;0;;;360.82742451997973;;
16;16;that;422;293;458;313;303.0;0.5;2;[];[];0.0;0.0;0;;;380.77122775456877;;
17;17;provides;466;293;540;318;305.5;2.5;2;[];[];0.0;0.0;0;;;394.47201762066936;;
18;18;the;548;293;576;313;303.0;2.5;2;[];[];0.0;0.0;0;;;442.512992674477;;
19;19;index;584;293;631;313;303.0;0.0;2;[];[];0.0;0.0;0;;;464.9439724157328;;
20;20;and;639;293;670;313;303.0;0.0;2;[];[];0.0;0.0;0;;;502.270884568996;;
21;21;row;679;298;710;313;305.5;2.5;2;[];[];0.0;0.0;0;;;531.3500479775283;;
22;22;data;718;293;756;313;303.0;2.5;2;[];[];0.0;0.0;0;;;560.9984711973124;;
23;23;for;764;293;789;313;303.0;0.0;2;[];[];0.0;0.0;0;;;597.3513551384325;;
24;24;each;796;293;835;313;303.0;0.0;2;[];[];0.0;0.0;0;;;623.3924182132164;;
25;25;row;845;298;876;313;305.5;2.5;2;[];[];0.0;0.0;0;;;664.2775973083254;;
26;26;in;884;294;898;312;303.0;2.5;2;[];[];0.0;0.0;0;;;698.0754626583874;;
27;27;the;906;293;934;313;303.0;0.0;2;[];[];0.0;0.0;0;;;716.5991871930373;;
28;28;DataFrame.;943;294;1045;313;303.5;0.5;2;[];[];0.0;0.0;0;;;748.9752764182018;;
29;29;Here's;214;398;268;418;408.0;104.5;3;[];[];0.0;0.0;0;;;250.07488135700805;;
30;30;an;276;403;296;418;410.5;2.5;3;[];[];0.0;0.0;0;;;249.6070400000001;;
31;31;example;305;398;380;422;410.0;0.5;3;[];[];0.0;0.0;0;;;246.56471678997718;;
32;32;of;388;398;405;418;408.0;2.0;3;[];[];0.0;0.0;0;;;270.68051700431204;;
33;33;how;412;398;446;418;408.0;0.0;3;[1163];[3.0528000000001043];0.3239;0.3239;1;13.9519;14.6553;280.83810547310287;14.3;0.3239
34;34;it;455;399;465;418;408.5;0.5;3;[];[];0.0;0.0;0;;;302.9655688122359;;
35;35;can;473;403;502;418;410.5;2.0;3;[];[];0.0;0.0;0;;;313.5182774348597;;
36;36;be;511;398;531;418;408.0;2.5;3;[1103];[0.0];0.3236;0.3236;1;15.3478;15.4083;337.8693544637064;15.38;0.3236
37;37;used:;540;398;586;418;408.0;0.0;3;[1164];[12.392319999999984];0.2909;0.2909;1;15.3283;15.1769;358.05572734662644;15.25;0.2909
38;38;*’’;599;396;613;401;398.5;9.5;3;[];[];0.0;0.0;0;;;413.2219384855089;;
39;39;python;621;396;691;422;409.0;10.5;3;[1104, 1165];[0.0, 39.19743999999997];0.7759;0.4202;2;15.1174;14.5651;417.57769620242135;14.84;0.3879
40;40;import;700;399;758;422;410.5;1.5;3;[1162];[9.80032];0.2911;0.2911;1;14.6204;14.4302;483.7048434383531;14.53;0.2911
41;41;pandas;766;398;828;422;410.0;0.5;3;[1105, 1108];[5.429120000000012, 11.612799999999993];0.3558;0.2425;2;14.2016;14.2532;541.6014663622336;14.23;0.1779
42;42;as;836;403;855;418;410.5;0.5;3;[];[];0.0;0.0;0;;;606.4589521853245;;
43;43;pd;863;398;883;422;410.0;0.5;3;[1106, 1166];[6.6553393902940226, 0.0];0.6794;0.3235;2;15.0184;13.813;629.5926984691943;14.42;0.3397
44;44;#;892;399;904;417;408.0;2.0;3;[1167];[0.0];0.2428;0.2428;1;13.1805;14.978;658.27975782772;14.08;0.2428
45;45;Create;913;398;970;418;408.0;0.0;3;[1107];[0.0];0.3395;0.3395;1;14.6927;13.3456;677.3764553671184;14.02;0.3395
46;46;a;978;403;987;418;410.5;2.5;3;[];[];0.0;0.0;0;;;738.1911773285575;;
47;47;sample;995;398;1058;422;410.0;0.5;3;[];[];0.0;0.0;0;;;752.8974110499529;;
48;48;DataFrame;221;504;318;522;513.0;103.0;4;[1097, 1109, 1110, 1168];[36.76927999999998, 26.97664000000009, 14.15616, 21.11643231927212];1.698;0.3879;4;14.3071;15.673;145.6070400000001;14.99;0.4245
49;49;df;326;503;343;522;512.5;0.5;4;[1098, 1100];[59.64385192958615, 40.0398088511721];1.0186;0.3879;2;14.3749;15.9776;151.7418477735184;15.18;0.5093
50;50;=;351;511;361;518;514.5;2.0;4;[];[];0.0;0.0;0;;;164.2162132242783;;
51;51;pd.DataFrame({'A':;371;503;545;527;515.0;0.5;4;[1096, 1099, 1101, 1102, 1111, 1169];[18.198129385011008, 73.87986782862026, 80.36447999999996, 94.42399999999998, 0.0, 0.0];2.1827;0.2265;6;15.0049;16.14;165.7210124447761;15.57;0.3638
52;52;[1,;557;503;580;527;515.0;0.0;4;[1112, 1170];[0.0, 68.36175063410829];0.4529;0.2427;2;15.6247;15.9237;307.71370259662086;15.77;0.2264
