;number;text;x1;y1;x2;y2;y;diff_y;line;fixations;fix_distance;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;distance;pupil;fix_duration_avg
0;0;That's;213;136;266;156;146.0;;1;[];[];0.0;0.0;0;;;869.4803581947094;;
1;1;a;274;141;283;156;148.5;2.5;1;[];[];0.0;0.0;0;;;858.4379742802622;;
2;2;very;291;141;329;161;151.0;2.5;1;[];[];0.0;0.0;0;;;825.6155854187832;;
3;3;complex;337;136;411;161;148.5;2.5;1;[736.0];[28.303325719950333];0.2437;0.2437;1;13.472;14.3117;777.9900547477455;13.89;0.2437
4;4;and;419;136;450;156;146.0;2.5;1;[];[];0.0;0.0;0;;;761.7135275721445;;
5;5;sensitive;459;137;536;156;146.5;0.5;1;[737.0];[13.806273972306968];0.3882;0.3882;1;13.1299;13.1563;721.9871448207372;13.14;0.3882
6;6;question.;544;138;625;161;149.5;3.0;1;[738.0];[0.0];0.2428;0.2428;1;13.6412;13.4927;685.0538271452837;13.57;0.2428
7;7;I’m;635;136;662;155;145.5;4.0;1;[739.0];[18.02495999999998];0.3236;0.3236;1;14.5545;13.5569;680.3933912718436;14.06;0.3236
8;8;not;672;138;699;156;147.0;1.5;1;[];[];0.0;0.0;0;;;670.9222539805936;;
9;9;an;707;141;726;156;148.5;1.5;1;[];[];0.0;0.0;0;;;665.9463982081442;;
10;10;expert;735;138;792;161;149.5;1.0;1;[740.0];[57.605759999999975];0.2751;0.2751;1;15.5323;14.6736;653.3134687777377;15.1;0.2751
11;11;on;799;141;819;156;148.5;1.0;1;[];[];0.0;0.0;0;;;657.0631133204786;;
12;12;military;829;136;895;161;148.5;0.0;1;[741.0];[41.84319999999997];0.3721;0.3721;1;15.4501;14.1739;651.8512000000001;14.81;0.3721
13;13;affairs,;903;136;963;160;148.0;0.5;1;[];[];0.0;0.0;0;;;656.3122809199901;;
14;14;but;973;136;1000;156;146.0;2.0;1;[742.0];[28.01919999999997];0.5336;0.5336;1;14.1913;12.9646;671.0503138263182;13.58;0.5336
15;15;based;1009;136;1059;156;146.0;0.0;1;[743.0, 744.0];[26.496475019896472, 48.452930759919866];0.7444;0.4207;2;13.7397;12.7804;679.3313645684262;13.26;0.3722
16;16;on;219;246;239;260;253.0;107.0;2;[];[];0.0;0.0;0;;;813.4366043438173;;
17;17;some;248;246;295;260;253.0;0.0;2;[];[];0.0;0.0;0;;;773.2956953755788;;
18;18;web;303;241;338;260;250.5;2.5;2;[];[];0.0;0.0;0;;;743.865715090029;;
19;19;sources,;346;246;419;265;255.5;5.0;2;[];[];0.0;0.0;0;;;688.3084288939081;;
20;20;Ukraine's;428;241;510;260;250.5;5.0;2;[745.0, 746.0];[2.0878733693401683, 30.099199999999996];0.5982;0.1456;2;13.9624;10.5541;641.6510581978339;12.26;0.2991
21;21;defense;518;241;586;260;250.5;0.0;2;[];[];0.0;0.0;0;;;606.6199367696383;;
22;22;strategy;594;242;667;265;253.5;3.0;2;[747.0];[1.8617599999999754];0.3395;0.3395;1;13.6347;13.925;573.2329708647262;13.78;0.3395
23;23;seems;675;246;731;260;253.0;0.5;2;[748.0];[24.949119999999965];0.4854;0.4854;1;14.3572;14.4048;562.6754763506226;14.38;0.4854
24;24;to;739;242;755;260;251.0;2.0;2;[];[];0.0;0.0;0;;;558.7081031150345;;
25;25;involve:;764;241;832;260;250.5;0.5;2;[749.0];[34.90975999999998];0.3074;0.3074;1;15.022;14.5759;552.8634902816427;14.8;0.3074
26;26;-;843;251;848;253;252.0;1.5;2;[];[];0.0;0.0;0;;;559.8989684634184;;
27;27;Holding;858;241;923;265;253.0;1.0;2;[750.0];[34.54111999999998];0.3881;0.3881;1;15.5847;14.312;548.3054204422933;14.95;0.3881
28;28;key;933;241;962;265;253.0;0.0;2;[751.0];[32.19615999999996];0.3559;0.3559;1;15.1813;13.4511;556.4268811680471;14.32;0.3559
29;29;cities;970;242;1015;260;251.0;2.0;2;[];[];0.0;0.0;0;;;568.9328541105708;;
30;30;like;1024;241;1053;260;250.5;0.5;2;[752.0, 753.0, 754.0];[25.851846307944705, 68.94560000000001, 23.125760000000014];1.4072;0.6467;3;14.394;13.2619;584.043201558241;13.83;0.4691
31;31;Bakhmut;210;346;289;365;355.5;105.0;3;[];[];0.0;0.0;0;;;706.708367918762;;
32;32;as;297;351;315;365;358.0;2.5;3;[];[];0.0;0.0;0;;;686.793290944517;;
33;33;long;324;346;359;370;358.0;0.0;3;[];[];0.0;0.0;0;;;650.6512962304772;;
34;34;as;368;351;386;365;358.0;0.0;3;[];[];0.0;0.0;0;;;634.6562500175982;;
35;35;possible;395;346;466;370;358.0;0.0;3;[755.0, 756.0];[0.0, 1.9884800000000382];0.8084;0.2421;2;13.3146;13.9755;576.8753935525419;13.65;0.4042
36;36;to;473;347;490;365;356.0;2.0;3;[];[];0.0;0.0;0;;;565.7471029412347;;
37;37;prevent;499;347;566;370;358.5;2.5;3;[757.0];[4.000959999999964];0.4204;0.4204;1;14.5306;14.6293;518.5054866502379;14.58;0.4204
38;38;Russian;574;346;641;365;355.5;3.0;3;[758.0];[0.33855999999997266];0.469;0.469;1;15.0451;13.9709;488.337477249494;14.51;0.469
39;39;advances.;650;346;737;365;355.5;0.0;3;[759.0];[22.876799999999946];0.4366;0.4366;1;15.9424;14.6172;458.5953585530495;15.28;0.4366
40;40;-;747;356;753;358;357.0;1.5;3;[];[];0.0;0.0;0;;;462.3058023499165;;
41;41;Seeking;761;346;831;370;358.0;1.0;3;[760.0];[46.69503999999995];0.7767;0.7767;1;14.8055;14.429;442.8759958345;14.62;0.7767
42;42;diplomatic;840;346;932;370;358.0;0.0;3;[761.0];[28.66160340793231];0.3882;0.3882;1;14.8342;13.593;442.8722078505266;14.21;0.3882
43;43;and;939;346;970;365;355.5;2.5;3;[];[];0.0;0.0;0;;;459.61331278195155;;
44;44;economic;979;346;1063;365;355.5;0.0;3;[762.0, 763.0];[0.0, 40.743999999999915];0.8088;0.3883;2;13.8945;13.1461;470.22280387748106;13.52;0.4044
45;45;support;233;452;301;475;463.5;108.0;4;[];[];0.0;0.0;0;;;632.4816042276645;;
46;46;from;308;450;348;470;460.0;3.5;4;[];[];0.0;0.0;0;;;596.1417365747848;;
47;47;the;357;450;385;470;460.0;0.0;4;[765.0];[3.825583993274726];0.1618;0.1618;1;11.0046;11.9668;566.2730582381613;11.49;0.1618
48;48;US;393;451;416;470;460.5;0.5;4;[];[];0.0;0.0;0;;;541.925843346117;;
49;49;and;425;450;455;470;460.0;0.5;4;[];[];0.0;0.0;0;;;512.3173630538009;;
50;50;NATO;465;451;513;470;460.5;0.5;4;[764.0, 766.0];[21.175999999999988, 0.0];0.6304;0.2265;2;12.8931;13.7687;470.82210874851665;13.33;0.3152
51;51;allies.;522;450;571;470;460.0;0.5;4;[767.0];[6.978973230612068];0.2751;0.2751;1;12.989;13.4437;433.1348931757866;13.22;0.2751
52;52;-;581;460;586;463;461.5;1.5;4;[];[];0.0;0.0;0;;;429.81293662057226;;
53;53;Adopting;594;450;673;475;462.5;1.0;4;[];[];0.0;0.0;0;;;374.98039693615993;;
54;54;NATO;683;451;731;470;460.5;2.0;4;[768.0];[21.810879999999997];0.3071;0.3071;1;15.0175;14.4607;358.47759718900153;14.74;0.3071
55;55;battle;740;450;789;470;460.0;0.5;4;[];[];0.0;0.0;0;;;346.01526741807226;;
