;number;text;x1;y1;x2;y2;y;diff_y;line;fixations;fix_distance;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;distance;pupil;fix_duration_avg
0;0;You;217;189;249;208;198.5;;1;[];[];0.0;0.0;0;;;672.0825605379148;;
1;1;can;258;193;287;208;200.5;2.0;1;[];[];0.0;0.0;0;;;650.7596682179989;;
2;2;iterate;296;189;352;208;198.5;2.0;1;[971.0];[22.481920000000002];0.2586;0.2586;1;10.8865;10.5797;618.0086033213453;10.73;0.2586
3;3;over;360;193;399;208;200.5;2.0;1;[970.0];[63.226879999999994];0.2261;0.2261;1;12.3642;13.6565;597.6221617202627;13.01;0.2261
4;4;a;407;193;415;208;200.5;0.0;1;[];[];0.0;0.0;0;;;591.3744087963224;;
5;5;pandas;424;188;487;213;200.5;0.0;1;[972.0];[22.664960000000008];0.5333;0.5333;1;14.8503;15.4437;563.1906193991515;15.15;0.5333
6;6;dataframe;495;188;586;208;198.0;2.5;1;[973.0, 974.0];[45.62304, 50.453148463198985];1.0839;0.647;2;15.949;16.3938;549.8254182731096;16.17;0.5419
7;7;using;594;189;639;213;201.0;3.0;1;[1026.0];[19.796160000000015];0.4042;0.4042;1;14.5104;14.7074;542.2512186977544;14.61;0.4042
8;8;the;648;188;676;208;198.0;3.0;1;[1025.0];[7.203840000000014];0.3073;0.3073;1;14.9765;14.9217;547.3228781799642;14.95;0.3073
9;9;"“iterrows()""";684;188;787;213;200.5;2.5;1;[975.0, 977.0, 1027.0];[66.30784, 68.22272, 1.333439999999996];2.7012;1.1002;3;15.5617;15.1805;544.1034535630149;15.37;0.9004
10;10;method.;797;188;869;208;198.0;2.5;1;[976.0, 1028.0];[84.17663999999999, 8.238079999999997];0.7922;0.3881;2;14.8382;14.8201;569.5637785000025;14.83;0.3961
11;11;Here's;879;188;934;208;198.0;0.0;1;[978.0, 979.0];[31.082239999999985, 3.157759999999996];0.728;0.4528;2;12.9934;13.4407;597.5077775051969;13.22;0.364
12;12;an;942;193;961;208;200.5;2.5;1;[];[];0.0;0.0;0;;;625.4651083627288;;
13;13;example:;970;188;1051;213;200.5;0.0;1;[];[];0.0;0.0;0;;;635.218950739979;;
14;14;***;216;292;242;296;294.0;93.5;2;[];[];0.0;0.0;0;;;607.1521642711981;;
15;15;import;255;295;312;318;306.5;12.5;2;[];[];0.0;0.0;0;;;546.0867712911565;;
16;16;pandas;321;293;383;318;305.5;1.0;2;[980.0, 981.0, 991.0, 1006.0];[18.742079999999987, 15.926080000000013, 24.947839999999985, 29.85661197400669];1.2614;0.2423;4;14.0356;14.9882;506.7519521217456;14.51;0.3154
17;17;as;391;298;409;313;305.5;0.0;2;[982.0];[4.4601599999999735];0.1779;0.1779;1;9.8428;14.5646;498.54954435762943;12.2;0.1779
18;18;pd;418;293;437;318;305.5;0.0;2;[1016.0];[27.353102829361045];0.1941;0.1941;1;15.6827;15.9893;481.71585170014896;15.84;0.1941
19;19;df;446;293;482;313;303.0;2.5;2;[983.0];[38.49503999999999];1.2453;1.2453;1;14.7264;15.351;469.33981056287985;15.04;1.2453
20;20;=;472;288;484;322;305.0;2.0;2;[];[];0.0;0.0;0;;;460.1910109717485;;
21;21;pd.DataFrame({'A':;492;293;666;318;305.5;0.5;2;[984.0, 985.0, 1005.0];[32.13599999999997, 45.4992, 11.687040000000025];1.4712;0.5988;3;15.0287;15.3767;437.2511999999999;15.2;0.4904
22;22;[1,;678;293;700;317;305.0;0.5;2;[986.0];[70.78382892492888];0.4528;0.4528;1;15.5326;15.1754;439.9704846682331;15.35;0.4528
23;23;2,;710;294;725;317;305.5;0.5;2;[];[];0.0;0.0;0;;;443.94246674450955;;
24;24;3],;734;293;757;317;305.0;0.5;2;[];[];0.0;0.0;0;;;448.3994631789828;;
25;25;'B:;767;293;793;312;302.5;2.5;2;[1024.0];[33.136201199196016];0.3398;0.3398;1;14.7234;14.8506;461.3233054802239;14.79;0.3398
26;26;[4,;804;293;827;317;305.0;2.5;2;[987.0];[54.97120000000001];0.5174;0.5174;1;13.739;13.5112;468.2330003098884;13.63;0.5174
27;27;5,;837;294;851;317;305.5;0.5;2;[];[];0.0;0.0;0;;;480.8448233881695;;
28;28;6],;861;293;884;317;305.0;0.5;2;[1015.0];[0.0];0.2425;0.2425;1;15.8351;15.1489;491.20760272943653;15.49;0.2425
29;29;'C':;893;293;920;313;303.0;2.0;2;[988.0, 995.0];[57.295680000000004, 4.441599999999994];0.3402;0.2754;2;14.6435;13.4733;509.9311767083868;14.06;0.1701
