;number;text;x1;y1;x2;y2;y;diff_y;line;fixations;fix_distance;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;distance;pupil;fix_duration_avg
0;0;There;205;293;256;313;303.0;;1;[];[];0.0;0.0;0;;;759.7889980055842;;
1;1;are;264;298;291;313;305.5;2.5;1;[];[];0.0;0.0;0;;;729.0159953597243;;
2;2;many;300;298;348;318;308.0;2.5;1;[5110.0];[0.0];0.5666;0.5666;1;15.0799;16.7247;677.1816358188765;15.9;0.5666
3;3;ways;356;298;400;318;308.0;0.0;1;[];[];0.0;0.0;0;;;633.2132088722799;;
4;4;to;407;295;424;313;304.0;4.0;1;[];[];0.0;0.0;0;;;616.2072066199239;;
5;5;scale;432;293;475;313;303.0;1.0;1;[5111.0];[46.35936000000001];0.2913;0.2913;1;17.4148;18.6545;575.2428369743769;18.03;0.2913
6;6;down;483;293;529;313;303.0;0.0;1;[];[];0.0;0.0;0;;;533.7567999476256;;
7;7;images;539;298;601;318;308.0;5.0;1;[5112.0];[73.4368];0.3235;0.3235;1;15.8547;16.2992;478.6480626622546;16.08;0.3235
8;8;in;610;298;623;312;305.0;3.0;1;[];[];0.0;0.0;0;;;468.43397849678837;;
9;9;large;632;293;675;318;305.5;0.5;1;[5113.0];[59.82214916976487];0.5327;0.5327;1;16.2258;16.3164;431.4904030106922;16.27;0.5327
10;10;groups.;683;298;749;318;308.0;2.5;1;[];[];0.0;0.0;0;;;392.70340957308935;;
11;11;You;758;294;789;313;303.5;4.5;1;[];[];0.0;0.0;0;;;380.81008585688693;;
12;12;will;798;293;825;312;302.5;1.0;1;[5114.0];[65.51629968432586];0.5005;0.5005;1;15.9793;15.8624;370.1545517892892;15.92;0.5005
13;13;may;835;298;871;318;308.0;5.5;1;[5125.0];[26.69539968590842];0.3235;0.3235;1;17.3259;16.452;354.1524641878545;16.89;0.3235
14;14;be;880;293;900;313;303.0;5.0;1;[5115.0];[55.44678855384143];0.8088;0.8088;1;15.2065;14.73;355.6393137580962;14.97;0.8088
15;15;able;908;293;944;313;303.0;0.0;1;[5116.0, 5126.0];[17.062720000000013, 34.19743999999997];0.6951;0.3879;2;15.4441;14.2188;354.53535999999997;14.83;0.3475
16;16;to;951;295;968;313;304.0;1.0;1;[5127.0];[86.95391999999998];0.3074;0.3074;1;15.9617;17.1168;355.28062357850246;16.54;0.3074
17;17;find;976;293;1007;313;303.0;1.0;1;[5117.0];[12.304980871175676];0.3396;0.3396;1;12.597;15.4232;357.7699281526182;14.01;0.3396
18;18;a;1016;298;1025;313;305.5;2.5;1;[];[];0.0;0.0;0;;;365.29347310118965;;
19;19;free;1033;293;1067;313;303.0;2.5;1;[];[];0.0;0.0;0;;;369.75711148040085;;
20;20;service;221;399;282;418;408.5;105.5;2;[5118.0];[11.456959999999981];0.615;0.615;1;13.5507;15.3625;692.5199606439728;14.46;0.615
21;21;online;290;398;343;418;408.0;0.5;2;[];[];0.0;0.0;0;;;635.997559657527;;
22;22;that;351;398;386;418;408.0;0.0;2;[];[];0.0;0.0;0;;;596.6840838252094;;
23;23;will;393;398;420;417;407.5;0.5;2;[5119.0];[35.340160000000026];0.356;0.356;1;16.1631;16.1123;566.4203091435984;16.14;0.356
24;24;convert;429;400;496;418;409.0;1.5;2;[];[];0.0;0.0;0;;;498.89066526677925;;
25;25;large;504;398;547;422;410.0;1.0;2;[5120.0];[60.42815999999999];0.2749;0.2749;1;16.1805;16.7472;453.2643963630164;16.46;0.2749
26;26;batches;556;398;623;418;408.0;2.0;2;[5121.0];[48.37567999999999];0.2749;0.2749;1;16.8242;17.3545;394.0721962919099;17.09;0.2749
27;27;of;631;398;648;418;408.0;0.0;2;[];[];0.0;0.0;0;;;375.057190159487;;
28;28;images,;655;399;723;422;410.5;2.5;2;[];[];0.0;0.0;0;;;319.86342868532125;;
29;29;but;733;398;761;418;408.0;2.5;2;[];[];0.0;0.0;0;;;300.2613792853313;;
30;30;upload;769;398;826;422;410.0;2.0;2;[5122.0];[43.703261558176656];0.2263;0.2263;1;17.1915;17.1753;265.878944277898;17.18;0.2263
31;31;and;835;398;866;418;408.0;2.0;2;[5123.0];[63.14175999999998];0.3232;0.3232;1;17.7589;17.0142;257.1223364282644;17.39;0.3232
32;32;download;875;398;959;418;408.0;0.0;2;[5124.0];[57.49139550228364];0.3398;0.3398;1;16.2939;16.1904;249.53535999999997;16.24;0.3398
33;33;times;967;399;1016;418;408.5;0.5;2;[];[];0.0;0.0;0;;;252.56463705421942;;
34;34;will;1024;398;1051;417;407.5;1.0;2;[];[];0.0;0.0;0;;;268.29827917884523;;
35;35;slow;211;503;250;522;512.5;105.0;3;[5128.0, 5129.0];[35.057902750735124, 29.164480000000026];0.793;0.2915;2;16.0509;17.2741;693.4439710678358;16.66;0.3965
36;36;you;258;508;288;527;517.5;5.0;3;[];[];0.0;0.0;0;;;655.2481876436817;;
37;37;down.;297;503;349;522;512.5;5.0;3;[5130.0];[33.711040000000025];0.2585;0.2585;1;16.258;16.9842;597.0105032663408;16.62;0.2585
38;38;I;359;504;364;522;513.0;0.5;3;[];[];0.0;0.0;0;;;582.474498163078;;
39;39;would;372;503;423;522;512.5;0.5;3;[];[];0.0;0.0;0;;;525.5526053691767;;
40;40;instead,;433;503;501;527;515.0;2.5;3;[5131.0, 5136.0];[35.851200000000006, 31.950399999999945];0.7608;0.3235;2;17.3423;17.8905;449.5321872906651;17.62;0.3804
41;41;recommend;511;503;615;522;512.5;2.5;3;[5132.0];[44.7088];0.3074;0.3074;1;16.8259;17.7262;345.1804470278257;17.28;0.3074
42;42;using;625;504;670;527;515.5;3.0;3;[];[];0.0;0.0;0;;;293.79276269222424;;
43;43;a;679;508;687;522;515.0;0.5;3;[];[];0.0;0.0;0;;;281.53426258686454;;
44;44;free;695;503;729;522;512.5;2.5;3;[5133.0];[25.79552000000001];0.3079;0.3079;1;16.3606;16.516;246.53912673312038;16.44;0.3079
45;45;offline;737;503;791;522;512.5;0.0;3;[];[];0.0;0.0;0;;;199.87381271774845;;
46;46;software;799;503;875;522;512.5;0.0;3;[5134.0, 5137.0, 5138.0];[59.003840000000025, 19.62432000000001, 42.27520000000004];0.9546;0.356;3;17.0962;17.2913;154.88557392581657;17.19;0.3182
47;47;such;883;503;922;522;512.5;0.0;3;[];[];0.0;0.0;0;;;145.6589887728512;;
48;48;as;931;508;949;522;515.0;2.5;3;[];[];0.0;0.0;0;;;145.56627703671475;;
49;49;GIMP;957;503;1003;522;512.5;2.5;3;[5135.0];[36.24745421050143];0.469;0.469;1;16.1972;16.5797;148.3965667066782;16.39;0.469
50;50;which;1011;503;1061;522;512.5;0.0;3;[];[];0.0;0.0;0;;;167.53966996007122;;
51;51;works;338;608;390;627;617.5;105.0;4;[];[];0.0;0.0;0;;;539.5248978595238;;
52;52;on;398;613;418;627;620.0;2.5;4;[];[];0.0;0.0;0;;;511.60836135693637;;
53;53;Windows,;427;608;511;632;620.0;0.0;4;[5139.0];[16.45290393821106];0.1941;0.1941;1;16.2918;17.6923;418.5113640157572;16.99;0.1941
54;54;Linux;521;608;567;627;617.5;2.5;4;[];[];0.0;0.0;0;;;363.2686545937175;;
55;55;and;575;608;605;627;617.5;0.0;4;[];[];0.0;0.0;0;;;325.53358568714475;;
56;56;Mac.;615;609;653;627;618.0;0.5;4;[];[];0.0;0.0;0;;;277.9714291259618;;
57;57;You;662;609;693;627;618.0;0.0;4;[5142.0];[16.94240000000002];0.259;0.259;1;17.6678;17.5291;238.4703658954915;17.6;0.259
58;58;can;702;613;731;627;620.0;2.0;4;[];[];0.0;0.0;0;;;201.1271125689662;;
