;number;text;x1;y1;x2;y2;y;diff_y;line;fixations;fix_distance;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;distance;pupil;fix_duration_avg
0;0;Artstation;221;451;308;470;460.5;;1;[4057.0, 4058.0];[30.607039999999984, 10.690240000000017];1.3106;0.3237;2;13.0311;14.9093;384.12526691783455;13.97;0.6553
1;1;is;317;451;329;470;460.5;0.0;1;[];[];0.0;0.0;0;;;363.20763632486813;;
2;2;good;337;450;379;475;462.5;2.0;1;[4059.0];[40.737919999999974];0.4043;0.4043;1;15.18;16.1092;312.96038836360367;15.64;0.4043
3;3;or;388;455;406;470;462.5;0.0;1;[];[];0.0;0.0;0;;;286.6127420138498;;
4;4;you;413;455;444;475;465.0;2.5;1;[4060.0];[66.73207898334955];0.4045;0.4045;1;14.2887;14.9677;248.29035560145633;14.63;0.4045
5;5;could;452;450;498;470;460.0;5.0;1;[4061.0];[46.963840000000005];0.3887;0.3887;1;13.5399;14.7133;195.5144922625881;14.13;0.3887
6;6;try;506;452;530;475;463.5;3.5;1;[4067.0];[15.547199999999975];0.4685;0.4685;1;14.463;14.3105;163.13050936197564;14.39;0.4685
7;7;the;538;450;566;470;460.0;3.5;1;[];[];0.0;0.0;0;;;129.00623196069876;;
8;8;inbuilt;574;450;629;470;460.0;0.0;1;[4062.0];[65.90784000000002];0.647;0.647;1;14.9249;15.3395;69.99505042999546;15.13;0.647
9;9;stores;636;452;689;470;461.0;1.0;1;[4063.0, 4068.0, 4069.0];[63.25887999999998, 18.796159999999986, 33.09397354047408];1.4236;0.4854;3;14.4464;14.8853;33.09397354047408;14.67;0.4745
10;10;in;698;451;711;470;460.5;0.5;1;[];[];0.0;0.0;0;;;33.846664306805735;;
11;11;Unity;721;451;766;475;463.0;2.5;1;[];[];0.0;0.0;0;;;41.289919892118874;;
12;12;or;774;455;792;470;462.5;0.5;1;[];[];0.0;0.0;0;;;89.61626573729562;;
13;13;Unreal;799;450;855;470;460.0;2.5;1;[4064.0];[67.66298988586301];0.2585;0.2585;1;15.5073;15.1745;113.23000964716722;15.34;0.2585
14;14;engine;864;451;922;475;463.0;3.0;1;[4065.0];[54.72224];0.356;0.356;1;14.4011;14.1339;175.5546316241687;14.27;0.356
15;15;depending;930;450;1022;475;462.5;0.5;1;[4066.0];[36.53951999999998];0.3718;0.3718;1;13.8263;13.3405;240.9375916802888;13.58;0.3718
16;16;on;1031;455;1051;470;462.5;0.0;1;[];[];0.0;0.0;0;;;341.9003712848197;;
17;17;what;465;555;507;575;565.0;102.5;2;[];[];0.0;0.0;0;;;190.90511120632058;;
18;18;you;515;560;545;580;570.0;5.0;2;[];[];0.0;0.0;0;;;156.43528465374308;;
19;19;are;554;560;581;575;567.5;2.5;2;[];[];0.0;0.0;0;;;123.60234902580783;;
20;20;using;590;556;635;580;568.0;0.5;2;[];[];0.0;0.0;0;;;76.85217111245206;;
21;21;to;644;557;660;575;566.0;2.0;2;[];[];0.0;0.0;0;;;62.073470377429416;;
22;22;make;669;555;716;575;565.0;1.0;2;[];[];0.0;0.0;0;;;51.949760000000026;;
23;23;the;724;555;752;575;565.0;0.0;2;[];[];0.0;0.0;0;;;61.705869126831026;;
24;24;game.;760;560;814;580;570.0;5.0;2;[];[];0.0;0.0;0;;;89.69757123076184;;
